"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Protoheterastrea","Protoheterastrea","Cnidaria","Anthozoa","Scleractinia","Protoheterastraeidae",208.5,247.2,21,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Remismilia","Remismilia","Cnidaria","Anthozoa","Scleractinia","Protoheterastraeidae",221.5,247.2,22,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,2
"Coryphyllia","Coryphyllia","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae",182.7,242,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Craspedophyllia","Craspedophyllia","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae",201.3,242,19,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Distichophyllia","Distichophyllia","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae",201.3,247.2,70,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Procyathophora","Procyathophora","Cnidaria","Anthozoa","Scleractinia","Stylinidae",235,247.2,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Pinacophyllum","Pinacophyllum","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",182.7,247.2,27,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Stylophyllopsis","Stylophyllopsis","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",182.7,247.2,72,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Mesomorpha","Mesomorpha","Cnidaria","Anthozoa","Scleractinia","Thamnasteriidae",182.7,242,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Substuoresia","Substuoresia","Cnidaria","Anthozoa","Scleractinia","Thamnasteriidae",235,242,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Volzeia","Volzeia","Cnidaria","Anthozoa","Scleractinia","Volzeiidae",182.7,247.2,50,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,2,3
"Pachysolenia","Pachysolenia","Cnidaria","Anthozoa","Scleractinia","Zardinophyllidae",215.56,242,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,2
"Zardinophyllum","Zardinophyllum","Cnidaria","Anthozoa","Scleractinia","Zardinophyllidae",201.3,242,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Cassianastraea","Cassianastraea","Mollusca","Gastropoda","NO_ORDER_SPECIFIED","Turbinidae",208.5,242,11,"epifaunal","slow, motile","grazer","hemocyanin","intermediate","aragonite","moderate carbonate load",0,1,1,1
"Spongiomorpha","Spongiomorpha","Cnidaria","Hydrozoa","Spongiomorphida","Spongiomorphidae",182.7,247.2,39,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Paraconularia","Paraconularia","Cnidaria","Scyphozoa","Conulariida","Conulariidae",201.6,259.9,20,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","phosphatic","little or no carbonate load",0,0,0,0
"Berckhemeraster","Berckhemeraster","Echinodermata","Asteroidea","Trichasteropsida","Trichasteropsiidae",237,242,3,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",1,3,1,1
"Trichasteropsis","Trichasteropsis","Echinodermata","Asteroidea","Trichasteropsida","Trichasteropsiidae",235,247.2,18,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",0,12,2,2
"Carnallicrinus","Carnallicrinus","Echinodermata","Crinoidea","Encrinida","Encrinidae",235,247.2,3,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Cassianocrinus","Cassianocrinus","Echinodermata","Crinoidea","Encrinida","Encrinidae",228,242,7,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Chelocrinus","Chelocrinus","Echinodermata","Crinoidea","Encrinida","Encrinidae",221.5,247.2,14,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,1,1,1
"Dadocrinus","Dadocrinus","Echinodermata","Crinoidea","Encrinida","Encrinidae",237,247.2,5,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Encrinus","Encrinus","Echinodermata","Crinoidea","Encrinida","Encrinidae",228,247.2,46,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,4,3,2
"Zardinicrinus","Zardinicrinus","Echinodermata","Crinoidea","Encrinida","Encrinidae",228,242,16,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Traumatocrinus","Traumatocrinus","Echinodermata","Crinoidea","Encrinida","NO_FAMILY_SPECIFIED",221.5,242,8,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,3,2,2
"Holocrinus","Holocrinus","Echinodermata","Crinoidea","Holocrinida","NO_FAMILY_SPECIFIED",235,252.17,23,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,5,2,2
"Isocrinus","Isocrinus","Echinodermata","Crinoidea","Isocrinida","Isocrinidae",163.5,242,65,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,1,1,1
"Tyrolecrinus","Tyrolecrinus","Echinodermata","Crinoidea","Isocrinida","Isocrinidae",228,247.2,27,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Tollmannicrinus","Tollmannicrinus","Echinodermata","Crinoidea","Roveacrinida","NO_FAMILY_SPECIFIED",228,247.2,18,"pelagic","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,8,1,3
"Silesiacrinus","Silesiacrinus","Echinodermata","Crinoidea","Millericrinida","Bangtoupocrinidae",235,247.2,7,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Nodolanx","Nodolanx","Echinodermata","Crinoidea","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",228,242,10,"erect","stationary, attached","suspension","other","intermediate","high Mg calcite","heavy carbonate load",0,4,1,1
"Pentacrinus","Pentacrinus","Echinodermata","Crinoidea","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",170.3,247.2,13,"erect","stationary, attached","suspension","other","intermediate","high Mg calcite","heavy carbonate load",0,1,1,1
"Ossicrinus","Ossicrinus","Echinodermata","Crinoidea","Roveacrinida","NO_FAMILY_SPECIFIED",228,242,6,"pelagic","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,1,1,1
"Osteocrinus","Osteocrinus","Echinodermata","Crinoidea","Roveacrinida","NO_FAMILY_SPECIFIED",221.5,247.2,40,"pelagic","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,15,3,3
"Cidaris","Cidaris","Echinodermata","Echinoidea","Cidaroida","Cidaridae",201.3,247.2,40,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,1,1,1
"Lenticidaris","Lenticidaris","Echinodermata","Echinoidea","Cidaroida","Miocidaridae",221.5,251.3,22,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,4,1,1
"Serpianotiaris","Serpianotiaris","Echinodermata","Echinoidea","Cidaroida","Miocidaridae",237,247.2,2,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",1,2,2,2
"Rhabdocidaris","Rhabdocidaris","Echinodermata","Echinoidea","Cidaroida","Rhabdocidaridae",228,242,3,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Triadotiaris","Triadotiaris","Echinodermata","Echinoidea","Cidaroida","Triadotiaridae",235,247.2,5,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,1,1,1
"Achistrum","Achistrum","Echinodermata","Holothuroidea","Apodida","Achistridae",182.7,265.1,30,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,6,3,2
"Theelia","Theelia","Echinodermata","Holothuroidea","Apodida","Chiridotidae",180,259.9,121,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,10,6,2
"Acanthotheelia","Acanthotheelia","Echinodermata","Holothuroidea","Apodida","Myriotrochidae",205.6,247.2,24,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,3,2,3
"Jumaraina","Jumaraina","Echinodermata","Holothuroidea","Apodida","Theeliidae",201.3,247.2,13,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Bathysynactites","Bathysynactites","Echinodermata","Holothuroidea","Aspidochirotida","NO_FAMILY_SPECIFIED",237,242,1,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",1,1,1,1
"Collbatothuria","Collbatothuria","Echinodermata","Holothuroidea","Aspidochirotida","NO_FAMILY_SPECIFIED",237,242,1,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",1,1,1,1
"Calclamnella","Calclamnella","Echinodermata","Holothuroidea","Dendrochirotida","Calclamnidae",201.3,259.9,8,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Calclamnoidea","Calclamnoidea","Echinodermata","Holothuroidea","Dendrochirotida","Calclamnidae",228,247.2,8,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",0,1,1,1
"Eocaudina","Eocaudina","Echinodermata","Holothuroidea","Dendrochirotida","Calclamnidae",174.1,265.1,39,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",0,8,5,2
"Strobilothyone","Strobilothyone","Echinodermata","Holothuroidea","Dendrochirotida","Heterothyonidae",237,242,2,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",1,2,1,1
"Binoculites","Binoculites","Echinodermata","Holothuroidea","Dendrochirotida","NO_FAMILY_SPECIFIED",182.7,247.2,23,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Monilipsolus","Monilipsolus","Echinodermata","Holothuroidea","Dendrochirotida","Psolidae",237,242,1,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",1,1,1,1
"Oneirophantites","Oneirophantites","Echinodermata","Holothuroidea","Elasipodida","NO_FAMILY_SPECIFIED",237,242,1,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",1,1,1,1
"Praeeuphronides","Praeeuphronides","Echinodermata","Holothuroidea","Elasipodida","NO_FAMILY_SPECIFIED",182.7,242,16,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,1,1,1
"Etheridgella","Etheridgella","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Etheridgellidae",228,242,4,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,1,1,1
"Kaliobullites","Kaliobullites","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Kaliobullitidae",237,242,1,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",1,1,1,1
"Kuehnites","Kuehnites","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Kuehnitidae",201.3,247.2,20,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Staurocumites","Staurocumites","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",190.8,247.2,16,"semi-infaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,2,1,1
"Tetravirga","Tetravirga","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",205.6,247.2,16,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,2,1,1
"Priscopedatus","Priscopedatus","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Priscopedatidae",174.1,265.1,52,"shallow infaunal","slow, motile","miner","other","intermediate","high Mg calcite","little or no carbonate load",0,2,1,1
"Punctatites","Punctatites","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Punctatitidae",174.1,259.9,20,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Stichopitella","Stichopitella","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Stichopitidae",205.6,247.2,3,"semi-infaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Stichopites","Stichopites","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Stichopitidae",175.6,247.2,2,"semi-infaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Linguaserra","Linguaserra","Echinodermata","Ophiocistioidea","NO_ORDER_SPECIFIED","Linguaserridae",228,259.9,2,"epifaunal","facultative, attached","surface deposit","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Protocaudina","Protocaudina","Echinodermata","Ophiocistioidea","NO_ORDER_SPECIFIED","Rotasacciidae",208.5,265.1,3,"epifaunal","facultative, attached","surface deposit","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Arenorbis","Arenorbis","Echinodermata","Ophiuroidea","Ophiurida","Aplocomidae",237,247.2,6,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","heavy carbonate load",1,4,1,2
"Ophioderma","Ophioderma","Echinodermata","Ophiuroidea","Ophiurida","Ophiodermatidae",182.7,254.17,6,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Palaeocoma","Palaeocoma","Echinodermata","Ophiuroidea","Ophiurida","Ophiodermatidae",180,242,17,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,1,1,1
"Aplocoma","Aplocoma","Echinodermata","Ophiuroidea","Ophiurida","Ophiolepididae",196.5,252.17,6,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Aspiduriella","Aspiduriella","Echinodermata","Ophiuroidea","Ophiurida","Ophiuridae",201.3,247.2,17,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","heavy carbonate load",0,8,4,3
"Stephanouropsis","Stephanouropsis","Echinodermata","Ophiuroidea","Ophiurida","Ophiurinidae",237,242,1,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",1,1,1,1
"Arca","Arca","Mollusca","Bivalvia","Arcida","Arcidae",182.7,247.2,15,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Parallelodon","Parallelodon","Mollusca","Bivalvia","Arcida","Parallelodontidae",163.5,265.1,307,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,3,1,2
"Cucullaea","Cucullaea","Mollusca","Bivalvia","Arcida","Cucullaeidae",170.3,242,59,"semi-infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Catella","Catella","Mollusca","Bivalvia","Arcida","Parallelodontidae",180,247.2,16,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Grammatodon","Grammatodon","Mollusca","Bivalvia","Arcida","Parallelodontidae",174.1,265.1,177,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Macrodon","Macrodon","Mollusca","Bivalvia","Arcida","Parallelodontidae",201.3,247.2,40,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,5,4,2
"Septocardia","Septocardia","Mollusca","Bivalvia","Cardiida","Cardiidae",201.3,242,36,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Myoconcha","Myoconcha","Mollusca","Bivalvia","Cardiida","Kalenteridae",174.1,265.1,102,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,5,5,2
"Netschajewia","Netschajewia","Mollusca","Bivalvia","Cardiida","Kalenteridae",235,259.9,14,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Permophorus","Permophorus","Mollusca","Bivalvia","Cardiida","Kalenteridae",201.3,265.1,154,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Pseudomyoconcha","Pseudomyoconcha","Mollusca","Bivalvia","Cardiida","Kalenteridae",208.5,251.2,29,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,2,1,1
"Triaphorus","Triaphorus","Mollusca","Bivalvia","Cardiida","Kalenteridae",201.3,247.2,9,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Curionia","Curionia","Mollusca","Bivalvia","Cardiida","Neoleptonidae",201.3,242,9,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Rhaetidia","Rhaetidia","Mollusca","Bivalvia","Cardiida","Sowerbyidae",208.5,247.2,5,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Tancredia","Tancredia","Mollusca","Bivalvia","Cardiida","Tancrediidae",170.3,247.2,16,"deep infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Tellina","Tellina","Mollusca","Bivalvia","Cardiida","Tellinidae",201.3,247.2,2,"shallow infaunal","facultative, unattached","surface deposit","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Astarte","Astarte","Mollusca","Bivalvia","Carditida","Astartidae",180,247.2,48,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Balantioselena","Balantioselena","Mollusca","Bivalvia","Carditida","Astartidae",237,242,3,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,3,1,1
"Coelopis","Coelopis","Mollusca","Bivalvia","Carditida","Astartidae",175.6,247.2,38,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Opis","Opis","Mollusca","Bivalvia","Carditida","Astartidae",180,242,12,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Myophoricardium","Myophoricardium","Mollusca","Bivalvia","Carditida","Myophoricardiidae",201.3,251.2,34,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Myophoriopis","Myophoriopis","Mollusca","Bivalvia","Carditida","Myophoricardiidae",201.3,251.2,60,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Pseudocorbula","Pseudocorbula","Mollusca","Bivalvia","Carditida","Myophoricardiidae",201.3,252.17,58,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,17,4,3
"Arcoptera","Arcoptera","Mollusca","Bivalvia","Cyrtodontida","Pichleriidae",232,247.2,7,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Elegantarca","Elegantarca","Mollusca","Bivalvia","Cyrtodontida","Pichleriidae",237,247.2,23,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,1,1,1
"Hoferia","Hoferia","Mollusca","Bivalvia","Cyrtodontida","Pichleriidae",228,247.2,10,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Hiatella","Hiatella","Mollusca","Bivalvia","Hiatellida","Hiatellidae",189.6,242,9,"shallow infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Panopea","Panopea","Mollusca","Bivalvia","Hiatellida","Hiatellidae",237,247.2,4,"shallow infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,1,1,1
"Gonodon","Gonodon","Mollusca","Bivalvia","Lucinida","Lucinidae",232,247.2,7,"deep infaunal","facultative, unattached","symbionts","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,4,3,2
"Gonodus","Gonodus","Mollusca","Bivalvia","Lucinida","Lucinidae",208.5,242,3,"deep infaunal","facultative, unattached","symbionts","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Lucina","Lucina","Mollusca","Bivalvia","Lucinida","Lucinidae",182.7,247.2,31,"deep infaunal","facultative, unattached","symbionts","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,2,2,1
"Mactromya","Mactromya","Mollusca","Bivalvia","Lucinida","Mactromyidae",175.6,247.2,95,"deep infaunal","facultative, unattached","symbionts","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Schafhaeutlia","Schafhaeutlia","Mollusca","Bivalvia","Lucinida","Lucinidae",182.7,251.2,125,"deep infaunal","facultative, unattached","symbionts","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,6,4,4
"Sphaeriola","Sphaeriola","Mollusca","Bivalvia","Lucinida","Mactromyidae",182.7,251.2,7,"shallow infaunal","facultative, unattached","symbionts","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Storthodon","Storthodon","Mollusca","Bivalvia","Lucinida","Thyasiridae",237,247.2,1,"shallow infaunal","facultative, unattached","symbionts","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,1,1,1
"Physocardia","Physocardia","Mollusca","Bivalvia","Megalodontida","Dicerocardiidae",208.5,247.2,6,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Megalodon","Megalodon","Mollusca","Bivalvia","Megalodontida","Megalodontidae",208.5,242,5,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Pachyrisma","Pachyrisma","Mollusca","Bivalvia","Megalodontida","Megalodontidae",182.7,247.2,22,"semi-infaunal","stationary, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Aviculomyalina","Aviculomyalina","Mollusca","Bivalvia","Myalinida","Myalinidae",201.3,247.2,5,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Joannina","Joannina","Mollusca","Bivalvia","Myalinida","Myalinidae",235,247.2,4,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Myalina","Myalina","Mollusca","Bivalvia","Myalinida","Myalinidae",232,265.1,37,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Pteria","Pteria","Mollusca","Bivalvia","Ostreida","Pteriidae",182.7,254.17,241,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,10,3,2
"Promysidiella","Promysidiella","Mollusca","Bivalvia","Myalinida","Mysidiellidae",215.56,252.17,41,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,4,1,3
"Protopis","Protopis","Mollusca","Bivalvia","Myalinida","Mysidiellidae",215.56,251.3,5,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Botulopsis","Botulopsis","Mollusca","Bivalvia","Mytilida","Mytilidae",232,247.2,7,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,1,1,1
"Falcimytilus","Falcimytilus","Mollusca","Bivalvia","Mytilida","Mytilidae",174.1,247.2,23,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,2,1,1
"Lithophaga","Lithophaga","Mollusca","Bivalvia","Mytilida","Mytilidae",228,259.9,2,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Lithophagus","Lithophagus","Mollusca","Bivalvia","Mytilida","Mytilidae",228,247.2,4,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,1,1,1
"Modiola","Modiola","Mollusca","Bivalvia","Mytilida","Mytilidae",190.8,251.2,58,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,12,3,3
"Modiolus","Modiolus","Mollusca","Bivalvia","Mytilida","Mytilidae",163.5,265.1,353,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,2,2,1
"Mytilus","Mytilus","Mollusca","Bivalvia","Mytilida","Mytilidae",182.7,251.3,51,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,2,2,1
"Septifer","Septifer","Mollusca","Bivalvia","Mytilida","Mytilidae",232,242,2,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Cardiomorpha","Cardiomorpha","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Grammysiidae",228,265.1,6,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Solenomorpha","Solenomorpha","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Grammysiidae",228,265.1,12,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Bakevellia","Bakevellia","Mollusca","Bivalvia","Ostreida","Bakevelliidae",174.1,265.1,652,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,53,7,9
"Gervillia","Gervillia","Mollusca","Bivalvia","Ostreida","Bakevelliidae",170.3,265.1,239,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,22,8,6
"Lapteviella","Lapteviella","Mollusca","Bivalvia","Nuculanida","Malletiidae",235,247.2,9,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,0,0,0
"Nuculana","Nuculana","Mollusca","Bivalvia","Nuculanida","Nuculanidae",168.3,251.3,200,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,3,2,2
