"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Spirigerella","Spirigerella","Brachiopoda","Rhynchonellata","Athyridida","Athyrididae",252.17,268.8,775,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,25,11,4
"Transcaucasathyris","Transcaucasathyris","Brachiopoda","Rhynchonellata","Athyridida","Athyrididae",252.17,265.1,168,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,1,2
"Xenosaria","Xenosaria","Brachiopoda","Rhynchonellata","Athyridida","Athyrididae",254.17,265.1,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Uncinella","Uncinella","Brachiopoda","Rhynchonellata","Athyridida","Diplospirellidae",259.9,268.8,12,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,12,2,1
"Hustedia","Hustedia","Brachiopoda","Rhynchonellata","Athyridida","Neoretziidae",252.17,268.8,264,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,102,16,8
"Thedusia","Thedusia","Brachiopoda","Rhynchonellata","Athyridida","Neoretziidae",259.9,265.1,39,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,39,5,1
"Enteletes","Enteletes","Brachiopoda","Rhynchonellata","Orthida","Enteletidae",252.17,265.1,139,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,24,13,6
"Enteletina","Enteletina","Brachiopoda","Rhynchonellata","Orthida","Enteletidae",252.17,268.8,14,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Peltichia","Peltichia","Brachiopoda","Rhynchonellata","Orthida","Enteletidae",252.17,265.1,102,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Rhipidomella","Rhipidomella","Brachiopoda","Rhynchonellata","Orthida","Rhipidomellidae",252.17,265.1,20,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,5,2,2
"Acosarina","Acosarina","Brachiopoda","Rhynchonellata","Orthida","Schizophoriidae",251.3,272.3,221,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,14,5,7
"Kotlaia","Kotlaia","Brachiopoda","Rhynchonellata","Orthida","Schizophoriidae",251.3,265.1,13,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,1,2
"Orthotichia","Orthotichia","Brachiopoda","Rhynchonellata","Orthida","Schizophoriidae",252.17,268.8,47,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,13,9,4
"Allorhynchus","Allorhynchus","Brachiopoda","Rhynchonellata","Rhynchonellida","Allorhynchidae",252.17,265.1,23,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,14,2,2
"Deltarina","Deltarina","Brachiopoda","Rhynchonellata","Rhynchonellida","Allorhynchidae",259.9,265.1,13,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,13,1,1
"Fascicosta","Fascicosta","Brachiopoda","Rhynchonellata","Rhynchonellida","Allorhynchidae",259.9,265.1,23,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,23,3,1
"Ptilotorhynchus","Ptilotorhynchus","Brachiopoda","Rhynchonellata","Rhynchonellida","Allorhynchidae",259.9,265.1,12,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,12,1,1
"Terebratuloidea","Terebratuloidea","Brachiopoda","Rhynchonellata","Rhynchonellida","Allorhynchidae",251.3,265.1,164,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,26,5,3
"Ussurirhynchia","Ussurirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Basiliolidae",259.9,265.1,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Bryorhynchus","Bryorhynchus","Brachiopoda","Rhynchonellata","Rhynchonellida","Leiorhynchidae",259.9,268.8,22,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,22,2,1
"Paranorella","Paranorella","Brachiopoda","Rhynchonellata","Rhynchonellida","Paranorellidae",259.9,265.1,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,2,1
"Leiorhynchoidea","Leiorhynchoidea","Brachiopoda","Rhynchonellata","Rhynchonellida","Petasmariidae",259.9,265.1,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,3,1
"Rhynoleichus","Rhynoleichus","Brachiopoda","Rhynchonellata","Rhynchonellida","Petasmariidae",259.9,265.1,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Anteridocus","Anteridocus","Brachiopoda","Rhynchonellata","Rhynchonellida","Pontisiidae",259.9,265.1,39,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,39,2,1
"Aphaurosia","Aphaurosia","Brachiopoda","Rhynchonellata","Rhynchonellida","Pontisiidae",259.9,265.1,13,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,13,2,1
"Lirellaria","Lirellaria","Brachiopoda","Rhynchonellata","Rhynchonellida","Pontisiidae",259.9,265.1,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,7,2,1
"Pontisia","Pontisia","Brachiopoda","Rhynchonellata","Rhynchonellida","Pontisiidae",259.9,265.1,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
