"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Quadrospira","Quadrospira","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",252.17,265.1,12,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,1,1
"Simplicisulcus","Simplicisulcus","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",252.17,259.9,11,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Trigonotreta","Trigonotreta","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",252.17,259.9,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Wadispirifer","Wadispirifer","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",252.17,268.8,17,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,2,1
"Licharewina","Licharewina","Brachiopoda","Rhynchonellata","Spiriferinida","Cyrtinidae",252.17,259.9,6,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,1,1
"Eolaballa","Eolaballa","Brachiopoda","Rhynchonellata","Spiriferinida","Laballidae",252.17,254.17,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Callispirina","Callispirina","Brachiopoda","Rhynchonellata","Spiriferinida","Paraspiriferinidae",252.17,268.8,57,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,9,2,1
"Paraspiriferina","Paraspiriferina","Brachiopoda","Rhynchonellata","Spiriferinida","Paraspiriferinidae",252.17,268.8,169,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,22,3,3
"Yaonoiella","Yaonoiella","Brachiopoda","Rhynchonellata","Spiriferinida","Paraspiriferinidae",252.17,254.17,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Spiriferina","Spiriferina","Brachiopoda","Rhynchonellata","Spiriferinida","Spiriferinidae",163.5,265.1,166,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Xestotrema","Xestotrema","Brachiopoda","Rhynchonellata","Spiriferinida","Pennospiriferinidae",252.17,265.1,124,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Punctospirifer","Punctospirifer","Brachiopoda","Rhynchonellata","Spiriferinida","Punctospiriferidae",252.17,268.8,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Reticulariina","Reticulariina","Brachiopoda","Rhynchonellata","Spiriferinida","Reticulariinidae",252.17,268.8,33,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,8,2,2
"Crenispirifer","Crenispirifer","Brachiopoda","Rhynchonellata","Spiriferinida","Spiriferellinidae",252.17,265.1,65,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,16,2,1
"Spiriferellina","Spiriferellina","Brachiopoda","Rhynchonellata","Spiriferinida","Spiriferellinidae",252.17,268.8,199,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,6,3,3
"Sulcispiriferina","Sulcispiriferina","Brachiopoda","Rhynchonellata","Spiriferinida","Spiriferellinidae",252.17,254.17,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,1,1
"Syrella","Syrella","Brachiopoda","Rhynchonellata","Spiriferinida","Syringothyrididae",252.17,254.17,11,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,11,1,1
"Hoskingia","Hoskingia","Brachiopoda","Rhynchonellata","Terebratulida","Beecheriidae",252.17,259.9,31,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,19,2,1
"Amygdalocosta","Amygdalocosta","Brachiopoda","Rhynchonellata","Terebratulida","Dielasmatidae",252.17,259.9,6,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Dielasma","Dielasma","Brachiopoda","Rhynchonellata","Terebratulida","Dielasmatidae",252.17,268.8,188,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,15,10,5
"Dielasmina","Dielasmina","Brachiopoda","Rhynchonellata","Terebratulida","Dielasmatidae",252.17,265.1,50,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Whitspakia","Whitspakia","Brachiopoda","Rhynchonellata","Terebratulida","Dielasmatidae",252.17,265.1,86,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,13,3,3
"Hemiptychina","Hemiptychina","Brachiopoda","Rhynchonellata","Terebratulida","Gillediidae",252.17,268.8,231,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,21,6,2
"Maorielasma","Maorielasma","Brachiopoda","Rhynchonellata","Terebratulida","Gillediidae",252.17,265.1,42,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Omanilasma","Omanilasma","Brachiopoda","Rhynchonellata","Terebratulida","Gillediidae",252.17,265.1,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Sichuanothyris","Sichuanothyris","Brachiopoda","Rhynchonellata","Terebratulida","Gillediidae",252.17,254.17,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Chuanyanella","Chuanyanella","Brachiopoda","Rhynchonellata","Terebratulida","Heterelasminidae",252.17,254.17,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,2,1
"Gundarolasmina","Gundarolasmina","Brachiopoda","Rhynchonellata","Terebratulida","Heterelasminidae",252.17,265.1,24,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,2,2
"Heterelasmina","Heterelasmina","Brachiopoda","Rhynchonellata","Terebratulida","Heterelasminidae",252.17,268.8,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,1,1
"Mimaria","Mimaria","Brachiopoda","Rhynchonellata","Terebratulida","Heterelasminidae",252.17,254.17,6,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,6,1,1
"Pseudolabaia","Pseudolabaia","Brachiopoda","Rhynchonellata","Terebratulida","Heterelasminidae",252.17,259.9,8,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,7,4,1
"Qinglongia","Qinglongia","Brachiopoda","Rhynchonellata","Terebratulida","Heterelasminidae",252.17,265.1,16,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,14,7,1
"Zhongliangshania","Zhongliangshania","Brachiopoda","Rhynchonellata","Terebratulida","Heterelasminidae",252.17,254.17,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Labaia","Labaia","Brachiopoda","Rhynchonellata","Terebratulida","Labaiidae",252.17,265.1,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Gefonia","Gefonia","Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",252.17,265.1,13,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,7,4,2
"Notothyrina","Notothyrina","Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",252.17,259.9,6,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,1,2
"Notothyris","Notothyris","Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",251.3,268.8,419,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,59,19,6
"Rostranteris","Rostranteris","Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",252.17,265.1,13,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,3,1
"Fredericksolasma","Fredericksolasma","Brachiopoda","Rhynchonellata","Terebratulida","Pseudodielasmatidae",252.17,265.1,23,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,2,2
"Marinurnula","Marinurnula","Brachiopoda","Rhynchonellata","Terebratulida","Pseudodielasmatidae",252.17,265.1,26,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Derbyia","Derbyia","Brachiopoda","Strophomenata","Orthotetida","Derbyiidae",252.17,268.8,361,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,121,17,4
"Alatorthotetina","Alatorthotetina","Brachiopoda","Strophomenata","Orthotetida","Meekellidae",252.17,259.9,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Geyerella","Geyerella","Brachiopoda","Strophomenata","Orthotetida","Meekellidae",252.17,268.8,18,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,3,3
"Meekella","Meekella","Brachiopoda","Strophomenata","Orthotetida","Meekellidae",252.17,265.1,162,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,69,15,3
"Meekellogeyerella","Meekellogeyerella","Brachiopoda","Strophomenata","Orthotetida","Meekellidae",252.17,254.17,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Ombonia","Ombonia","Brachiopoda","Strophomenata","Orthotetida","Meekellidae",252.17,265.1,48,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,19,3,3
"Orthothetina","Orthothetina","Brachiopoda","Strophomenata","Orthotetida","Meekellidae",251.3,268.8,383,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,213,12,5
"Paraorthotetina","Paraorthotetina","Brachiopoda","Strophomenata","Orthotetida","Meekellidae",252.17,259.9,11,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,2,2
"Perigeyerella","Perigeyerella","Brachiopoda","Strophomenata","Orthotetida","Meekellidae",252.17,265.1,72,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,38,7,2
"Orthotetes","Orthotetes","Brachiopoda","Strophomenata","Orthotetida","Orthotetidae",252.17,268.8,9,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Arctitreta","Arctitreta","Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",252.17,259.9,29,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,1,1
"Erismatina","Erismatina","Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",252.17,254.17,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Goniarina","Goniarina","Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",252.17,265.1,8,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Kiangsiella","Kiangsiella","Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",252.17,268.8,128,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,24,2,2
"Pseudostreptorhynchus","Pseudostreptorhynchus","Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",252.17,259.9,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Schuchertella","Schuchertella","Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",252.17,268.8,49,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,16,4,4
"Streptorhynchus","Streptorhynchus","Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",252.17,268.8,136,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,30,10,2
"Teserina","Teserina","Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",252.17,254.17,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,1,1
"Tropidelasma","Tropidelasma","Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",252.17,265.1,43,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,14,4,1
"Glabrichonetina","Glabrichonetina","Brachiopoda","Strophomenata","Productida","Anopliidae",252.17,254.17,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Parvichonetes","Parvichonetes","Brachiopoda","Strophomenata","Productida","Anopliidae",252.17,254.17,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Tornquistia","Tornquistia","Brachiopoda","Strophomenata","Productida","Anopliidae",252.17,259.9,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,6,1,1
"Aulosteges","Aulosteges","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,268.8,17,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,3,2
"Costisteges","Costisteges","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,254.17,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Edriosteges","Edriosteges","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,265.1,80,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,27,5,1
"Licharewiconcha","Licharewiconcha","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,254.17,6,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,6,1,1
"Megasteges","Megasteges","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,259.9,41,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,31,1,1
"Saeptathaerus","Saeptathaerus","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,259.9,14,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,8,1,1
"Sphenosteges","Sphenosteges","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,268.8,18,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Strophalosiina","Strophalosiina","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,265.1,15,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,8,3,3
"Taeniothaerus","Taeniothaerus","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,265.1,25,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,2,1
"Urushtenia","Urushtenia","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,268.8,10,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,6,1,1
"Urushtenoidea","Urushtenoidea","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,268.8,27,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,2,2
"Minutomarginifera","Minutomarginifera","Brachiopoda","Strophomenata","Productida","Chonopectidae",252.17,254.17,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,1,1
"Falafer","Falafer","Brachiopoda","Strophomenata","Productida","Cooperinidae",252.17,259.9,11,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,2,1
"Bathymyonia","Bathymyonia","Brachiopoda","Strophomenata","Productida","Echinoconchidae",252.17,268.8,67,"epifaunal","stationary, unattached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Chenxianoproductus","Chenxianoproductus","Brachiopoda","Strophomenata","Productida","Echinoconchidae",252.17,259.9,17,"epifaunal","stationary, unattached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,11,2,1
"Contraspina","Contraspina","Brachiopoda","Strophomenata","Productida","Echinoconchidae",251.3,268.8,50,"epifaunal","stationary, unattached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,23,1,1
"Fostericoncha","Fostericoncha","Brachiopoda","Strophomenata","Productida","Echinoconchidae",252.17,254.17,5,"epifaunal","stationary, unattached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,1,1
"Vediproductus","Vediproductus","Brachiopoda","Strophomenata","Productida","Echinoconchidae",252.17,268.8,13,"epifaunal","stationary, unattached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Waagenoconcha","Waagenoconcha","Brachiopoda","Strophomenata","Productida","Echinoconchidae",252.17,268.8,182,"epifaunal","stationary, unattached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,34,9,3
"Tectarea","Tectarea","Brachiopoda","Strophomenata","Productida","Gemmellaroiidae",252.17,254.17,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Neorichthofenia","Neorichthofenia","Brachiopoda","Strophomenata","Productida","Hercosiidae",252.17,254.17,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Anidanthus","Anidanthus","Brachiopoda","Strophomenata","Productida","Linoproductidae",252.17,268.8,71,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,42,5,5
"Aurilinoproductus","Aurilinoproductus","Brachiopoda","Strophomenata","Productida","Linoproductidae",252.17,259.9,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Cancrinella","Cancrinella","Brachiopoda","Strophomenata","Productida","Linoproductidae",252.17,268.8,15,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Coolkilella","Coolkilella","Brachiopoda","Strophomenata","Productida","Linoproductidae",252.17,259.9,11,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,8,1,1
"Fusiproductus","Fusiproductus","Brachiopoda","Strophomenata","Productida","Linoproductidae",252.17,259.9,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,1,2
"Kuvelousia","Kuvelousia","Brachiopoda","Strophomenata","Productida","Linoproductidae",252.17,259.9,33,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,7,1,1
"Linoproductus","Linoproductus","Brachiopoda","Strophomenata","Productida","Linoproductidae",251.3,268.8,216,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,56,5,4
"Megousia","Megousia","Brachiopoda","Strophomenata","Productida","Linoproductidae",252.17,268.8,15,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,7,2,1
"Parapygmochonetes","Parapygmochonetes","Brachiopoda","Strophomenata","Productida","Linoproductidae",252.17,254.17,10,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,10,2,2
"Platycancrinella","Platycancrinella","Brachiopoda","Strophomenata","Productida","Linoproductidae",252.17,254.17,12,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,12,1,1
"Stepanoviella","Stepanoviella","Brachiopoda","Strophomenata","Productida","Linoproductidae",252.17,254.17,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,1,1
"Terrakea","Terrakea","Brachiopoda","Strophomenata","Productida","Linoproductidae",252.17,268.8,90,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Eolyttonia","Eolyttonia","Brachiopoda","Strophomenata","Productida","Lyttoniidae",252.17,268.8,61,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,28,2,4
"Keyserlingina","Keyserlingina","Brachiopoda","Strophomenata","Productida","Lyttoniidae",252.17,259.9,19,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,12,4,1
"Leptodus","Leptodus","Brachiopoda","Strophomenata","Productida","Lyttoniidae",252.17,268.8,207,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,70,4,4
"Oldhamina","Oldhamina","Brachiopoda","Strophomenata","Productida","Lyttoniidae",252.17,265.1,175,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,102,12,4
"Asperlinus","Asperlinus","Brachiopoda","Strophomenata","Productida","Monticuliferidae",252.17,265.1,26,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Bandoproductus","Bandoproductus","Brachiopoda","Strophomenata","Productida","Monticuliferidae",252.17,254.17,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Compressoproductus","Compressoproductus","Brachiopoda","Strophomenata","Productida","Monticuliferidae",252.17,265.1,100,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,37,5,6
"Costatumulus","Costatumulus","Brachiopoda","Strophomenata","Productida","Monticuliferidae",252.17,268.8,65,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,25,4,2
"Haydenella","Haydenella","Brachiopoda","Strophomenata","Productida","Monticuliferidae",251.3,268.8,332,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,137,10,8
"Magniplicatina","Magniplicatina","Brachiopoda","Strophomenata","Productida","Monticuliferidae",252.17,259.9,52,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Nikitinia","Nikitinia","Brachiopoda","Strophomenata","Productida","Monticuliferidae",252.17,254.17,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,1,1
"Sarytchevinella","Sarytchevinella","Brachiopoda","Strophomenata","Productida","Monticuliferidae",252.17,268.8,36,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,1,2
"Spitzbergenia","Spitzbergenia","Brachiopoda","Strophomenata","Productida","Monticuliferidae",252.17,265.1,16,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,8,2,1
"Striapustula","Striapustula","Brachiopoda","Strophomenata","Productida","Monticuliferidae",252.17,265.1,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Comuquia","Comuquia","Brachiopoda","Strophomenata","Productida","NO_FAMILY_SPECIFIED",252.17,265.1,8,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,6,1,1
"Costispinifera","Costispinifera","Brachiopoda","Strophomenata","Productida","NO_FAMILY_SPECIFIED",252.17,265.1,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Echinauriella","Echinauriella","Brachiopoda","Strophomenata","Productida","NO_FAMILY_SPECIFIED",252.17,265.1,8,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,1,1
"Echinauris","Echinauris","Brachiopoda","Strophomenata","Productida","NO_FAMILY_SPECIFIED",252.17,265.1,42,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,7,2,4
"Guangia","Guangia","Brachiopoda","Strophomenata","Productida","NO_FAMILY_SPECIFIED",252.17,254.17,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Haydenoides","Haydenoides","Brachiopoda","Strophomenata","Productida","NO_FAMILY_SPECIFIED",252.17,259.9,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Incisius","Incisius","Brachiopoda","Strophomenata","Productida","NO_FAMILY_SPECIFIED",252.17,254.17,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,2,2
"Labaella","Labaella","Brachiopoda","Strophomenata","Productida","NO_FAMILY_SPECIFIED",252.17,254.17,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,7,1,1
"Lazarevonia","Lazarevonia","Brachiopoda","Strophomenata","Productida","NO_FAMILY_SPECIFIED",252.17,254.17,25,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,25,1,1
"Lethamia","Lethamia","Brachiopoda","Strophomenata","Productida","NO_FAMILY_SPECIFIED",252.17,259.9,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Marginifera","Marginifera","Brachiopoda","Strophomenata","Productida","NO_FAMILY_SPECIFIED",251.3,268.8,273,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,44,4,4
"Neoplicatifera","Neoplicatifera","Brachiopoda","Strophomenata","Productida","NO_FAMILY_SPECIFIED",252.17,268.8,14,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Parapulchratia","Parapulchratia","Brachiopoda","Strophomenata","Productida","NO_FAMILY_SPECIFIED",252.17,259.9,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,1,1
"Pectenoproductus","Pectenoproductus","Brachiopoda","Strophomenata","Productida","NO_FAMILY_SPECIFIED",252.17,254.17,8,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,8,1,1
