"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Diacanthopora","Diacanthopora","Bryozoa","Gymnolaemata","Cheilostomata","NO_FAMILY_SPECIFIED",70.6,83.5,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Dysnoetopora","Dysnoetopora","Bryozoa","Gymnolaemata","Cheilostomata","NO_FAMILY_SPECIFIED",66,72.1,1,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Euritina","Euritina","Bryozoa","Gymnolaemata","Cheilostomata","NO_FAMILY_SPECIFIED",56,99.6,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Solenophragma","Solenophragma","Bryozoa","Gymnolaemata","Cheilostomata","NO_FAMILY_SPECIFIED",66,70.6,1,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Cheethamia","Cheethamia","Bryozoa","Gymnolaemata","Cheilostomata","Onychocellidae",66,70.6,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","high Mg calcite","heavy carbonate load",1,3,3,2
"Ogiva","Ogiva","Bryozoa","Gymnolaemata","Cheilostomata","Onychocellidae",47.8,86.3,8,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","high Mg calcite","heavy carbonate load",0,1,1,1
"Onychocella","Onychocella","Bryozoa","Gymnolaemata","Cheilostomata","Onychocellidae",37.2,93.5,18,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","high Mg calcite","heavy carbonate load",0,2,2,2
"Rhagasostoma","Rhagasostoma","Bryozoa","Gymnolaemata","Cheilostomata","Onychocellidae",61.6,70.6,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","high Mg calcite","heavy carbonate load",0,1,1,1
"Rhiniopora","Rhiniopora","Bryozoa","Gymnolaemata","Cheilostomata","Pelmatoporidae",70.6,83.5,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","bimineralic","heavy carbonate load",1,1,1,1
"Pyrisinella","Pyrisinella","Bryozoa","Gymnolaemata","Cheilostomata","Pyrisinellidae",48.6,70.6,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Ceriocava","Ceriocava","Bryozoa","Stenolaemata","Cyclostomata","Cavidae",66,83.6,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Tetrocycloecia","Tetrocycloecia","Bryozoa","Stenolaemata","Cyclostomata","Cerioporidae",66,72.1,1,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Polyascosoecia","Polyascosoecia","Bryozoa","Stenolaemata","Cyclostomata","Crisinidae",66,72.1,1,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Diastopora","Diastopora","Bryozoa","Stenolaemata","Cyclostomata","Diastoporidae",59.2,100.5,7,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,1,1
"Lichenopora","Lichenopora","Bryozoa","Stenolaemata","Cyclostomata","Lichenoporidae",61.6,70.6,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Crisisina","Crisisina","Bryozoa","Stenolaemata","Cyclostomata","NO_FAMILY_SPECIFIED",59.2,72.1,11,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,4,1,1
"Canalipora","Canalipora","Bryozoa","Stenolaemata","Cyclostomata","NO_FAMILY_SPECIFIED",66,70.6,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Osculipora","Osculipora","Bryozoa","Stenolaemata","Cyclostomata","NO_FAMILY_SPECIFIED",61.6,93.5,3,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Pseudotervia","Pseudotervia","Bryozoa","Stenolaemata","Cyclostomata","NO_FAMILY_SPECIFIED",59.2,72.1,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,3,1,1
"Pustulopora","Pustulopora","Bryozoa","Stenolaemata","Cyclostomata","NO_FAMILY_SPECIFIED",59.2,72.1,20,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,8,2,1
"Serpentipora","Serpentipora","Bryozoa","Stenolaemata","Cyclostomata","NO_FAMILY_SPECIFIED",66,70.6,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Filisparsa","Filisparsa","Bryozoa","Stenolaemata","Cyclostomata","Oncousoeciidae",59.2,72.1,10,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,4,1,1
"Stomatopora","Stomatopora","Bryozoa","Stenolaemata","Cyclostomata","Stomatoporidae",37.2,99.6,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Voigtopora","Voigtopora","Bryozoa","Stenolaemata","Cyclostomata","Stomatoporidae",37.2,93.5,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Parapolytremacis","Parapolytremacis","Cnidaria","Anthozoa","Coenothecalia","Helioporidae",33.9,93.5,8,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Corallium","Corallium","Cnidaria","Anthozoa","Gorgonacea","NO_FAMILY_SPECIFIED",66,85.8,2,"erect","stationary, attached","suspension","hemocyanin","broadcaster","gorgonin","little or no carbonate load",1,1,1,1
"Krimella","Krimella","Cnidaria","Anthozoa","Gorgonacea","NO_FAMILY_SPECIFIED",66,72.1,1,"erect","stationary, attached","suspension","hemocyanin","broadcaster","gorgonin","little or no carbonate load",1,1,1,1
"Moltkia","Moltkia","Cnidaria","Anthozoa","Gorgonacea","NO_FAMILY_SPECIFIED",61.6,99.6,19,"erect","stationary, attached","suspension","hemocyanin","broadcaster","gorgonin","little or no carbonate load",0,7,1,2
"Nicella","Nicella","Cnidaria","Anthozoa","Gorgonacea","NO_FAMILY_SPECIFIED",66,72.1,1,"erect","stationary, attached","suspension","hemocyanin","broadcaster","gorgonin","little or no carbonate load",1,1,1,1
"Parisis","Parisis","Cnidaria","Anthozoa","Gorgonacea","Parisididae",47.8,99.6,9,"erect","stationary, attached","suspension","hemocyanin","broadcaster","gorgonin","little or no carbonate load",0,0,0,0
"Heliopora","Heliopora","Cnidaria","Anthozoa","Helioporacea","NO_FAMILY_SPECIFIED",33.9,99.6,19,"epifaunal","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,5,1,3
"Polytremacis","Polytremacis","Cnidaria","Anthozoa","Helioporacea","NO_FAMILY_SPECIFIED",56,112.03,17,"epifaunal","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,7,3,4
"Graphularia","Graphularia","Cnidaria","Anthozoa","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",47.8,72.1,13,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Astreopora","Astreopora","Cnidaria","Anthozoa","Scleractinia","Acroporidae",33.9,83.6,16,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Diplocoenia","Diplocoenia","Cnidaria","Anthozoa","Scleractinia","Acroporidae",66,89.8,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Montipora","Montipora","Cnidaria","Anthozoa","Scleractinia","Acroporidae",47.8,72.1,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Acrosmilia","Acrosmilia","Cnidaria","Anthozoa","Scleractinia","Acrosmiliidae",47.8,100.5,18,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,3,3
"Actinacis","Actinacis","Cnidaria","Anthozoa","Scleractinia","Actinacididae",33.9,113,80,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,22,5,7
"Actinhelia","Actinhelia","Cnidaria","Anthozoa","Scleractinia","Actinacididae",66,72.1,11,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,11,1,4
"Elephantaria","Elephantaria","Cnidaria","Anthozoa","Scleractinia","Actinacididae",47.8,99.6,21,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,8,2,1
"Actinastrea","Actinastrea","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",33.9,122.46,70,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,26,11,9
"Columactinastraea","Columactinastraea","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",66,86.3,26,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,13,7,4
"Holocoenia","Holocoenia","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",66,83.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Stelidioseris","Stelidioseris","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",41.3,113,20,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Cyathoseris","Cyathoseris","Cnidaria","Anthozoa","Scleractinia","Agariciidae",37.2,83.6,10,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,6,2,3
"Heterogyra","Heterogyra","Cnidaria","Anthozoa","Scleractinia","Agariciidae",48.6,93.9,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Morphastrea","Morphastrea","Cnidaria","Anthozoa","Scleractinia","Agariciidae",66,122.46,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,3,1,1
"Ogilviastraea","Ogilviastraea","Cnidaria","Anthozoa","Scleractinia","Agariciidae",66,93.5,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,3,1,3
"Trochoseris","Trochoseris","Cnidaria","Anthozoa","Scleractinia","Agariciidae",37.2,100.5,26,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,17,2,4
"Vaughanoseris","Vaughanoseris","Cnidaria","Anthozoa","Scleractinia","Agariciidae",66,83.6,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,8,1,2
"Agathelia","Agathelia","Cnidaria","Anthozoa","Scleractinia","Agatheliidae",56,113,14,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,5,1,2
"Multicolumnastraea","Multicolumnastraea","Cnidaria","Anthozoa","Scleractinia","Faviidae",61.6,100.5,22,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,12,1,3
"Pattalophyllia","Pattalophyllia","Cnidaria","Anthozoa","Scleractinia","Agathiphylliidae",37.2,72.1,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,1,1
"Astrocoenia","Astrocoenia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae",33.9,113,41,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Caryophyllia","Caryophyllia","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",37.2,105.3,86,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,20,3,6
"Madracis","Madracis","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae",37.2,83.6,28,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,2
"Stephanocoenia","Stephanocoenia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae",37.2,113,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Dermosmiliopsis","Dermosmiliopsis","Cnidaria","Anthozoa","Scleractinia","Brachyphylliidae",66,86.3,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,7,2,3
"Baryphyllia","Baryphyllia","Cnidaria","Anthozoa","Scleractinia","Calamophylliidae",66,125,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,1
"Calamophyllia","Calamophyllia","Cnidaria","Anthozoa","Scleractinia","Calamophylliidae",66,72.1,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Gyrodendron","Gyrodendron","Cnidaria","Anthozoa","Scleractinia","Calamophylliidae",66,83.6,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,5,1,1
"Ceratotrochus","Ceratotrochus","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",61.6,86.3,6,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,2
"Coelosmilia","Coelosmilia","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",61.6,113,13,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Conotrochus","Conotrochus","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",66,70.6,1,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Cyathoceras","Cyathoceras","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",66,72.1,6,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,6,2,2
"Dasmosmilia","Dasmosmilia","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",66,83.5,6,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,6,1,3
"Deltocyathus","Deltocyathus","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",33.9,83.5,8,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Desmophyllum","Desmophyllum","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",61.6,72.1,10,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,8,1,3
"Leptocyathus","Leptocyathus","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",66,72.1,2,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,1
"Parasmilia","Parasmilia","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",38,112.03,45,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,15,4,5
"Smilotrochus","Smilotrochus","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",56,105.3,36,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,17,4,7
"Stephanosmilia","Stephanosmilia","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",66,86.3,2,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Trochocyathus","Trochocyathus","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",37.2,113,115,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,28,11,10
"Cladophyllia","Cladophyllia","Cnidaria","Anthozoa","Scleractinia","Stylinidae",66,125,12,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,4,2,2
"Columastrea","Columastrea","Cnidaria","Anthozoa","Scleractinia","Columastreidae",66,93.9,13,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,6,2,3
"Eocolumastrea","Eocolumastrea","Cnidaria","Anthozoa","Scleractinia","Columastreidae",66,109,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,1
"Stephanaxophyllia","Stephanaxophyllia","Cnidaria","Anthozoa","Scleractinia","Columastreidae",56,83.5,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,5,1,2
"Polyphylloseris","Polyphylloseris","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",66,109,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Cunnolites","Cunnolites","Cnidaria","Anthozoa","Scleractinia","Cunnolitidae",41.3,100.5,137,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,75,16,8
"Aspidastraea","Aspidastraea","Cnidaria","Anthozoa","Scleractinia","Cyclolitidae",66,93.9,13,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,10,3,2
"Paracycloseris","Paracycloseris","Cnidaria","Anthozoa","Scleractinia","Cyclolitidae",66,105.3,13,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,12,1,3
"Areopsammia","Areopsammia","Cnidaria","Anthozoa","Scleractinia","Dendrophylliidae",66,100.5,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,4,1,1
"Balanophyllia","Balanophyllia","Cnidaria","Anthozoa","Scleractinia","Dendrophylliidae",37.2,83.6,73,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,9,3,4
"Dendrophyllia","Dendrophyllia","Cnidaria","Anthozoa","Scleractinia","Dendrophylliidae",37.2,83.5,46,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,2,2
"Wadeopsammia","Wadeopsammia","Cnidaria","Anthozoa","Scleractinia","Dendrophylliidae",66,72.1,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,1
"Calamophylliopsis","Calamophylliopsis","Cnidaria","Anthozoa","Scleractinia","Dermosmiliidae",66,125.45,12,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,2
"Latiphyllia","Latiphyllia","Cnidaria","Anthozoa","Scleractinia","Diplocteniopsidae",70.6,105.3,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Antiguastrea","Antiguastrea","Cnidaria","Anthozoa","Scleractinia","Faviidae",41.3,99.6,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,6,1,2
"Cladocora","Cladocora","Cnidaria","Anthozoa","Scleractinia","Faviidae",41.3,93.5,23,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,8,2,4
"Colpophyllia","Colpophyllia","Cnidaria","Anthozoa","Scleractinia","Faviidae",41.3,83.5,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
"Dictuophyllia","Dictuophyllia","Cnidaria","Anthozoa","Scleractinia","Faviidae",61.6,105.3,39,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,31,3,6
"Favia","Favia","Cnidaria","Anthozoa","Scleractinia","Faviidae",33.9,109,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,3,2
"Haldonia","Haldonia","Cnidaria","Anthozoa","Scleractinia","Faviidae",66,83.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Liptodendron","Liptodendron","Cnidaria","Anthozoa","Scleractinia","Faviidae",33.9,83.6,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,1,1
"Monticulastraea","Monticulastraea","Cnidaria","Anthozoa","Scleractinia","Faviidae",47.8,100.5,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,5,2,2
"Phacellocoenia","Phacellocoenia","Cnidaria","Anthozoa","Scleractinia","Faviidae",55.8,125.45,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Pleurocora","Pleurocora","Cnidaria","Anthozoa","Scleractinia","Faviidae",61.6,113,22,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,5,2,3
"Filkornia","Filkornia","Cnidaria","Anthozoa","Scleractinia","Felixaraeidae",66,72.1,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Flabellum","Flabellum","Cnidaria","Anthozoa","Scleractinia","Flabellidae",37.2,100.5,99,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
"Fungiacyathus","Fungiacyathus","Cnidaria","Anthozoa","Scleractinia","Fungiacyathidae",66,72.1,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,3,1,1
"Cycloseris","Cycloseris","Cnidaria","Anthozoa","Scleractinia","Fungiidae",37.2,93.9,6,"erect","stationary, unattached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Palaeopsammia","Palaeopsammia","Cnidaria","Anthozoa","Scleractinia","Guyniidae",47.8,105.3,53,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,17,3,5
"Stenocyathus","Stenocyathus","Cnidaria","Anthozoa","Scleractinia","Guyniidae",66,70.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Astraraea","Astraraea","Cnidaria","Anthozoa","Scleractinia","Haplaraeidae",66,86.3,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,4,2,3
"Brachymeandra","Brachymeandra","Cnidaria","Anthozoa","Scleractinia","Haplaraeidae",66,99.6,13,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,2
"Meandrophyllia","Meandrophyllia","Cnidaria","Anthozoa","Scleractinia","Haplaraeidae",66,125,11,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,5,4,4
"Pseudofavia","Pseudofavia","Cnidaria","Anthozoa","Scleractinia","Haplaraeidae",66,93.9,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Stiboriopsis","Stiboriopsis","Cnidaria","Anthozoa","Scleractinia","Haplaraeidae",66,105.3,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Heterocoenia","Heterocoenia","Cnidaria","Anthozoa","Scleractinia","Heterocoeniidae",56,113,20,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,2,2
"Astraeofungia","Astraeofungia","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",66,125,11,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,3,2,3
"Brachyphyllia","Brachyphyllia","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",66,99.6,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Dimorphastrea","Dimorphastrea","Cnidaria","Anthozoa","Scleractinia","Leptophylliidae",47.8,100.5,31,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Ellipsocoenia","Ellipsocoenia","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",66,100.5,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Fungiastraea","Fungiastraea","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",66,122.46,14,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,2,2
"Thamnoseris","Thamnoseris","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",70.6,113,14,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Aulosmilia","Aulosmilia","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",61.6,93.9,26,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,9,4,4
"Diploctenium","Diploctenium","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",61.6,93.9,50,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,20,8,3
"Flabellosmilia","Flabellosmilia","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",66,86.3,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,4,2,3
"Glenarea","Glenarea","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",56,99.6,10,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Pachygyra","Pachygyra","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",41.3,99.6,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Phragmosmilia","Phragmosmilia","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",66,93.9,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,3,1,2
"Phyllosmilia","Phyllosmilia","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",66,93.9,13,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,2,1
"Rennensismilia","Rennensismilia","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",56,93.9,24,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,7,3,3
"Tortoflabellum","Tortoflabellum","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",66,113,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Favites","Favites","Cnidaria","Anthozoa","Scleractinia","Merulinidae",66,72.1,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Goniastrea","Goniastrea","Cnidaria","Anthozoa","Scleractinia","Merulinidae",37.2,83.5,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
