"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Slovenirhynchia","Slovenirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchonellidae",182.7,189.6,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,2,2
"Tainuirhynchia","Tainuirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchonellidae",166.1,182.7,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Burmirhynchia","Burmirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Tetrarhynchiidae",174.1,182.7,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Gibbirhynchia","Gibbirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Tetrarhynchiidae",174.1,201.3,447,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,401,16,10
"Grandirhynchia","Grandirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Tetrarhynchiidae",174.1,201.3,18,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,16,3,3
"Kallirhynchia","Kallirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Tetrarhynchiidae",171.6,182.7,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Orlovirhynchia","Orlovirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Tetrarhynchiidae",182.7,189.6,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,1,2
"Pontaltorhynchia","Pontaltorhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Tetrarhynchiidae",182.7,196.5,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,1,2
"Quadratirhynchia","Quadratirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Tetrarhynchiidae",174.1,199.3,286,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,165,4,4
"Tetrarhynchia","Tetrarhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Tetrarhynchiidae",174.1,201.3,192,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,158,6,7
"Cirpa","Cirpa","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",174.1,247.2,94,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,62,9,7
"Salgirella","Salgirella","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",182.7,201.3,10,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,6,1,2
"Vincentirhynchia","Vincentirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",174.1,208.5,95,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,25,3,3
"Dispiriferina","Dispiriferina","Brachiopoda","Rhynchonellata","Spiriferinida","Lepismatinidae",180,201.3,20,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,14,3,4
"Cisnerospira","Cisnerospira","Brachiopoda","Rhynchonellata","Spiriferinida","Mentzeliidae",174.1,201.3,61,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,44,6,6
"Callospiriferina","Callospiriferina","Brachiopoda","Rhynchonellata","Spiriferinida","Pennospiriferinidae",174.1,201.3,48,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,37,4,5
"Spiriferina","Spiriferina","Brachiopoda","Rhynchonellata","Spiriferinida","Spiriferinidae",163.5,265.1,166,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,88,10,10
"Calyptoria","Calyptoria","Brachiopoda","Rhynchonellata","Spiriferinida","Spiriferinidae",174.1,182.7,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,1,1
"Liospiriferina","Liospiriferina","Brachiopoda","Rhynchonellata","Spiriferinida","Spiriferinidae",174.1,201.3,438,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,265,22,8
"Sisenna","Sisenna","Mollusca","Gastropoda","NO_ORDER_SPECIFIED","Pleurotomariidae",175.6,247.2,63,"epifaunal","slow, motile","predator","hemocyanin","intermediate","aragonite","moderate carbonate load",0,34,5,2
"Suessia","Suessia","Brachiopoda","Rhynchonellata","Spiriferinida","Suessiidae",182.7,189.6,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,2,2
"Omolonothyris","Omolonothyris","Brachiopoda","Rhynchonellata","Terebratulida","Boreiothyrididae",175.6,182,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Cooperithyris","Cooperithyris","Brachiopoda","Rhynchonellata","Terebratulida","Cancellothyrididae",182.7,190.8,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Deslongchampsithyris","Deslongchampsithyris","Brachiopoda","Rhynchonellata","Terebratulida","Chlidonophoridae",182.7,190.8,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,2,2
"Flabellothyris","Flabellothyris","Brachiopoda","Rhynchonellata","Terebratulida","Eudesiidae",181,182.7,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Hesperithyris","Hesperithyris","Brachiopoda","Rhynchonellata","Terebratulida","Hesperithyrididae",182.7,189.6,17,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,17,2,2
"Ectyphoria","Ectyphoria","Brachiopoda","Rhynchonellata","Terebratulida","Loboidothyrididae",189.6,196.5,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Loboidothyris","Loboidothyris","Brachiopoda","Rhynchonellata","Terebratulida","Loboidothyrididae",170.3,228,8,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,1,1
"Praesphaeroidothyris","Praesphaeroidothyris","Brachiopoda","Rhynchonellata","Terebratulida","Loboidothyrididae",182.7,189.6,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,1,1
"Sphaeroidothyris","Sphaeroidothyris","Brachiopoda","Rhynchonellata","Terebratulida","Loboidothyrididae",174.1,190.8,167,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,10,5,3
"Cuersithyris","Cuersithyris","Brachiopoda","Rhynchonellata","Terebratulida","Lobothyrididae",174.1,196.5,95,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,93,3,2
"Lobothyris","Lobothyris","Brachiopoda","Rhynchonellata","Terebratulida","Lobothyrididae",163.5,242,892,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,656,21,10
"Notosia","Notosia","Brachiopoda","Rhynchonellata","Terebratulida","Lobothyrididae",174.1,201.3,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Rhapidothyris","Rhapidothyris","Brachiopoda","Rhynchonellata","Terebratulida","Lobothyrididae",175.6,201.3,23,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,19,5,4
"Telothyris","Telothyris","Brachiopoda","Rhynchonellata","Terebratulida","Lobothyrididae",174.1,190.8,332,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,32,3,1
"Eplenyithyris","Eplenyithyris","Brachiopoda","Rhynchonellata","Terebratulida","NO_FAMILY_SPECIFIED",175.6,196.5,26,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,23,1,1
"Papodina","Papodina","Brachiopoda","Rhynchonellata","Terebratulida","NO_FAMILY_SPECIFIED",182.7,189.6,10,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,10,1,1
"Peristerothyris","Peristerothyris","Brachiopoda","Rhynchonellata","Terebratulida","NO_FAMILY_SPECIFIED",182.7,196.5,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,2,1
"Pseudokingena","Pseudokingena","Brachiopoda","Rhynchonellata","Terebratulida","NO_FAMILY_SPECIFIED",180,182.7,9,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Viallithyris","Viallithyris","Brachiopoda","Rhynchonellata","Terebratulida","NO_FAMILY_SPECIFIED",175.6,199.3,33,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,31,1,2
"Buckmanithyris","Buckmanithyris","Brachiopoda","Rhynchonellata","Terebratulida","Nucleatidae",182.7,189.6,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Linguithyris","Linguithyris","Brachiopoda","Rhynchonellata","Terebratulida","Nucleatidae",174.1,201.3,162,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,139,4,5
"Phymatothyris","Phymatothyris","Brachiopoda","Rhynchonellata","Terebratulida","Nucleatidae",174.1,201.3,25,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,16,3,4
"Orthotoma","Orthotoma","Brachiopoda","Rhynchonellata","Terebratulida","Orthotomidae",182.7,199.3,6,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,1,1
"Lychnothyris","Lychnothyris","Brachiopoda","Rhynchonellata","Terebratulida","Plectoconchidae",182.7,190.8,12,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,12,2,3
"Merophricus","Merophricus","Brachiopoda","Rhynchonellata","Terebratulida","Plectoconchidae",182.7,199.3,9,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,7,2,3
"Securithyris","Securithyris","Brachiopoda","Rhynchonellata","Terebratulida","Pygopidae",175.6,196.5,88,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,85,3,2
"Terebratula","Terebratula","Brachiopoda","Rhynchonellata","Terebratulida","Terebratulidae",182.7,252.17,26,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Viligothyris","Viligothyris","Brachiopoda","Rhynchonellata","Terebratulida","Triadithyrididae",182.7,189.6,6,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,6,2,2
"Antiptychina","Antiptychina","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",189.6,201.3,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,1,1
"Aulacothyris","Aulacothyris","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",171.6,247.2,163,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,77,5,6
"Bakonyithyris","Bakonyithyris","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",175.6,201.3,120,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,99,7,3
"Cincta","Cincta","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",174.1,201.3,63,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,60,12,7
"Fimbriothyris","Fimbriothyris","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",182.7,190.8,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,2,2
"Obovothyris","Obovothyris","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",170.3,182.7,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Plesiothyris","Plesiothyris","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",182.7,189.6,11,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,11,1,2
"Securina","Securina","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",182.7,201.3,22,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,7,3,3
"Tauromenia","Tauromenia","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",182.7,199.3,9,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,8,2,3
"Zeilleria","Zeilleria","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",171.6,237,652,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,359,32,12
"Proleptophyllia","Proleptophyllia","Cnidaria","Anthozoa","Scleractinia","Acrosmiliidae",182.7,189.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Actinaraea","Actinaraea","Cnidaria","Anthozoa","Scleractinia","Actinacididae",182.7,190.8,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Actinastraea","Actinastraea","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",174.1,201.3,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Actinastrea","Actinastrea","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",180,201.3,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
"Allocoeniopsis","Allocoeniopsis","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",180,201.3,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Chondrocoenia","Chondrocoenia","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",182.7,237,68,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,2,2
"Coenastraea","Coenastraea","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",182.7,189.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Stelidioseris","Stelidioseris","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",170.3,196.5,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Stephanastrea","Stephanastrea","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",174.1,182.7,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Hispaniastraea","Hispaniastraea","Cnidaria","Anthozoa","Scleractinia","Amphiastreidae",182.7,199.3,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,4,2,3
"Trigerastraea","Trigerastraea","Cnidaria","Anthozoa","Scleractinia","Andemantastraeidae",182.7,189.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Thecocyathus","Thecocyathus","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",174.1,182.7,4,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Isastrocoenia","Isastrocoenia","Cnidaria","Anthozoa","Scleractinia","Conophyllidae",174.1,201.3,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Axotrochus","Axotrochus","Cnidaria","Anthozoa","Scleractinia","Coryphylliidae",170.3,182.7,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Cuifastraea","Cuifastraea","Cnidaria","Anthozoa","Scleractinia","Cuifastraeidae",182.7,228,12,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Cyclophyllopsis","Cyclophyllopsis","Cnidaria","Anthozoa","Scleractinia","Cyclophyllopsiidae",182.7,189.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Dichopsammia","Dichopsammia","Cnidaria","Anthozoa","Scleractinia","Dendrophylliidae",182.7,189.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Calamophylliopsis","Calamophylliopsis","Cnidaria","Anthozoa","Scleractinia","Dermosmiliidae",182.7,190.8,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Epistreptophyllum","Epistreptophyllum","Cnidaria","Anthozoa","Scleractinia","Dermosmiliidae",182.7,189.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Funginella","Funginella","Cnidaria","Anthozoa","Scleractinia","Funginellidae",182.7,189.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Intersmilia","Intersmilia","Cnidaria","Anthozoa","Scleractinia","Intersmiliidae",182.7,201.3,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Brachyseris","Brachyseris","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",182.7,190.8,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,3,1,3
"Collignonastraea","Collignonastraea","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",174.1,182.7,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Fungiaphyllia","Fungiaphyllia","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",182.7,201.3,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,3,1,1
"Microphyllia","Microphyllia","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",175.6,189.6,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Distichomeandra","Distichomeandra","Cnidaria","Anthozoa","Scleractinia","Margarophylliidae",182.7,237,32,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,1
"Araiophyllum","Araiophyllum","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",182.7,237,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Chomatoseris","Chomatoseris","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",174.1,189.6,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Eocomoseris","Eocomoseris","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",189.6,242,35,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,2,1
"Tricycloseris","Tricycloseris","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",182.7,189.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Elysastraea","Elysastraea","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",182.7,247.2,16,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Goldfussastrea","Goldfussastrea","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",170.3,182.7,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Isastrea","Isastrea","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",174.1,201.3,10,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,5,4,2
"Montlivaltia","Montlivaltia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",182.7,247.2,35,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,5,4,2
"Rhabdophyllia","Rhabdophyllia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",182.7,208.5,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Neorylstonia","Neorylstonia","Cnidaria","Anthozoa","Scleractinia","NO_FAMILY_SPECIFIED",182.7,189.6,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,6,1,2
"Haimeicyclus","Haimeicyclus","Cnidaria","Anthozoa","Scleractinia","Oppelismiliidae",170.3,201.3,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Heterastraea","Heterastraea","Cnidaria","Anthozoa","Scleractinia","Oppelismiliidae",182.7,208.5,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,6,6,3
"Phacelophyllia","Phacelophyllia","Cnidaria","Anthozoa","Scleractinia","Oppelismiliidae",174.1,201.3,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,4,2
"Thecactinastraea","Thecactinastraea","Cnidaria","Anthozoa","Scleractinia","Oppelismiliidae",174.1,201.3,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,2,1
"Ampakabastraea","Ampakabastraea","Cnidaria","Anthozoa","Scleractinia","Pamiroseriidae",170.3,228,25,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Cardiastraea","Cardiastraea","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae",170.3,182.7,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Coryphyllia","Coryphyllia","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae",182.7,242,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Siderosmilia","Siderosmilia","Cnidaria","Anthozoa","Scleractinia","Siderastreidae",175.6,189.6,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Cladophyllia","Cladophyllia","Cnidaria","Anthozoa","Scleractinia","Stylinidae",182.7,189.6,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,2
"Enallhelia","Enallhelia","Cnidaria","Anthozoa","Scleractinia","Stylinidae",174.1,201.3,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Goniocora","Goniocora","Cnidaria","Anthozoa","Scleractinia","Stylinidae",182.7,190.8,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,2
"Stylina","Stylina","Cnidaria","Anthozoa","Scleractinia","Stylinidae",170.3,208.5,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Stylosmilia","Stylosmilia","Cnidaria","Anthozoa","Scleractinia","Stylinidae",170.3,201.3,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Coccophyllum","Coccophyllum","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",182.7,228,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Discocoeniopsis","Discocoeniopsis","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",182.7,196.5,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,3,1,1
"Phacelostylophyllum","Phacelostylophyllum","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",189.6,235,26,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,2
"Pinacophyllum","Pinacophyllum","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",182.7,247.2,27,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,9,2,2
"Stylophyllopsis","Stylophyllopsis","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",182.7,247.2,72,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,15,6,6
"Stylophyllum","Stylophyllum","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",182.7,228,35,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Mesomorpha","Mesomorpha","Cnidaria","Anthozoa","Scleractinia","Thamnasteriidae",182.7,242,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,2,1
"Thamnasteria","Thamnasteria","Cnidaria","Anthozoa","Scleractinia","Thamnasteriidae",174.1,232,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
"Volzeia","Volzeia","Cnidaria","Anthozoa","Scleractinia","Volzeiidae",182.7,247.2,50,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Alloiteausmilia","Alloiteausmilia","Cnidaria","Anthozoa","Scleractinia","Zardinophyllidae",182.7,190.8,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,2
"Archaeosmilia","Archaeosmilia","Cnidaria","Anthozoa","Scleractinia","Zardinophyllidae",182.7,201.3,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Archaeosmiliopsis","Archaeosmiliopsis","Cnidaria","Anthozoa","Scleractinia","Zardinophyllidae",182.7,201.3,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Epismilia","Epismilia","Cnidaria","Anthozoa","Scleractinia","Zardinophyllidae",182.7,189.6,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,2
