"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Loboidothyris","Loboidothyris","Brachiopoda","Rhynchonellata","Terebratulida","Loboidothyrididae",170.3,228,8,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Cuersithyris","Cuersithyris","Brachiopoda","Rhynchonellata","Terebratulida","Lobothyrididae",174.1,196.5,95,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Lobothyris","Lobothyris","Brachiopoda","Rhynchonellata","Terebratulida","Lobothyrididae",163.5,242,892,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,30,5,4
"Notosia","Notosia","Brachiopoda","Rhynchonellata","Terebratulida","Lobothyrididae",174.1,201.3,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Rhapidothyris","Rhapidothyris","Brachiopoda","Rhynchonellata","Terebratulida","Lobothyrididae",175.6,201.3,23,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,3,1,1
"Eplenyithyris","Eplenyithyris","Brachiopoda","Rhynchonellata","Terebratulida","NO_FAMILY_SPECIFIED",175.6,196.5,26,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Peristerothyris","Peristerothyris","Brachiopoda","Rhynchonellata","Terebratulida","NO_FAMILY_SPECIFIED",182.7,196.5,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Viallithyris","Viallithyris","Brachiopoda","Rhynchonellata","Terebratulida","NO_FAMILY_SPECIFIED",175.6,199.3,33,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Linguithyris","Linguithyris","Brachiopoda","Rhynchonellata","Terebratulida","Nucleatidae",174.1,201.3,162,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,10,2,3
"Phymatothyris","Phymatothyris","Brachiopoda","Rhynchonellata","Terebratulida","Nucleatidae",174.1,201.3,25,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Orthotoma","Orthotoma","Brachiopoda","Rhynchonellata","Terebratulida","Orthotomidae",182.7,199.3,6,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Merophricus","Merophricus","Brachiopoda","Rhynchonellata","Terebratulida","Plectoconchidae",182.7,199.3,9,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,2,2
"Securithyris","Securithyris","Brachiopoda","Rhynchonellata","Terebratulida","Pygopidae",175.6,196.5,88,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Terebratula","Terebratula","Brachiopoda","Rhynchonellata","Terebratulida","Terebratulidae",182.7,252.17,26,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Antiptychina","Antiptychina","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",189.6,201.3,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Aulacothyris","Aulacothyris","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",171.6,247.2,163,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,2,2
"Bakonyithyris","Bakonyithyris","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",175.6,201.3,120,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,13,4,2
"Cincta","Cincta","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",174.1,201.3,63,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,1,2
"Securina","Securina","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",182.7,201.3,22,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,15,3,2
"Tauromenia","Tauromenia","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",182.7,199.3,9,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Zeilleria","Zeilleria","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",171.6,237,652,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,110,19,5
"Actinastraea","Actinastraea","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",174.1,201.3,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Actinastrea","Actinastrea","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",180,201.3,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,8,4,4
"Allocoeniopsis","Allocoeniopsis","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",180,201.3,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,4,1
"Chondrocoenia","Chondrocoenia","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",182.7,237,68,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,1,1
"Stelidioseris","Stelidioseris","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",170.3,196.5,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Hispaniastraea","Hispaniastraea","Cnidaria","Anthozoa","Scleractinia","Amphiastreidae",182.7,199.3,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Isastrocoenia","Isastrocoenia","Cnidaria","Anthozoa","Scleractinia","Conophyllidae",174.1,201.3,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Cuifastraea","Cuifastraea","Cnidaria","Anthozoa","Scleractinia","Cuifastraeidae",182.7,228,12,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Parepismilia","Parepismilia","Cnidaria","Anthozoa","Scleractinia","Donacosmilidae",190.8,201.3,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,1
"Prodonacosmilia","Prodonacosmilia","Cnidaria","Anthozoa","Scleractinia","Donacosmilidae",190.8,201.3,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,1
"Duncanosmilia","Duncanosmilia","Cnidaria","Anthozoa","Scleractinia","Ellipsosmiliidae",196.5,201.3,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,4,1,3
"Intersmilia","Intersmilia","Cnidaria","Anthozoa","Scleractinia","Intersmiliidae",182.7,201.3,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Fungiaphyllia","Fungiaphyllia","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",182.7,201.3,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Distichomeandra","Distichomeandra","Cnidaria","Anthozoa","Scleractinia","Margarophylliidae",182.7,237,32,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Araiophyllum","Araiophyllum","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",182.7,237,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Eocomoseris","Eocomoseris","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",189.6,242,35,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,2,1
"Elysastraea","Elysastraea","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",182.7,247.2,16,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Isastrea","Isastrea","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",174.1,201.3,10,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Montlivaltia","Montlivaltia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",182.7,247.2,35,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,10,5,4
"Rhabdophyllia","Rhabdophyllia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",182.7,208.5,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Thecosmilia","Thecosmilia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",196.5,247.2,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Pachysmilia","Pachysmilia","Cnidaria","Anthozoa","Scleractinia","NO_FAMILY_SPECIFIED",190.8,201.3,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,1
"Haimeicyclus","Haimeicyclus","Cnidaria","Anthozoa","Scleractinia","Oppelismiliidae",170.3,201.3,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,7,1,3
"Heterastraea","Heterastraea","Cnidaria","Anthozoa","Scleractinia","Oppelismiliidae",182.7,208.5,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,7,6,3
"Oppelismilia","Oppelismilia","Cnidaria","Anthozoa","Scleractinia","Oppelismiliidae",190.8,201.3,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,7,3,3
"Phacelophyllia","Phacelophyllia","Cnidaria","Anthozoa","Scleractinia","Oppelismiliidae",174.1,201.3,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,2,2
"Thecactinastraea","Thecactinastraea","Cnidaria","Anthozoa","Scleractinia","Oppelismiliidae",174.1,201.3,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Ampakabastraea","Ampakabastraea","Cnidaria","Anthozoa","Scleractinia","Pamiroseriidae",170.3,228,25,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Cyathocoenia","Cyathocoenia","Cnidaria","Anthozoa","Scleractinia","Pinacophyllidae",196.5,228,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Coryphyllia","Coryphyllia","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae",182.7,242,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Enallhelia","Enallhelia","Cnidaria","Anthozoa","Scleractinia","Stylinidae",174.1,201.3,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Proaplophyllia","Proaplophyllia","Cnidaria","Anthozoa","Scleractinia","Stylinidae",190.8,201.3,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Stylina","Stylina","Cnidaria","Anthozoa","Scleractinia","Stylinidae",170.3,208.5,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Stylosmilia","Stylosmilia","Cnidaria","Anthozoa","Scleractinia","Stylinidae",170.3,201.3,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Coccophyllum","Coccophyllum","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",182.7,228,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Discocoeniopsis","Discocoeniopsis","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",182.7,196.5,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Phacelostylophyllum","Phacelostylophyllum","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",189.6,235,26,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,6,4,4
"Pinacophyllum","Pinacophyllum","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",182.7,247.2,27,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Stylophyllopsis","Stylophyllopsis","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",182.7,247.2,72,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,6,5,3
"Stylophyllum","Stylophyllum","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",182.7,228,35,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Mesomorpha","Mesomorpha","Cnidaria","Anthozoa","Scleractinia","Thamnasteriidae",182.7,242,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Thamnasteria","Thamnasteria","Cnidaria","Anthozoa","Scleractinia","Thamnasteriidae",174.1,232,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Guembelastraea","Guembelastraea","Cnidaria","Anthozoa","Scleractinia","Tropiastraeidae",190.8,237,18,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Volzeia","Volzeia","Cnidaria","Anthozoa","Scleractinia","Volzeiidae",182.7,247.2,50,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Archaeosmilia","Archaeosmilia","Cnidaria","Anthozoa","Scleractinia","Zardinophyllidae",182.7,201.3,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,5,2,2
"Archaeosmiliopsis","Archaeosmiliopsis","Cnidaria","Anthozoa","Scleractinia","Zardinophyllidae",182.7,201.3,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Cryptosepta","Cryptosepta","Cnidaria","Anthozoa","Scleractinia","Zardinophyllidae",196.5,201.3,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Spongiomorpha","Spongiomorpha","Cnidaria","Hydrozoa","Spongiomorphida","Spongiomorphidae",182.7,247.2,39,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Germanasterias","Germanasterias","Echinodermata","Asteroidea","Forcipulatida","Asteriidae",196.5,201.3,1,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",1,1,1,1
"Hystrixasterias","Hystrixasterias","Echinodermata","Asteroidea","Forcipulatida","Asteriidae",196.5,201.3,1,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",1,1,1,1
"Protremaster","Protremaster","Echinodermata","Asteroidea","Valvatida","Asterinidae",190.8,199.3,1,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",1,1,1,1
"Plesiastropecten","Plesiastropecten","Echinodermata","Asteroidea","Velatida","NO_FAMILY_SPECIFIED",196.5,201.3,2,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",1,1,1,1
"Eudesicrinus","Eudesicrinus","Echinodermata","Crinoidea","Cyrtocrinida","Eudesicrinidae",171.6,196.5,3,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Balanocrinus","Balanocrinus","Echinodermata","Crinoidea","Isocrinida","Isocrinidae",174.1,201.3,29,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Isocrinus","Isocrinus","Echinodermata","Crinoidea","Isocrinida","Isocrinidae",163.5,242,65,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,12,2,3
"Pentacrinites","Pentacrinites","Echinodermata","Crinoidea","Isocrinida","Pentacrinitidae",174.1,201.3,9,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Seirocrinus","Seirocrinus","Echinodermata","Crinoidea","Isocrinida","Pentacrinitidae",174.1,201.3,11,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Millericrinus","Millericrinus","Echinodermata","Crinoidea","Millericrinida","NO_FAMILY_SPECIFIED",190.8,199.3,1,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Pentacrinus","Pentacrinus","Echinodermata","Crinoidea","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",170.3,247.2,13,"erect","stationary, attached","suspension","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Miocidaris","Miocidaris","Echinodermata","Echinoidea","Cidaroida","Miocidaridae",190.8,237,5,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",1,3,2,2
"Panniericidaris","Panniericidaris","Echinodermata","Echinoidea","Cidaroida","Miocidaridae",182.7,201.3,3,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,1,1,1
"Procidaris","Procidaris","Echinodermata","Echinoidea","Cidaroida","Miocidaridae",182.7,208.5,14,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,2,1,1
"Polycidaris","Polycidaris","Echinodermata","Echinoidea","Cidaroida","Polycidaridae",180,235,2,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Nicolleauma","Nicolleauma","Echinodermata","Echinoidea","NO_ORDER_SPECIFIED","Nicolleaumatidae",189.6,196.5,3,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Scaptodiadema","Scaptodiadema","Echinodermata","Echinoidea","NO_ORDER_SPECIFIED","Orthopsidae",174.1,201.3,1,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Plesiechinus","Plesiechinus","Echinodermata","Echinoidea","NO_ORDER_SPECIFIED","Pygasteridae",189.6,196.5,1,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Diademopsis","Diademopsis","Echinodermata","Echinoidea","Pedinoida","Pedinidae",189.6,228,11,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",0,7,2,2
"Hemipedina","Hemipedina","Echinodermata","Echinoidea","Pedinoida","Pedinidae",174.1,237,7,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Palaeopedina","Palaeopedina","Echinodermata","Echinoidea","Pedinoida","Pedinidae",196.5,201.3,1,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",1,1,1,1
"Achistrum","Achistrum","Echinodermata","Holothuroidea","Apodida","Achistridae",182.7,265.1,30,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,6,2,2
"Theelia","Theelia","Echinodermata","Holothuroidea","Apodida","Chiridotidae",180,259.9,121,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,6,2,1
"Palaeoypsilus","Palaeoypsilus","Echinodermata","Holothuroidea","Dactylochirotida","Ypsilothuriidae",190.8,201.3,2,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",1,2,1,1
"Eocaudina","Eocaudina","Echinodermata","Holothuroidea","Dendrochirotida","Calclamnidae",174.1,265.1,39,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Binoculites","Binoculites","Echinodermata","Holothuroidea","Dendrochirotida","NO_FAMILY_SPECIFIED",182.7,247.2,23,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",0,9,2,2
"Praeeuphronides","Praeeuphronides","Echinodermata","Holothuroidea","Elasipodida","NO_FAMILY_SPECIFIED",182.7,242,16,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,1,1,1
"Uncinulina","Uncinulina","Echinodermata","Holothuroidea","Elasipodida","NO_FAMILY_SPECIFIED",174.1,221.5,4,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Staurocumites","Staurocumites","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",190.8,247.2,16,"semi-infaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",1,4,1,2
"Cosmatites","Cosmatites","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Priscopedatidae",190.8,199.3,1,"shallow infaunal","slow, motile","miner","other","intermediate","high Mg calcite","little or no carbonate load",1,1,1,1
"Priscopedatus","Priscopedatus","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Priscopedatidae",174.1,265.1,52,"shallow infaunal","slow, motile","miner","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Punctatites","Punctatites","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Punctatitidae",174.1,259.9,20,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Rhabdotites","Rhabdotites","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Stichopitidae",190.8,201.3,1,"semi-infaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",1,1,1,1
"Stichopites","Stichopites","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Stichopitidae",175.6,247.2,2,"semi-infaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Ophioliassica","Ophioliassica","Echinodermata","Ophiuroidea","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",182.7,196.5,2,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Sinosura","Sinosura","Echinodermata","Ophiuroidea","Ophiurida","Aplocomidae",175.6,199.3,15,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","heavy carbonate load",0,2,2,1
"Ophioderma","Ophioderma","Echinodermata","Ophiuroidea","Ophiurida","Ophiodermatidae",182.7,254.17,6,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Palaeocoma","Palaeocoma","Echinodermata","Ophiuroidea","Ophiurida","Ophiodermatidae",180,242,17,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,3,2,2
"Aplocoma","Aplocoma","Echinodermata","Ophiuroidea","Ophiurida","Ophiolepididae",196.5,252.17,6,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",1,2,2,1
"Ophiomusium","Ophiomusium","Echinodermata","Ophiuroidea","Ophiurida","Ophiolepididae",180,208.5,7,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,1,1,1
"Arca","Arca","Mollusca","Bivalvia","Arcida","Arcidae",182.7,247.2,15,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Parallelodon","Parallelodon","Mollusca","Bivalvia","Arcida","Parallelodontidae",163.5,265.1,307,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,13,4,5
"Cucullaea","Cucullaea","Mollusca","Bivalvia","Arcida","Cucullaeidae",170.3,242,59,"semi-infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Catella","Catella","Mollusca","Bivalvia","Arcida","Parallelodontidae",180,247.2,16,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Grammatodon","Grammatodon","Mollusca","Bivalvia","Arcida","Parallelodontidae",174.1,265.1,177,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,5,3,3
"Cardium","Cardium","Mollusca","Bivalvia","Cardiida","Cardiidae",190.8,237,23,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,1,1,1
"Integricardium","Integricardium","Mollusca","Bivalvia","Cardiida","Cardiidae",180,201.3,7,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Protocardia","Protocardia","Mollusca","Bivalvia","Cardiida","Cardiidae",163.5,237,258,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,5,4,4
"Yokoyamaina","Yokoyamaina","Mollusca","Bivalvia","Cardiida","Cardiidae",174.1,201.3,2,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Kalentera","Kalentera","Mollusca","Bivalvia","Cardiida","Kalenteridae",182.7,208.5,11,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Myoconcha","Myoconcha","Mollusca","Bivalvia","Cardiida","Kalenteridae",174.1,265.1,102,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,2,2,2
"Tancredia","Tancredia","Mollusca","Bivalvia","Cardiida","Tancrediidae",170.3,247.2,16,"deep infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,2,1,1
"Astarte","Astarte","Mollusca","Bivalvia","Carditida","Astartidae",180,247.2,48,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,9,5,3
"Coelastarte","Coelastarte","Mollusca","Bivalvia","Carditida","Astartidae",182.7,201.3,2,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Coelopis","Coelopis","Mollusca","Bivalvia","Carditida","Astartidae",175.6,247.2,38,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Neocrassina","Neocrassina","Mollusca","Bivalvia","Carditida","Astartidae",174.1,201.3,28,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
