"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Aulacothyroides","Aulacothyroides","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",208.5,247.2,23,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,8,1,2
"Fletcherithyroides","Fletcherithyroides","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",232,242,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,1,1
"Gemerithyris","Gemerithyris","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",215.56,235,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,1,1
"Kolymithyris","Kolymithyris","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",201.3,232,14,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Menathyris","Menathyris","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",235,242,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Misunithyris","Misunithyris","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",235,242,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Sacothyris","Sacothyris","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",201.3,247.2,17,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Silesiathyris","Silesiathyris","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",208.5,247.2,32,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Zeilleria","Zeilleria","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",171.6,237,652,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,4,3,3
"Hungaritheca","Hungaritheca","Brachiopoda","Rhynchonellata","Thecideida","Hungarithecidae",228,237,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,1,2
"Bittnerella","Bittnerella","Brachiopoda","Rhynchonellata","Thecideida","Thecospirellidae",228,237,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,2,2
"Thecospirella","Thecospirella","Brachiopoda","Rhynchonellata","Thecideida","Thecospirellidae",221.5,237,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,4,1,1
"Thecospira","Thecospira","Brachiopoda","Rhynchonellata","Thecideida","Thecospiridae",201.3,242,53,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,40,8,2
"Thecospiropsis","Thecospiropsis","Brachiopoda","Rhynchonellata","Thecideida","Thecospiridae",228,237,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Producta","Producta","Brachiopoda","Strophomenata","Productida","Productidae",228,237,2,"epifaunal","stationary, attached","suspension","hemerythrin","intermediate","low Mg calcite","heavy carbonate load",1,2,1,2
"Gosaukammerella","Gosaukammerella","Brachiopoda","Strophomenata","Strophomenida","Strophomenidae",201.3,237,10,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,3,1,2
"Cellepora","Cellepora","Bryozoa","Gymnolaemata","Cheilostomata","Celleporidae",232,235,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Braiesopora","Braiesopora","Bryozoa","Stenolaemata","Cyclostomata","NO_FAMILY_SPECIFIED",228,237,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Corynotrypoides","Corynotrypoides","Bryozoa","Stenolaemata","Cyclostomata","NO_FAMILY_SPECIFIED",228,237,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Stomatopora","Stomatopora","Bryozoa","Stenolaemata","Cyclostomata","Stomatoporidae",228,237,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,2,1
"Cystitrypa","Cystitrypa","Bryozoa","Stenolaemata","Cystoporata","NO_FAMILY_SPECIFIED",228,237,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Tebitopora","Tebitopora","Bryozoa","Stenolaemata","Rhabdomesida","Nikiforovellidae",208.5,242,7,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Monotrypa","Monotrypa","Bryozoa","Stenolaemata","Trepostomata","Amplexoporidae",228,237,1,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Reptonoditrypa","Reptonoditrypa","Bryozoa","Stenolaemata","Trepostomata","Heterotrypidae",201.3,247.2,9,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,4,1,1
"Paralioclema","Paralioclema","Bryozoa","Stenolaemata","Trepostomida","Araxoporidae",215.56,265.1,18,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,7,4,1
"Zozariella","Zozariella","Bryozoa","Stenolaemata","Trepostomida","Arcticoporidae",208.5,237,2,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Dyscritella","Dyscritella","Bryozoa","Stenolaemata","Trepostomida","Dyscritellidae",201.3,265.1,108,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,10,5,5
"Flustra","Flustra","Bryozoa","Stenolaemata","Trepostomida","NO_FAMILY_SPECIFIED",232,235,1,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Arcticopora","Arcticopora","Bryozoa","Stenolaemata","Trepostomida","Stenoporidae",201.3,259.9,49,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,5,3,3
"Dyscritellopsis","Dyscritellopsis","Bryozoa","Stenolaemata","Trepostomida","Stenoporidae",205.6,251.3,7,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Axiothea","Axiothea","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",201.3,237,82,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Budurovignathus","Budurovignathus","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",208.5,247.2,18,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,14,3,3
"Chirodella","Chirodella","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",228,242,4,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,2,2,2
"Cypridodella","Cypridodella","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",201.3,251.3,4,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,1,1,1
"Diplododella","Diplododella","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",228,242,3,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,1,1,1
"Epigondolella","Epigondolella","Chordata","Conodonta","Ozarkodinida","Gondolellidae",201.3,247.2,241,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,4,2,4
"Euprioniodina","Euprioniodina","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",201.3,251.3,4,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,1,1,1
"Gladigondolella","Gladigondolella","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",201.3,251.3,56,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,18,2,3
"Hibbardella","Hibbardella","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",228,252.17,7,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,1,1,1
"Misikella","Misikella","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",201.3,237,107,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Neocavitella","Neocavitella","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",221.5,232,1,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Neogondolella","Neogondolella","Chordata","Conodonta","Ozarkodinida","NO_FAMILY_SPECIFIED",235,254.17,147,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,8,4,2
"Neohindeodella","Neohindeodella","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",201.3,252.17,13,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,1,1,1
"Norigondolella","Norigondolella","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",201.3,237,74,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,1,1,1
"Paragondolella","Paragondolella","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",208.5,247.2,92,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,22,7,3
"Prioniodina","Prioniodina","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",228,251.3,7,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,2,2,2
"Pseudofurnishius","Pseudofurnishius","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",228,242,12,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,10,1,3
"Acuminatella","Acuminatella","Chordata","Conodonta","Ozarkodinida","Gondolellidae",208.5,238.5,27,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Ancyrogondolella","Ancyrogondolella","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",201.3,237,5,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,1,1,1
"Carnepigondolella","Carnepigondolella","Chordata","Conodonta","Ozarkodinida","Gondolellidae",208.5,237,14,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,1,1,1
"Gondolella","Gondolella","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",221.5,259.9,220,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,36,6,9
"Metapolygnathus","Metapolygnathus","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",201.3,242,62,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Oulodus","Oulodus","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",221.5,242,3,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,1,1,1
"Pachycladina","Pachycladina","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",228,252.17,16,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,4,1,1
"Tardogondolella","Tardogondolella","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",201.3,247.2,34,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Primatella","Primatella","Chordata","Conodonta","Ozarkodinida","Gondolellidae",208.5,238.5,28,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Hindeodella","Hindeodella","Chordata","Conodonta","Ozarkodinida","NO_FAMILY_SPECIFIED",221.5,252.17,3,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Ozarkodina","Ozarkodina","Chordata","Conodonta","Ozarkodinida","NO_FAMILY_SPECIFIED",228,252.17,19,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,1,1,1
"Calamopora","Calamopora","Cnidaria","Anthozoa","Favositida","Favositidae",232,235,2,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,2,2,1
"Chondrocoenia","Chondrocoenia","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",182.7,237,68,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Alpinophyllia","Alpinophyllia","Cnidaria","Anthozoa","Scleractinia","Alpinophylliidae",201.3,237,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Quenstedtiphyllia","Quenstedtiphyllia","Cnidaria","Anthozoa","Scleractinia","Amphiastreidae",228,237,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,3,1,1
"Astraeomorpha","Astraeomorpha","Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",201.3,237,128,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,2,2
"Parastraeomorpha","Parastraeomorpha","Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",201.3,232,11,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Seriastraea","Seriastraea","Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",201.3,237,13,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Conaphyllia","Conaphyllia","Cnidaria","Anthozoa","Scleractinia","Conophyllidae",232,235,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Craspedosmilia","Craspedosmilia","Cnidaria","Anthozoa","Scleractinia","Conophyllidae",221.5,232,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Myriophyllum","Myriophyllum","Cnidaria","Anthozoa","Scleractinia","Conophyllidae",208.5,237,14,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,12,3,1
"Omphalophyllia","Omphalophyllia","Cnidaria","Anthozoa","Scleractinia","Conophyllidae",201.3,247.2,25,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,22,7,1
"Rhopalodendron","Rhopalodendron","Cnidaria","Anthozoa","Scleractinia","Conophyllidae",215.56,237,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,1,2
"Khytrastrea","Khytrastrea","Cnidaria","Anthozoa","Scleractinia","Coryphylliidae",208.5,237,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Noriphyllia","Noriphyllia","Cnidaria","Anthozoa","Scleractinia","Coryphylliidae",215.56,237,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Pokljukosmilia","Pokljukosmilia","Cnidaria","Anthozoa","Scleractinia","Coryphylliidae",215.56,237,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Gablonzeria","Gablonzeria","Cnidaria","Anthozoa","Scleractinia","Gablonzeriidae",201.3,237,45,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Stuoresia","Stuoresia","Cnidaria","Anthozoa","Scleractinia","Guembelastraeidae",205.6,237,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,6,2,2
"Distichomeandra","Distichomeandra","Cnidaria","Anthozoa","Scleractinia","Margarophylliidae",182.7,237,32,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Margarophyllia","Margarophyllia","Cnidaria","Anthozoa","Scleractinia","Margarophylliidae",201.3,247.2,59,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,38,7,4
"Margarosmilia","Margarosmilia","Cnidaria","Anthozoa","Scleractinia","Margarophylliidae",201.3,247.2,100,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,54,6,4
"Neoconophyllia","Neoconophyllia","Cnidaria","Anthozoa","Scleractinia","Margarophylliidae",235,247.2,18,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Submargarosmilia","Submargarosmilia","Cnidaria","Anthozoa","Scleractinia","Margarophylliidae",235,242,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Thamnomargarosmilia","Thamnomargarosmilia","Cnidaria","Anthozoa","Scleractinia","Margarophylliidae",215.56,232,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Astrea","Astrea","Cnidaria","Anthozoa","Scleractinia","Merulinidae",232,235,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Araiophyllum","Araiophyllum","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",182.7,237,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Eocomoseris","Eocomoseris","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",189.6,242,35,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Microsolena","Microsolena","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",232,235,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Elysastraea","Elysastraea","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",182.7,247.2,16,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Montlivaltia","Montlivaltia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",182.7,247.2,35,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,15,7,1
"Retiophyllia","Retiophyllia","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae",199.3,237,245,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,8,6,4
"Thecosmilia","Thecosmilia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",196.5,247.2,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,1
"Karatchastraea","Karatchastraea","Cnidaria","Anthozoa","Scleractinia","NO_FAMILY_SPECIFIED",208.5,237,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Koilocoenia","Koilocoenia","Cnidaria","Anthozoa","Scleractinia","NO_FAMILY_SPECIFIED",215.56,247.2,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,1,1
"Beneckastraea","Beneckastraea","Cnidaria","Anthozoa","Scleractinia","Pamiroseriidae",201.3,237,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,1
"Ceriostella","Ceriostella","Cnidaria","Anthozoa","Scleractinia","Pamiroseriidae",208.5,242,24,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,1,1
"Crassistella","Crassistella","Cnidaria","Anthozoa","Scleractinia","Pamiroseriidae",201.3,232,30,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Pamiroseris","Pamiroseris","Cnidaria","Anthozoa","Scleractinia","Pamiroseriidae",201.3,247.2,87,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,2,2
"Andrazella","Andrazella","Cnidaria","Anthozoa","Scleractinia","Procyclolitidae",228,237,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,1
"Conophyllia","Conophyllia","Cnidaria","Anthozoa","Scleractinia","Procyclolitidae",215.56,247.2,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Hydrasmilia","Hydrasmilia","Cnidaria","Anthozoa","Scleractinia","Procyclolitidae",208.5,232,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Carpathiphyllia","Carpathiphyllia","Cnidaria","Anthozoa","Scleractinia","Protoheterastraeidae",221.5,232,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Paravolzeia","Paravolzeia","Cnidaria","Anthozoa","Scleractinia","Protoheterastraeidae",215.56,237,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Pontebbastraea","Pontebbastraea","Cnidaria","Anthozoa","Scleractinia","Protoheterastraeidae",228,237,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Protoheterastrea","Protoheterastrea","Cnidaria","Anthozoa","Scleractinia","Protoheterastraeidae",208.5,247.2,21,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,13,4,3
"Remismilia","Remismilia","Cnidaria","Anthozoa","Scleractinia","Protoheterastraeidae",221.5,247.2,22,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,19,2,2
"Coryphyllia","Coryphyllia","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae",182.7,242,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,6,3,3
"Craspedophyllia","Craspedophyllia","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae",201.3,242,19,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,16,5,3
"Cuifia","Cuifia","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae",201.3,235,25,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Distichophyllia","Distichophyllia","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae",201.3,247.2,70,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Palaeastraea","Palaeastraea","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae",201.3,232,21,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Toechastraea","Toechastraea","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae",201.3,237,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,1,1
"Procyathophora","Procyathophora","Cnidaria","Anthozoa","Scleractinia","Stylinidae",235,247.2,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Cerioheterastraea","Cerioheterastraea","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",208.5,237,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Phacelostylophyllum","Phacelostylophyllum","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",189.6,235,26,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Pinacophyllum","Pinacophyllum","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",182.7,247.2,27,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,6,2,2
"Protostylophyllum","Protostylophyllum","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",215.56,237,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Stylophyllopsis","Stylophyllopsis","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",182.7,247.2,72,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Mesomorpha","Mesomorpha","Cnidaria","Anthozoa","Scleractinia","Thamnasteriidae",182.7,242,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Substuoresia","Substuoresia","Cnidaria","Anthozoa","Scleractinia","Thamnasteriidae",235,242,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Thamnasteria","Thamnasteria","Cnidaria","Anthozoa","Scleractinia","Thamnasteriidae",174.1,232,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Thamnastraea","Thamnastraea","Cnidaria","Anthozoa","Scleractinia","Thamnasteriidae",201.3,237,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Guembelastraea","Guembelastraea","Cnidaria","Anthozoa","Scleractinia","Tropiastraeidae",190.8,237,18,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,7,1,1
"Thamnasteriamorpha","Thamnasteriamorpha","Cnidaria","Anthozoa","Scleractinia","Tropiastraeidae",201.3,237,18,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,12,5,2
"Tropidendron","Tropidendron","Cnidaria","Anthozoa","Scleractinia","Tropiastreidae",215.56,237,10,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,8,1,1
"Volzeia","Volzeia","Cnidaria","Anthozoa","Scleractinia","Volzeiidae",182.7,247.2,50,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,27,3,4
"Pachydendron","Pachydendron","Cnidaria","Anthozoa","Scleractinia","Zardinophyllidae",201.3,237,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
