"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Cyathophora","Cyathophora","Cnidaria","Anthozoa","Scleractinia","Cyathophoridae",99.6,122.46,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Aspidiscus","Aspidiscus","Cnidaria","Anthozoa","Scleractinia","Cyclolitidae",93.5,105.3,11,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,5,1,2
"Paracycloseris","Paracycloseris","Cnidaria","Anthozoa","Scleractinia","Cyclolitidae",66,105.3,13,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Aplopsammia","Aplopsammia","Cnidaria","Anthozoa","Scleractinia","Dendrophylliidae",93.9,113,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Areopsammia","Areopsammia","Cnidaria","Anthozoa","Scleractinia","Dendrophylliidae",66,100.5,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Blastozopsammia","Blastozopsammia","Cnidaria","Anthozoa","Scleractinia","Dendrophylliidae",93.5,105.3,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Calamophylliopsis","Calamophylliopsis","Cnidaria","Anthozoa","Scleractinia","Dermosmiliidae",66,125.45,12,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Epistreptophyllum","Epistreptophyllum","Cnidaria","Anthozoa","Scleractinia","Dermosmiliidae",93.9,109,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,3,1,1
"Diploastrea","Diploastrea","Cnidaria","Anthozoa","Scleractinia","Diploastraeidae",72.1,109,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Latiphyllia","Latiphyllia","Cnidaria","Anthozoa","Scleractinia","Diplocteniopsidae",70.6,105.3,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Eohydnophora","Eohydnophora","Cnidaria","Anthozoa","Scleractinia","Eugyridae",93.5,122.46,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Eugyra","Eugyra","Cnidaria","Anthozoa","Scleractinia","Eugyridae",93.5,122.46,16,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Pseudomyriophyllia","Pseudomyriophyllia","Cnidaria","Anthozoa","Scleractinia","Eugyridae",93.5,112.03,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Antiguastrea","Antiguastrea","Cnidaria","Anthozoa","Scleractinia","Faviidae",41.3,99.6,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Dictuophyllia","Dictuophyllia","Cnidaria","Anthozoa","Scleractinia","Faviidae",61.6,105.3,39,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Favia","Favia","Cnidaria","Anthozoa","Scleractinia","Faviidae",33.9,109,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Felixigyra","Felixigyra","Cnidaria","Anthozoa","Scleractinia","Faviidae",72.1,100.5,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Monticulastraea","Monticulastraea","Cnidaria","Anthozoa","Scleractinia","Faviidae",47.8,100.5,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Phacellocoenia","Phacellocoenia","Cnidaria","Anthozoa","Scleractinia","Faviidae",55.8,125.45,10,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Plesiastrea","Plesiastrea","Cnidaria","Anthozoa","Scleractinia","Faviidae",83.6,113,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Pleurocora","Pleurocora","Cnidaria","Anthozoa","Scleractinia","Faviidae",61.6,113,22,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Sakalavastraea","Sakalavastraea","Cnidaria","Anthozoa","Scleractinia","Faviidae",93.5,99.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Flabellum","Flabellum","Cnidaria","Anthozoa","Scleractinia","Flabellidae",37.2,100.5,101,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Placotrochus","Placotrochus","Cnidaria","Anthozoa","Scleractinia","Flabellidae",93.9,100.5,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,1
"Onchotrochus","Onchotrochus","Cnidaria","Anthozoa","Scleractinia","Guyniidae",89.3,100.5,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,1,1
"Palaeopsammia","Palaeopsammia","Cnidaria","Anthozoa","Scleractinia","Guyniidae",47.8,105.3,55,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
"Brachymeandra","Brachymeandra","Cnidaria","Anthozoa","Scleractinia","Haplaraeidae",66,99.6,13,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Dimorphastraeopsis","Dimorphastraeopsis","Cnidaria","Anthozoa","Scleractinia","Haplaraeidae",89.3,113,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Leptophyllaraea","Leptophyllaraea","Cnidaria","Anthozoa","Scleractinia","Haplaraeidae",93.5,99.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Meandrophyllia","Meandrophyllia","Cnidaria","Anthozoa","Scleractinia","Haplaraeidae",66,125,11,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Stiboriopsis","Stiboriopsis","Cnidaria","Anthozoa","Scleractinia","Haplaraeidae",66,105.3,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Heliastrea","Heliastrea","Cnidaria","Anthozoa","Scleractinia","Heliastraeidae",93.5,99.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Canleria","Canleria","Cnidaria","Anthozoa","Scleractinia","Heterocoeniidae",72.1,99.6,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Confusaforma","Confusaforma","Cnidaria","Anthozoa","Scleractinia","Heterocoeniidae",89.3,99.6,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Heterocoenia","Heterocoenia","Cnidaria","Anthozoa","Scleractinia","Heterocoeniidae",56,113,23,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Latusastrea","Latusastrea","Cnidaria","Anthozoa","Scleractinia","Heterocoeniidae",86.3,113,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Styloheterocoenia","Styloheterocoenia","Cnidaria","Anthozoa","Scleractinia","Heterocoeniidae",93.5,99.6,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Kozaniastrea","Kozaniastrea","Cnidaria","Anthozoa","Scleractinia","Lamellofungiidae",93.5,99.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Astraeofungia","Astraeofungia","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",66,125,12,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Brachyphyllia","Brachyphyllia","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",66,99.6,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Dimorphastrea","Dimorphastrea","Cnidaria","Anthozoa","Scleractinia","Leptophylliidae",47.8,100.5,31,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
"Ellipsocoenia","Ellipsocoenia","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",66,100.5,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Fungiastraea","Fungiastraea","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",66,122.46,14,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Latiastrea","Latiastrea","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",72.1,113,12,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Microphyllia","Microphyllia","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",72.1,113,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Mixastraea","Mixastraea","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",93.5,113,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Ovalastrea","Ovalastrea","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",99.6,113,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,2,2
"Thamnoseris","Thamnoseris","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",70.6,113,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Vallimeandra","Vallimeandra","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",86.3,99.6,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Glenarea","Glenarea","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",56,99.6,10,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Pachygyra","Pachygyra","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",41.3,99.6,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Parnassomeandra","Parnassomeandra","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",93.5,99.6,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Tortoflabellum","Tortoflabellum","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",66,113,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Hydnophora","Hydnophora","Cnidaria","Anthozoa","Scleractinia","Merulinidae",33.9,109,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Micrabacia","Micrabacia","Cnidaria","Anthozoa","Scleractinia","Micrabaciidae",66,100.5,47,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,1,3
"Stephanophyllia","Stephanophyllia","Cnidaria","Anthozoa","Scleractinia","Micrabaciidae",47.8,99.6,29,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Dendraraea","Dendraraea","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",93.5,112.03,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Dimorpharaea","Dimorpharaea","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",72.1,109,11,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,5,2,2
"Eocomoseris","Eocomoseris","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",93.9,122.46,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Kobya","Kobya","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",33.9,122.46,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Larisolena","Larisolena","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",93.5,99.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Lophomeandra","Lophomeandra","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",83.6,99.6,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Microsolena","Microsolena","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",72.1,112.03,18,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
"Montastraea","Montastraea","Cnidaria","Anthozoa","Scleractinia","Montastraeidae",93.5,113,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Montastrea","Montastrea","Cnidaria","Anthozoa","Scleractinia","Montastraeidae",41.3,100.5,17,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Clausastrea","Clausastrea","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",70.6,113,10,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Complexastrea","Complexastrea","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",85.8,122.46,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Dimorphocoenia","Dimorphocoenia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",93.9,100.5,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Isastrea","Isastrea","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",66,112.03,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Meandrastrea","Meandrastrea","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",70.6,99.6,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Montlivaltia","Montlivaltia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",56,122.46,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Peplosmilia","Peplosmilia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",61.6,125,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Thecosmilia","Thecosmilia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",93.5,125,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Trochophyllia","Trochophyllia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",93.5,99.6,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Trochosmilia","Trochosmilia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",41.3,113,22,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Negoporites","Negoporites","Cnidaria","Anthozoa","Scleractinia","Negoporitidae",89.3,100.5,19,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
"Plesiolites","Plesiolites","Cnidaria","Anthozoa","Scleractinia","NO_FAMILY_SPECIFIED",93.5,99.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Oculina","Oculina","Cnidaria","Anthozoa","Scleractinia","Oculinidae",37.2,113,31,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Palaeohelia","Palaeohelia","Cnidaria","Anthozoa","Scleractinia","Oculinidae",93.5,112.03,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Petrophyllia","Petrophyllia","Cnidaria","Anthozoa","Scleractinia","Oculinidae",41.3,100.5,12,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Columnocoenia","Columnocoenia","Cnidaria","Anthozoa","Scleractinia","Placocoeniidae",61.6,122.46,16,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Conicosmilotrochus","Conicosmilotrochus","Cnidaria","Anthozoa","Scleractinia","Parasmiliidae",72.1,100.5,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Neocoenia","Neocoenia","Cnidaria","Anthozoa","Scleractinia","Placocoeniidae",66,113,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Paraplacocoenia","Paraplacocoenia","Cnidaria","Anthozoa","Scleractinia","Placocoeniidae",56,100.5,22,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Placocoenia","Placocoenia","Cnidaria","Anthozoa","Scleractinia","Placocoeniidae",66,122.46,10,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Placophyllia","Placophyllia","Cnidaria","Anthozoa","Scleractinia","Placophylliidae",72.1,109,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Goniopora","Goniopora","Cnidaria","Anthozoa","Scleractinia","Poritidae",33.9,100.5,43,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Rhipidastraea","Rhipidastraea","Cnidaria","Anthozoa","Scleractinia","Rhipidastraeidae",89.3,105.3,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Placohelia","Placohelia","Cnidaria","Anthozoa","Scleractinia","Rhipidogyridae",93.9,100.5,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Somalica","Somalica","Cnidaria","Anthozoa","Scleractinia","Rhipidogyridae",89.3,99.6,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Astrangia","Astrangia","Cnidaria","Anthozoa","Scleractinia","Rhizangiidae",56,100.5,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Eosiderastrea","Eosiderastrea","Cnidaria","Anthozoa","Scleractinia","Siderastreidae",93.5,113,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Palaeosiderofungia","Palaeosiderofungia","Cnidaria","Anthozoa","Scleractinia","Siderastreidae",66,100.5,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Siderastrea","Siderastrea","Cnidaria","Anthozoa","Scleractinia","Siderastreidae",33.9,105.3,21,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Siderofungia","Siderofungia","Cnidaria","Anthozoa","Scleractinia","Siderastreidae",37.2,112.03,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Synhelia","Synhelia","Cnidaria","Anthozoa","Scleractinia","Siderastreidae",66,105.3,24,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Paramontlivaltia","Paramontlivaltia","Cnidaria","Anthozoa","Scleractinia","Smilotrochiidae",93.5,99.6,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Plesiosmilia","Plesiosmilia","Cnidaria","Anthozoa","Scleractinia","Smilotrochiidae",93.5,109,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,2,1
"Adelocoenia","Adelocoenia","Cnidaria","Anthozoa","Scleractinia","Stylinidae",93.5,113,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Heliocoenia","Heliocoenia","Cnidaria","Anthozoa","Scleractinia","Stylinidae",89.3,125,14,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Pseudocoeniopsis","Pseudocoeniopsis","Cnidaria","Anthozoa","Scleractinia","Stylinidae",83.6,100.5,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Silingastraea","Silingastraea","Cnidaria","Anthozoa","Scleractinia","Stylinidae",93.5,99.6,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Sinaimeandra","Sinaimeandra","Cnidaria","Anthozoa","Scleractinia","Stylinidae",93.9,105.3,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Stylina","Stylina","Cnidaria","Anthozoa","Scleractinia","Stylinidae",70.6,122.46,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Stylohelia","Stylohelia","Cnidaria","Anthozoa","Scleractinia","Stylinidae",89.3,100.5,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Stylosmilia","Stylosmilia","Cnidaria","Anthozoa","Scleractinia","Stylinidae",66,125,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Synastrea","Synastrea","Cnidaria","Anthozoa","Scleractinia","Synastraeidae",66,99.6,27,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Mesomorpha","Mesomorpha","Cnidaria","Anthozoa","Scleractinia","Thamnasteriidae",56,112.03,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Polyastropsis","Polyastropsis","Cnidaria","Anthozoa","Scleractinia","Thamnasteriidae",93.5,99.6,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Thalamocaeniopsis","Thalamocaeniopsis","Cnidaria","Anthozoa","Scleractinia","Thamnasteriidae",93.5,99.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Thamnasteria","Thamnasteria","Cnidaria","Anthozoa","Scleractinia","Thamnasteriidae",72.1,125,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Bathycyathus","Bathycyathus","Cnidaria","Anthozoa","Scleractinia","Turbinoliidae",56,113,19,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Micula","Micula","Cnidaria","Anthozoa","Stauriida","Expressophyllidae",66,100.5,9,"erect","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Parkeria","Parkeria","Cnidaria","Hydrozoa","Sphaeractinida","NO_FAMILY_SPECIFIED",93.5,100.5,5,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Alkaidia","Alkaidia","Echinodermata","Asteroidea","Notomyotida","Benthopectinidae",93.5,113,7,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",0,1,1,1
"Astropecten","Astropecten","Echinodermata","Asteroidea","Paxillosida","Astropectinidae",37.2,100.5,4,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Lophidiaster","Lophidiaster","Echinodermata","Asteroidea","Paxillosida","Astropectinidae",47.8,113,19,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Tethyaster","Tethyaster","Echinodermata","Asteroidea","Paxillosida","Astropectinidae",93.5,99.6,1,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Chrispaulia","Chrispaulia","Echinodermata","Asteroidea","Paxillosida","Goniopectinidae",93.5,100.5,4,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",0,1,1,1
"Caletaster","Caletaster","Echinodermata","Asteroidea","Valvatida","Goniasteridae",83.5,100.5,25,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,2,1,1
"Calliderma","Calliderma","Echinodermata","Asteroidea","Valvatida","Goniasteridae",47.8,100.5,18,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,1,1,1
"Capellia","Capellia","Echinodermata","Asteroidea","Valvatida","Goniasteridae",99.6,105.3,1,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",1,1,1,1
"Cenomanaster","Cenomanaster","Echinodermata","Asteroidea","Valvatida","Goniasteridae",93.5,99.6,1,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Chomataster","Chomataster","Echinodermata","Asteroidea","Valvatida","Goniasteridae",61.6,100.5,19,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Comptonia","Comptonia","Echinodermata","Asteroidea","Valvatida","Goniasteridae",93.5,113,2,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Comptoniaster","Comptoniaster","Echinodermata","Asteroidea","Valvatida","Goniasteridae",70.6,99.6,6,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Crateraster","Crateraster","Echinodermata","Asteroidea","Valvatida","Goniasteridae",47.8,113,45,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,1,1,1
