"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Serpula","Serpula","Annelida","Polychaeta","Sabellida","Serpulidae",170.3,259.9,30,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","high Mg calcite","moderate carbonate load",0,2,2,2
"Terebella","Terebella","Annelida","Polychaeta","Terebellomorpha","NO_FAMILY_SPECIFIED",189.6,242,5,"shallow infaunal","facultative, unattached","surface deposit","hemocyanin","broadcaster","soft-bodied","little or no carbonate load",0,0,0,0
"Aeger","Aeger","Arthropoda","Malacostraca","Decapoda","Aegeridae",174.1,247.2,10,"epifaunal","fast, motile","predator","hemocyanin","non-broadcaster","chitin","moderate carbonate load",0,0,0,0
"Coleia","Coleia","Arthropoda","Malacostraca","Decapoda","Coleiidae",174.1,235,6,"epifaunal","fast, motile","predator","hemocyanin","non-broadcaster","chitin","moderate carbonate load",0,1,1,1
"Pseudocoleia","Pseudocoleia","Arthropoda","Malacostraca","Decapoda","Coleiidae",201.3,237,3,"epifaunal","fast, motile","predator","hemocyanin","non-broadcaster","chitin","moderate carbonate load",1,2,1,1
"Eryma","Eryma","Arthropoda","Malacostraca","Decapoda","Erymidae",180,254.17,11,"semi-infaunal","fast, motile","predator","hemocyanin","non-broadcaster","chitin","little or no carbonate load",0,0,0,0
"Rosenfeldia","Rosenfeldia","Arthropoda","Malacostraca","Decapoda","Eryonidae",201.3,237,3,"epifaunal","fast, motile","predator","hemocyanin","non-broadcaster","chitin","moderate carbonate load",1,1,1,1
"Glyphea","Glyphea","Arthropoda","Malacostraca","Decapoda","Glypheidae",174.1,237,8,"semi-infaunal","fast, motile","predator","hemocyanin","non-broadcaster","chitin","moderate carbonate load",0,0,0,0
"Pseudoglyphea","Pseudoglyphea","Arthropoda","Malacostraca","Decapoda","Litogastroidae",174.1,247.2,21,"semi-infaunal","fast, motile","predator","hemocyanin","non-broadcaster","chitin","moderate carbonate load",0,1,1,1
"Acanthinopus","Acanthinopus","Arthropoda","Malacostraca","Decapoda","NO_FAMILY_SPECIFIED",201.3,237,1,"epifaunal","fast, motile","predator","hemocyanin","non-broadcaster","chitin","moderate carbonate load",1,1,1,1
"Dusa","Dusa","Arthropoda","Malacostraca","Decapoda","NO_FAMILY_SPECIFIED",201.3,237,7,"epifaunal","fast, motile","predator","hemocyanin","non-broadcaster","chitin","moderate carbonate load",1,2,1,1
"Longichela","Longichela","Arthropoda","Malacostraca","Decapoda","NO_FAMILY_SPECIFIED",201.3,228,1,"epifaunal","fast, motile","predator","hemocyanin","non-broadcaster","chitin","moderate carbonate load",1,1,1,1
"Pinnacaris","Pinnacaris","Arthropoda","Malacostraca","Decapoda","NO_FAMILY_SPECIFIED",201.3,228,1,"epifaunal","fast, motile","predator","hemocyanin","non-broadcaster","chitin","moderate carbonate load",1,1,1,1
"Satyrocaris","Satyrocaris","Arthropoda","Malacostraca","Decapoda","NO_FAMILY_SPECIFIED",201.3,228,1,"epifaunal","fast, motile","predator","hemocyanin","non-broadcaster","chitin","moderate carbonate load",1,1,1,1
"Archaeopalinurus","Archaeopalinurus","Arthropoda","Malacostraca","Decapoda","Palinuridae",174.1,237,6,"epifaunal","fast, motile","predator","hemocyanin","non-broadcaster","chitin","moderate carbonate load",0,2,1,1
"Antrimpos","Antrimpos","Arthropoda","Malacostraca","Decapoda","Penaeidae",190.8,247.2,17,"epifaunal","fast, motile","surface deposit","hemocyanin","non-broadcaster","chitin","moderate carbonate load",0,0,0,0
"Glaessnericaris","Glaessnericaris","Arthropoda","Malacostraca","Decapoda","Platychelidae",201.3,228,1,"semi-infaunal","fast, motile","predator","hemocyanin","non-broadcaster","chitin","moderate carbonate load",1,1,1,1
"Platykotta","Platykotta","Arthropoda","Malacostraca","Decapoda","Platykottidae",201.3,212,1,"epifaunal","fast, motile","predator","hemocyanin","non-broadcaster","chitin","moderate carbonate load",1,1,1,1
"Cypridina","Cypridina","Arthropoda","Ostracoda","Myodocopida","Cypridinidae",201.3,265.1,4,"pelagic","slow, motile","predator","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",1,1,1,1
"Polycope","Polycope","Arthropoda","Ostracoda","Myodocopida","Polycopidae",174.1,259.9,164,"pelagic","slow, motile","predator","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Circulina","Circulina","Arthropoda","Ostracoda","Palaeocopida","NO_FAMILY_SPECIFIED",201.3,208.5,1,"epifaunal","slow, motile","suspension","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",1,1,1,1
"Cavussurella","Cavussurella","Arthropoda","Ostracoda","Platycopida","Cavellinidae",205.6,247.2,7,"semi-infaunal","slow, motile","suspension","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",1,1,1,1
"Cytherella","Cytherella","Arthropoda","Ostracoda","Platycopida","Cytherellidae",174.1,235,81,"semi-infaunal","slow, motile","suspension","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,12,1,1
"Cytherelloidea","Cytherelloidea","Arthropoda","Ostracoda","Platycopida","Cytherellidae",174.1,208.5,60,"semi-infaunal","slow, motile","suspension","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,1,1,1
"Anisobairdia","Anisobairdia","Arthropoda","Ostracoda","Podocopida","Bairdiidae",182.7,247.2,11,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Bairdia","Bairdia","Arthropoda","Ostracoda","Podocopida","Bairdiidae",174.1,265.1,1000,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Bairdiacypris","Bairdiacypris","Arthropoda","Ostracoda","Podocopida","Bairdiidae",174.1,265.1,277,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Bairdiolites","Bairdiolites","Arthropoda","Ostracoda","Podocopida","Bairdiidae",201.3,254.17,13,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",1,1,1,1
"Carinobairdia","Carinobairdia","Arthropoda","Ostracoda","Podocopida","Bairdiidae",201.3,208.5,6,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",1,6,2,2
"Ceratobairdia","Ceratobairdia","Arthropoda","Ostracoda","Podocopida","Bairdiidae",196.5,265.1,19,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Dicerobairdia","Dicerobairdia","Arthropoda","Ostracoda","Podocopida","Bairdiidae",201.3,235,5,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",1,2,1,2
"Fabalicypris","Fabalicypris","Arthropoda","Ostracoda","Podocopida","Bairdiidae",189.6,265.1,148,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Hiatobairdia","Hiatobairdia","Arthropoda","Ostracoda","Podocopida","Bairdiidae",201.3,232,5,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",1,2,2,2
"Isobythocypris","Isobythocypris","Arthropoda","Ostracoda","Podocopida","Bairdiidae",180,235,63,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Lobobairdia","Lobobairdia","Arthropoda","Ostracoda","Podocopida","Bairdiidae",182.7,254.17,67,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,4,2,2
"Nodobairdia","Nodobairdia","Arthropoda","Ostracoda","Podocopida","Bairdiidae",201.3,237,6,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",1,1,1,1
"Ogmoconcha","Ogmoconcha","Arthropoda","Ostracoda","Podocopida","Healdiidae",174.1,242,98,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,8,4,2
"Ptychobairdia","Ptychobairdia","Arthropoda","Ostracoda","Podocopida","Bairdiidae",180,252.17,50,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,3,2,1
"Pustulobairdia","Pustulobairdia","Arthropoda","Ostracoda","Podocopida","Bairdiidae",196.5,254.17,10,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Urobairdia","Urobairdia","Arthropoda","Ostracoda","Podocopida","Bairdiidae",201.3,251.3,31,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",1,5,2,1
"Kerocythere","Kerocythere","Arthropoda","Ostracoda","Podocopida","Cytheruridae",201.3,247.2,18,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",1,3,2,2
"Rhombocythere","Rhombocythere","Arthropoda","Ostracoda","Podocopida","Brachycytheridae",205.6,212,1,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",1,1,1,1
"Bythocypris","Bythocypris","Arthropoda","Ostracoda","Podocopida","Bythocyprididae",175.6,254.17,12,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Bythoceratina","Bythoceratina","Arthropoda","Ostracoda","Podocopida","Bythocytheridae",174.1,208.5,15,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,1,1,1
"Covracythere","Covracythere","Arthropoda","Ostracoda","Podocopida","Bythocytheridae",205.6,252.17,4,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",1,1,1,1
"Monoceratina","Monoceratina","Arthropoda","Ostracoda","Podocopida","Bythocytheridae",174.1,259.9,77,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,2,1,1
"Patellacythere","Patellacythere","Arthropoda","Ostracoda","Podocopida","Bythocytheridae",182.7,251.3,21,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Striatojonesia","Striatojonesia","Arthropoda","Ostracoda","Podocopida","Bythocytheridae",181,235,4,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Triceratina","Triceratina","Arthropoda","Ostracoda","Podocopida","Bythocytheridae",201.3,247.2,6,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",1,5,1,2
"Paracypris","Paracypris","Arthropoda","Ostracoda","Podocopida","Candonidae",180,254.17,61,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Eucytherura","Eucytherura","Arthropoda","Ostracoda","Podocopida","Cytheruridae",174.1,235,33,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Judahella","Judahella","Arthropoda","Ostracoda","Podocopida","Cytheruridae",201.3,259.9,17,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",1,2,1,1
"Metacytheropteron","Metacytheropteron","Arthropoda","Ostracoda","Podocopida","Cytheruridae",201.3,208.5,1,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",1,1,1,1
"Procytherura","Procytherura","Arthropoda","Ostracoda","Podocopida","Cytheruridae",174.1,235,11,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Hungarella","Hungarella","Arthropoda","Ostracoda","Podocopida","Healdiidae",189.6,252.17,26,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Ogmoconchella","Ogmoconchella","Arthropoda","Ostracoda","Podocopida","Healdiidae",181,208.5,121,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,22,2,2
"Leviella","Leviella","Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED",201.3,237,7,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",1,3,1,1
"Pontocyprella","Pontocyprella","Arthropoda","Ostracoda","Podocopida","Pontocyprididae",182.7,235,25,"epifaunal","slow, motile","surface deposit","hemocyanin","non-broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Crania","Crania","Brachiopoda","Craniata","Craniida","Craniidae",201.3,259.9,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Discina","Discina","Brachiopoda","Lingulata","Lingulida","Disciniidae",170.3,259.9,12,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","phosphatic","little or no carbonate load",0,0,0,0
"Discinisca","Discinisca","Brachiopoda","Lingulata","Lingulida","Disciniidae",174.1,228,16,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","phosphatic","little or no carbonate load",0,1,1,1
"Lingularia","Lingularia","Brachiopoda","Lingulata","Lingulida","Lingulidae",174.1,259.9,293,"shallow infaunal","facultative, unattached","suspension","hemerythrin","broadcaster","phosphatic","little or no carbonate load",0,4,3,2
"Clavigera","Clavigera","Brachiopoda","Rhynchonellata","Athyridida","Diplospirellidae",201.6,212,11,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,11,1,1
"Majkopella","Majkopella","Brachiopoda","Rhynchonellata","Athyridida","Diplospirellidae",201.3,228,10,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,10,3,1
"Misolia","Misolia","Brachiopoda","Rhynchonellata","Athyridida","Diplospirellidae",201.3,237,14,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,3,3
"Ochotathyris","Ochotathyris","Brachiopoda","Rhynchonellata","Athyridida","Diplospirellidae",205.6,228,9,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Oxycolpella","Oxycolpella","Brachiopoda","Rhynchonellata","Athyridida","Diplospirellidae",201.3,247.2,79,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,53,5,8
"Stolzenburgiella","Stolzenburgiella","Brachiopoda","Rhynchonellata","Athyridida","Diplospirellidae",201.3,247.2,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Amphiclina","Amphiclina","Brachiopoda","Rhynchonellata","Athyridida","Koninckinidae",201.3,242,51,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,13,3,2
"Amphiclinodonta","Amphiclinodonta","Brachiopoda","Rhynchonellata","Athyridida","Koninckinidae",182.7,242,6,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Carinokoninckina","Carinokoninckina","Brachiopoda","Rhynchonellata","Athyridida","Koninckinidae",201.3,247.2,20,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,2,1
"Koninckella","Koninckella","Brachiopoda","Rhynchonellata","Athyridida","Koninckinidae",180,247.2,36,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Koninckina","Koninckina","Brachiopoda","Rhynchonellata","Athyridida","Koninckinidae",201.3,237,32,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,2,2
"Lamellokoninckina","Lamellokoninckina","Brachiopoda","Rhynchonellata","Athyridida","Koninckinidae",201.3,237,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Septamphiclina","Septamphiclina","Brachiopoda","Rhynchonellata","Athyridida","Koninckinidae",201.3,237,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Neoretzia","Neoretzia","Brachiopoda","Rhynchonellata","Athyridida","Neoretziidae",201.3,237,25,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,17,1,6
"Spirigera","Spirigera","Brachiopoda","Rhynchonellata","Athyridida","NO_FAMILY_SPECIFIED",201.3,247.2,30,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,3,2
"Hectoria","Hectoria","Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",189.6,212,6,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,5,1,2
"Caucasorhynchia","Caucasorhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Allorhynchidae",201.3,247.2,32,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,6,4,3
"Hagabirhynchia","Hagabirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Allorhynchidae",201.3,228,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Austrirhynchia","Austrirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Austrirhynchidae",201.3,208.5,35,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,35,1,4
"Trigonirhynchella","Trigonirhynchella","Brachiopoda","Rhynchonellata","Rhynchonellida","Austrirhynchidae",201.3,247.2,8,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,2,2
"Veghirhynchia","Veghirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Basiliolidae",201.3,242,17,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Costirhynchopsis","Costirhynchopsis","Brachiopoda","Rhynchonellata","Rhynchonellida","Cyclothyrididae",201.3,247.2,89,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Fissirhynchia","Fissirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Cyclothyrididae",201.3,232,106,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,83,2,11
"Timorhynchia","Timorhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Cyclothyrididae",201.3,237,17,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Yidunella","Yidunella","Brachiopoda","Rhynchonellata","Rhynchonellida","Cyclothyrididae",201.3,237,10,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Crurirhynchia","Crurirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Erymnariidae",201.3,237,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,2,2
"Halorella","Halorella","Brachiopoda","Rhynchonellata","Rhynchonellida","Halorellidae",201.3,237,19,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,2,3
"Halorelloidea","Halorelloidea","Brachiopoda","Rhynchonellata","Rhynchonellida","Halorellidae",205.6,237,10,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,3
"Austriellula","Austriellula","Brachiopoda","Rhynchonellata","Rhynchonellida","Norellidae",174.1,251.3,46,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Holcorhynchia","Holcorhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Norellidae",180,237,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Maxillirhynchia","Maxillirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Norellidae",175.6,228,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Norella","Norella","Brachiopoda","Rhynchonellata","Rhynchonellida","Norellidae",201.3,251.3,39,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,2,2
"Osmarella","Osmarella","Brachiopoda","Rhynchonellata","Rhynchonellida","Norellidae",201.3,208.5,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Pseudohalorella","Pseudohalorella","Brachiopoda","Rhynchonellata","Rhynchonellida","Norellidae",201.3,228,14,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,12,1,2
"Carapezzia","Carapezzia","Brachiopoda","Rhynchonellata","Rhynchonellida","Peregrinellidae",199.3,208.5,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,2,1
"Calcirhynchia","Calcirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",182.7,208.5,94,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,10,2,3
"Herangirhynchia","Herangirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchonellidae",174.1,205.6,151,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,3,1,2
"Lunaria","Lunaria","Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchonellidae",201.3,237,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Murihikurhynchia","Murihikurhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchonellidae",190.8,227.5,75,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,10,1,3
"Omolonella","Omolonella","Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchonellidae",205.6,228,10,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,9,3,1
"Piarorhynchia","Piarorhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchonellidae",174.1,237,88,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,25,5,3
"Planirhynchia","Planirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchonellidae",182.7,242,21,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,1,1
"Rhynchonella","Rhynchonella","Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchonellidae",182.7,247.2,62,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,3,1,1
"Rimirhynchopsis","Rimirhynchopsis","Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchonellidae",201.3,237,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,2,2
"Sakawairhynchia","Sakawairhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchonellidae",174.1,242,613,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,190,5,4
"Sulcorhynchia","Sulcorhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchonellidae",201.3,247.2,8,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Rhynchotrema","Rhynchotrema","Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchotrematidae",201.3,237,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Volirhynchia","Volirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Sinorhynchiidae",201.3,247.2,68,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Apertirhynchella","Apertirhynchella","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",201.3,237,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Cirpa","Cirpa","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",174.1,247.2,94,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Euxinella","Euxinella","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",201.3,237,33,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,22,5,4
"Moisseievia","Moisseievia","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",201.3,228,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,2
"Robinsonella","Robinsonella","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",201.3,228,8,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,1,2
"Vincentirhynchia","Vincentirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",174.1,208.5,95,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,12,1,3
"Laballa","Laballa","Brachiopoda","Rhynchonellata","Spiriferinida","Laballidae",201.3,237,39,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,24,3,7
"Bolilaspirifer","Bolilaspirifer","Brachiopoda","Rhynchonellata","Spiriferinida","Lepismatinidae",201.3,215.56,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Costispiriferina","Costispiriferina","Brachiopoda","Rhynchonellata","Spiriferinida","Lepismatinidae",201.3,247.2,23,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,6,3,3
"Lepismatina","Lepismatina","Brachiopoda","Rhynchonellata","Spiriferinida","Lepismatinidae",201.3,252.17,63,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Mentzelia","Mentzelia","Brachiopoda","Rhynchonellata","Spiriferinida","Mentzeliidae",201.3,247.2,220,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,8,5,5
"Punctospirella","Punctospirella","Brachiopoda","Rhynchonellata","Spiriferinida","Pennospiriferinidae",201.3,247.2,78,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Spiriferina","Spiriferina","Brachiopoda","Rhynchonellata","Spiriferinida","Spiriferinidae",163.5,265.1,166,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,5,4,5
