"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Antiguastrea","Antiguastrea","Cnidaria","Anthozoa","Scleractinia","Faviidae",41.3,99.6,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Cladocora","Cladocora","Cnidaria","Anthozoa","Scleractinia","Faviidae",41.3,93.5,23,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
"Colpophyllia","Colpophyllia","Cnidaria","Anthozoa","Scleractinia","Faviidae",41.3,83.5,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Dictuophyllia","Dictuophyllia","Cnidaria","Anthozoa","Scleractinia","Faviidae",61.6,105.3,39,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Favia","Favia","Cnidaria","Anthozoa","Scleractinia","Faviidae",33.9,109,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Liptodendron","Liptodendron","Cnidaria","Anthozoa","Scleractinia","Faviidae",33.9,83.6,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Manicina","Manicina","Cnidaria","Anthozoa","Scleractinia","Faviidae",61.7,66,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,1
"Monticulastraea","Monticulastraea","Cnidaria","Anthozoa","Scleractinia","Faviidae",47.8,100.5,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Phacellocoenia","Phacellocoenia","Cnidaria","Anthozoa","Scleractinia","Faviidae",55.8,125.45,10,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Pleurocora","Pleurocora","Cnidaria","Anthozoa","Scleractinia","Faviidae",61.6,113,22,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Flabellum","Flabellum","Cnidaria","Anthozoa","Scleractinia","Flabellidae",37.2,100.5,101,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,30,3,3
"Periplacotrochus","Periplacotrochus","Cnidaria","Anthozoa","Scleractinia","Flabellidae",61.6,66,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Cycloseris","Cycloseris","Cnidaria","Anthozoa","Scleractinia","Fungiidae",37.2,93.9,6,"erect","stationary, unattached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Palaeopsammia","Palaeopsammia","Cnidaria","Anthozoa","Scleractinia","Guyniidae",47.8,105.3,55,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,10,1,3
"Schizocyathus","Schizocyathus","Cnidaria","Anthozoa","Scleractinia","Guyniidae",61.6,66,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Heterocoenia","Heterocoenia","Cnidaria","Anthozoa","Scleractinia","Heterocoeniidae",56,113,23,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Dimorphastrea","Dimorphastrea","Cnidaria","Anthozoa","Scleractinia","Leptophylliidae",47.8,100.5,31,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
"Aulosmilia","Aulosmilia","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",61.6,93.9,26,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Diploctenium","Diploctenium","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",61.6,93.9,50,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Glenarea","Glenarea","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",56,99.6,10,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Pachygyra","Pachygyra","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",41.3,99.6,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Rennensismilia","Rennensismilia","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",56,93.9,24,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Goniastrea","Goniastrea","Cnidaria","Anthozoa","Scleractinia","Merulinidae",37.2,83.5,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Hydnophora","Hydnophora","Cnidaria","Anthozoa","Scleractinia","Merulinidae",33.9,109,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Leptoria","Leptoria","Cnidaria","Anthozoa","Scleractinia","Merulinidae",33.9,66,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Stephanophyllia","Stephanophyllia","Cnidaria","Anthozoa","Scleractinia","Micrabaciidae",47.8,99.6,29,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
"Kobya","Kobya","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",33.9,122.46,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Montastrea","Montastrea","Cnidaria","Anthozoa","Scleractinia","Montastraeidae",41.3,100.5,17,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Montlivaltia","Montlivaltia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",56,122.46,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Peplosmilia","Peplosmilia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",61.6,125,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Placosmilia","Placosmilia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",37.2,93.5,22,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
"Trochosmilia","Trochosmilia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",41.3,113,22,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Bantamia","Bantamia","Cnidaria","Anthozoa","Scleractinia","Oculinidae",56,66,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Madrepora","Madrepora","Cnidaria","Anthozoa","Scleractinia","Oculinidae",37.2,66,14,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Oculina","Oculina","Cnidaria","Anthozoa","Scleractinia","Oculinidae",37.2,113,31,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,11,2,3
"Petrophyllia","Petrophyllia","Cnidaria","Anthozoa","Scleractinia","Oculinidae",41.3,100.5,12,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Dichocoenia","Dichocoenia","Cnidaria","Anthozoa","Scleractinia","Pachyphyllidae",56,83.6,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Columnocoenia","Columnocoenia","Cnidaria","Anthozoa","Scleractinia","Placocoeniidae",61.6,122.46,16,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,2,1
"Brachiatusmilia","Brachiatusmilia","Cnidaria","Anthozoa","Scleractinia","Parasmiliidae",61.6,66,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Tubicora","Tubicora","Cnidaria","Anthozoa","Scleractinia","Parasmiliidae",33.9,66,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Reussicoenia","Reussicoenia","Cnidaria","Anthozoa","Scleractinia","Phyllocoeniidae",56,83.6,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Paraplacocoenia","Paraplacocoenia","Cnidaria","Anthozoa","Scleractinia","Placocoeniidae",56,100.5,22,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Stylophora","Stylophora","Cnidaria","Anthozoa","Scleractinia","Pocilloporidae",33.9,83.6,25,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Alveopora","Alveopora","Cnidaria","Anthozoa","Scleractinia","Poritidae",33.9,66,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Goniopora","Goniopora","Cnidaria","Anthozoa","Scleractinia","Poritidae",33.9,100.5,43,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,7,3,3
"Barysmilia","Barysmilia","Cnidaria","Anthozoa","Scleractinia","Rhipidogyridae",41.3,93.9,20,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Orbignygyra","Orbignygyra","Cnidaria","Anthozoa","Scleractinia","Rhipidogyridae",56,93.9,12,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Astrangia","Astrangia","Cnidaria","Anthozoa","Scleractinia","Rhizangiidae",56,100.5,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Septastrea","Septastrea","Cnidaria","Anthozoa","Scleractinia","Rhizangiidae",61.6,66,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Siderastrea","Siderastrea","Cnidaria","Anthozoa","Scleractinia","Siderastreidae",33.9,105.3,21,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,2
"Siderofungia","Siderofungia","Cnidaria","Anthozoa","Scleractinia","Siderastreidae",37.2,112.03,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Sideroseris","Sideroseris","Cnidaria","Anthozoa","Scleractinia","Siderastreidae",41.3,66,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,2
"Stephanomorpha","Stephanomorpha","Cnidaria","Anthozoa","Scleractinia","Siderastreidae",56,66,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Haimesiastraea","Haimesiastraea","Cnidaria","Anthozoa","Scleractinia","Stylinidae",37.2,72.1,30,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,6,1,4
"Mesomorpha","Mesomorpha","Cnidaria","Anthozoa","Scleractinia","Thamnasteriidae",56,112.03,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Bathycyathus","Bathycyathus","Cnidaria","Anthozoa","Scleractinia","Turbinoliidae",56,113,19,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,8,3,3
"Turbinolia","Turbinolia","Cnidaria","Anthozoa","Scleractinia","Turbinoliidae",37.2,66,75,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Wellsotrochus","Wellsotrochus","Cnidaria","Anthozoa","Scleractinia","Turbinoliidae",61.6,85.8,6,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Millepora","Millepora","Cnidaria","Hydrozoa","Milleporina","NO_FAMILY_SPECIFIED",37.2,85.8,3,"erect","stationary, attached","symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Congregopora","Congregopora","Cnidaria","Hydrozoa","Stylasterina","NO_FAMILY_SPECIFIED",61.6,66,1,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Conopora","Conopora","Cnidaria","Hydrozoa","Stylasterina","NO_FAMILY_SPECIFIED",41.3,66,2,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Errina","Errina","Cnidaria","Hydrozoa","Stylasterina","NO_FAMILY_SPECIFIED",61.6,66,1,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Pliobothrus","Pliobothrus","Cnidaria","Hydrozoa","Stylasterina","NO_FAMILY_SPECIFIED",61.6,66,1,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Sporadopora","Sporadopora","Cnidaria","Hydrozoa","Stylasterina","NO_FAMILY_SPECIFIED",61.6,66,2,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,2
"Astropecten","Astropecten","Echinodermata","Asteroidea","Paxillosida","Astropectinidae",37.2,100.5,4,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Lophidiaster","Lophidiaster","Echinodermata","Asteroidea","Paxillosida","Astropectinidae",47.8,113,19,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",0,2,2,2
"Henricia","Henricia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae",37.2,72.1,2,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Calliderma","Calliderma","Echinodermata","Asteroidea","Valvatida","Goniasteridae",47.8,100.5,18,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Chomataster","Chomataster","Echinodermata","Asteroidea","Valvatida","Goniasteridae",61.6,100.5,19,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",1,2,1,1
"Crateraster","Crateraster","Echinodermata","Asteroidea","Valvatida","Goniasteridae",47.8,113,45,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,1,1,1
"Metopaster","Metopaster","Echinodermata","Asteroidea","Valvatida","Goniasteridae",61.6,99.6,82,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",1,8,6,2
"Nymphaster","Nymphaster","Echinodermata","Asteroidea","Valvatida","Goniasteridae",47.8,93.9,26,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Ophryaster","Ophryaster","Echinodermata","Asteroidea","Valvatida","Goniasteridae",47.8,89.3,5,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Recurvaster","Recurvaster","Echinodermata","Asteroidea","Valvatida","Goniasteridae",47.8,83.5,13,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,2,1,2
"Skiaster","Skiaster","Echinodermata","Asteroidea","Valvatida","Goniasteridae",61.6,66,1,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",1,1,1,1
"Teichaster","Teichaster","Echinodermata","Asteroidea","Valvatida","Goniasteridae",61.6,66,2,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",1,2,1,2
"Pycinaster","Pycinaster","Echinodermata","Asteroidea","Valvatida","Pycinasteridae",47.8,99.6,20,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",0,1,1,1
"Betelgeusia","Betelgeusia","Echinodermata","Asteroidea","Valvatida","Radiasteridae",61.6,113,7,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",1,1,1,1
"Valettaster","Valettaster","Echinodermata","Asteroidea","Valvatida","Sphaerasteridae",61.6,99.6,31,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",1,2,2,2
"Hadranderaster","Hadranderaster","Echinodermata","Asteroidea","Valvatida","Stauranderasteridae",56,89.3,4,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",0,1,1,1
"Stauranderaster","Stauranderaster","Echinodermata","Asteroidea","Valvatida","Stauranderasteridae",61.6,99.6,5,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",1,1,1,1
"Democrinus","Democrinus","Echinodermata","Crinoidea","Bourgueticrinida","Bathycrinidae",47.8,70.6,4,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,1,1,1
"Bourgueticrinus","Bourgueticrinus","Echinodermata","Crinoidea","Bourgueticrinida","Bourgueticrinidae",61.6,100.5,52,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,2,1,2
"Dunnicrinus","Dunnicrinus","Echinodermata","Crinoidea","Bourgueticrinida","Bourgueticrinidae",56,100.5,13,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Rhizocrinus","Rhizocrinus","Echinodermata","Crinoidea","Bourgueticrinida","Bourgueticrinidae",56,66,2,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,1,1,1
"Amphorometra","Amphorometra","Echinodermata","Crinoidea","Comatulida","NO_FAMILY_SPECIFIED",47.8,83.5,8,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,1,1,1
"Jaekelometra","Jaekelometra","Echinodermata","Crinoidea","Comatulida","NO_FAMILY_SPECIFIED",61.6,70.6,12,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,4,2,1
"Semiometra","Semiometra","Echinodermata","Crinoidea","Comatulida","Notocrinidae",61.6,93.5,19,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,4,2,1
"Cyathidium","Cyathidium","Echinodermata","Crinoidea","Cyrtocrinida","Holopodidae",61.6,93.5,9,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,2,1,1
"Nielsenicrinus","Nielsenicrinus","Echinodermata","Crinoidea","Isocrinida","Cainocrinidae",59.2,86.3,14,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,4,3,2
"Isocrinus","Isocrinus","Echinodermata","Crinoidea","Isocrinida","Isocrinidae",53,112.03,15,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,1,1,1
"Isselicrinus","Isselicrinus","Echinodermata","Crinoidea","Isocrinida","Isselicrinidae",47.8,83.5,13,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,2,2,2
"Birgelenocrinus","Birgelenocrinus","Echinodermata","Crinoidea","Roveacrinida","NO_FAMILY_SPECIFIED",61.6,72.1,5,"pelagic","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Applinocrinus","Applinocrinus","Echinodermata","Crinoidea","Roveacrinida","Saccocomidae",61.6,83.6,24,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Coelopleurus","Coelopleurus","Echinodermata","Echinoidea","Arbacioida","Arbaciidae",41.3,72.1,2,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Goniopygus","Goniopygus","Echinodermata","Echinoidea","Arbacioida","Arbaciidae",61.6,109,44,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",1,1,1,1
"Phymosoma","Phymosoma","Echinodermata","Echinoidea","Calycina","Phymosomatidae",37.2,105.3,51,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Cosmocyphus","Cosmocyphus","Echinodermata","Echinoidea","Calycina","Phymosomatidae",61.6,83.5,4,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",1,2,1,1
"Gauthieria","Gauthieria","Echinodermata","Echinoidea","Calycina","Phymosomatidae",56,100.5,54,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",0,4,3,3
"Micropsis","Micropsis","Echinodermata","Echinoidea","Calycina","Phymosomatidae",61.6,66,2,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",1,2,1,1
"Porosoma","Porosoma","Echinodermata","Echinoidea","Calycina","Phymosomatidae",41.3,89.8,7,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Winkleria","Winkleria","Echinodermata","Echinoidea","Calycina","Phymosomatidae",61.6,70.6,3,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",1,1,1,1
"Cassidulus","Cassidulus","Echinodermata","Echinoidea","Cassiduloida","Cassidulidae",59.2,72.1,2,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Catopygus","Catopygus","Echinodermata","Echinoidea","NO_ORDER_SPECIFIED","Nucleolitidae",48.6,100.5,40,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",0,1,1,1
"Echanthus","Echanthus","Echinodermata","Echinoidea","Cassiduloida","Cassidulidae",61.6,66,11,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","moderate carbonate load",1,11,1,1
"Nucleopygus","Nucleopygus","Echinodermata","Echinoidea","Cassiduloida","Cassidulidae",61.6,105.3,44,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","moderate carbonate load",1,2,1,1
"Rhyncholampas","Rhyncholampas","Echinodermata","Echinoidea","Cassiduloida","Cassidulidae",61.6,70.6,3,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","moderate carbonate load",1,1,1,1
"Hardouinia","Hardouinia","Echinodermata","Echinoidea","Cassiduloida","NO_FAMILY_SPECIFIED",56,93.5,54,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Procassidulus","Procassidulus","Echinodermata","Echinoidea","Cassiduloida","NO_FAMILY_SPECIFIED",61.6,72.1,12,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","moderate carbonate load",1,2,1,1
"Cidaris","Cidaris","Echinodermata","Echinoidea","Cidaroida","Cidaridae",41.3,125,28,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,5,3,3
"Hesperocidaris","Hesperocidaris","Echinodermata","Echinoidea","Cidaroida","Cidaridae",47.8,66,3,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Prionocidaris","Prionocidaris","Echinodermata","Echinoidea","Cidaroida","Cidaridae",38,93.5,4,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Temnocidaris","Temnocidaris","Echinodermata","Echinoidea","Cidaroida","Cidaridae",61.6,125,41,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",1,7,2,2
"Tylocidaris","Tylocidaris","Echinodermata","Echinoidea","Cidaroida","Psychocidaridae",56,105.3,62,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,10,6,3
"Typocidaris","Typocidaris","Echinodermata","Echinoidea","Cidaroida","Cidaridae",61.6,93.9,21,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",1,1,1,1
"Faujasia","Faujasia","Echinodermata","Echinoidea","Clypeasteroida","Faujasiidae",61.6,83.5,8,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","moderate carbonate load",1,1,1,1
"Rhynchopygus","Rhynchopygus","Echinodermata","Echinoidea","Clypeasteroida","Faujasiidae",33.9,83.5,9,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","moderate carbonate load",0,1,1,1
"Plesiolampas","Plesiolampas","Echinodermata","Echinoidea","Echinolampadoida","Echinolampadidae",48.6,66,8,"shallow infaunal","facultative, unattached","miner","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Ananchytes","Ananchytes","Echinodermata","Echinoidea","Holasteroida","Holasteridae",56,66,1,"semi-infaunal","facultative, unattached","miner","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Cardiaster","Cardiaster","Echinodermata","Echinoidea","Holasteroida","Holasteridae",56,99.6,54,"semi-infaunal","facultative, unattached","miner","other","intermediate","high Mg calcite","moderate carbonate load",0,1,1,1
"Echinocorys","Echinocorys","Echinodermata","Echinoidea","Holasteroida","Holasteridae",55.8,93.9,131,"semi-infaunal","facultative, unattached","miner","other","intermediate","high Mg calcite","moderate carbonate load",0,13,3,4
"Galeaster","Galeaster","Echinodermata","Echinoidea","Holasteroida","Holasteridae",61.6,72.1,3,"semi-infaunal","facultative, unattached","miner","other","intermediate","high Mg calcite","moderate carbonate load",1,2,1,2
"Giraliaster","Giraliaster","Echinodermata","Echinoidea","Holasteroida","Holasteridae",53,61.7,3,"semi-infaunal","facultative, unattached","miner","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Hemipneustes","Hemipneustes","Echinodermata","Echinoidea","Holasteroida","Holasteridae",61.6,100.5,40,"semi-infaunal","facultative, unattached","miner","other","intermediate","high Mg calcite","moderate carbonate load",1,3,1,1
"Holaster","Holaster","Echinodermata","Echinoidea","Holasteroida","Holasteridae",56,112.03,69,"semi-infaunal","facultative, unattached","miner","other","intermediate","high Mg calcite","moderate carbonate load",0,3,1,1
"Coraster","Coraster","Echinodermata","Echinoidea","Holasteroida","NO_FAMILY_SPECIFIED",56,66,4,"semi-infaunal","facultative, unattached","miner","other","intermediate","high Mg calcite","moderate carbonate load",0,3,1,2
"Coenholectypus","Coenholectypus","Echinodermata","Echinoidea","Holectypoida","Holectypidae",61.6,125,70,"semi-infaunal","facultative, unattached","miner","other","intermediate","high Mg calcite","moderate carbonate load",1,2,1,1
"Adelopneustes","Adelopneustes","Echinodermata","Echinoidea","Holectypoida","NO_FAMILY_SPECIFIED",61.6,66,5,"semi-infaunal","facultative, unattached","miner","other","intermediate","high Mg calcite","moderate carbonate load",1,5,3,3
"Echinogalerus","Echinogalerus","Echinodermata","Echinoidea","Holectypoida","NO_FAMILY_SPECIFIED",56,100.5,35,"semi-infaunal","facultative, unattached","miner","other","intermediate","high Mg calcite","moderate carbonate load",0,1,1,1
"Cardabia","Cardabia","Echinodermata","Echinoidea","NO_ORDER_SPECIFIED","Corystusidae",55.8,61.7,1,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
