"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Tiramnia","Tiramnia","Brachiopoda","Rhynchonellata","Spiriferida","Martiniidae",252.17,259.9,8,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,6,1,1
"Odontospirifer","Odontospirifer","Brachiopoda","Rhynchonellata","Spiriferida","Paeckelmanellidae",254.17,259.9,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,7,1,2
"Archboldiella","Archboldiella","Brachiopoda","Rhynchonellata","Spiriferida","Spiriferellidae",254.17,272.3,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Arcullina","Arcullina","Brachiopoda","Rhynchonellata","Spiriferida","Spiriferellidae",252.17,265.1,32,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,5,2,3
"Elivina","Elivina","Brachiopoda","Rhynchonellata","Spiriferida","Spiriferellidae",252.17,265.1,11,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,3,1,2
"Spiriferella","Spiriferella","Brachiopoda","Rhynchonellata","Spiriferida","Spiriferellidae",252.17,272.3,196,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,96,14,8
"Timaniella","Timaniella","Brachiopoda","Rhynchonellata","Spiriferida","Spiriferellidae",254.17,259.9,23,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,23,2,3
"Cancellospirifer","Cancellospirifer","Brachiopoda","Rhynchonellata","Spiriferida","Spiriferidae",254.17,259.9,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,1,1
"Eliva","Eliva","Brachiopoda","Rhynchonellata","Spiriferida","Spiriferidae",254.17,259.9,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Latispirifer","Latispirifer","Brachiopoda","Rhynchonellata","Spiriferida","Spiriferidae",254.17,272.3,9,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,9,2,2
"Ovispirifer","Ovispirifer","Brachiopoda","Rhynchonellata","Spiriferida","Spiriferidae",254.17,259.9,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Purdonella","Purdonella","Brachiopoda","Rhynchonellata","Spiriferida","Spiriferidae",254.17,259.9,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,2
"Pteroplecta","Pteroplecta","Brachiopoda","Rhynchonellata","Spiriferida","Strophopleuridae",252.17,268.8,25,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Pterospirifer","Pterospirifer","Brachiopoda","Rhynchonellata","Spiriferida","Strophopleuridae",254.17,268.8,43,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,42,1,6
"Aperispirifer","Aperispirifer","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",252.17,265.1,46,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,33,2,1
"Betaneospirifer","Betaneospirifer","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",252.17,268.8,224,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,131,5,3
"Blasispirifer","Blasispirifer","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",252.17,268.8,29,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,16,1,1
"Cartorhium","Cartorhium","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",252.17,265.1,19,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,13,1,1
"Crassispirifer","Crassispirifer","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",252.17,272.3,9,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,5,5,4
"Cratispirifer","Cratispirifer","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",254.17,259.9,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Fasciculatia","Fasciculatia","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",254.17,268.8,40,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,37,1,3
"Fusispirifer","Fusispirifer","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",252.17,259.9,39,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,17,5,2
"Gypospirifer","Gypospirifer","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",254.17,268.8,11,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Imperiospira","Imperiospira","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",254.17,259.9,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Neospirifer","Neospirifer","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",252.17,268.8,28,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,6,4,2
"Occidalia","Occidalia","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",254.17,259.9,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Pondospirifer","Pondospirifer","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",252.17,259.9,9,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Quadrospira","Quadrospira","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",252.17,265.1,12,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,8,1,2
"Simplicisulcus","Simplicisulcus","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",252.17,259.9,11,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,9,2,2
"Sulciplica","Sulciplica","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",254.17,268.8,15,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,12,1,1
"Transversaria","Transversaria","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",254.17,259.9,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,7,1,1
"Trigonotreta","Trigonotreta","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",252.17,259.9,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,4,1,1
"Wadispirifer","Wadispirifer","Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",252.17,268.8,17,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,10,2,3
"Licharewina","Licharewina","Brachiopoda","Rhynchonellata","Spiriferinida","Cyrtinidae",252.17,259.9,6,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,1,1
"Callispirina","Callispirina","Brachiopoda","Rhynchonellata","Spiriferinida","Paraspiriferinidae",252.17,268.8,57,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,39,1,1
"Paraspiriferina","Paraspiriferina","Brachiopoda","Rhynchonellata","Spiriferinida","Paraspiriferinidae",252.17,268.8,169,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,92,5,6
"Spiriferina","Spiriferina","Brachiopoda","Rhynchonellata","Spiriferinida","Spiriferinidae",163.5,265.1,166,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Xestotrema","Xestotrema","Brachiopoda","Rhynchonellata","Spiriferinida","Pennospiriferinidae",252.17,265.1,124,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,119,1,1
"Lamnaespina","Lamnaespina","Brachiopoda","Rhynchonellata","Spiriferinida","Punctospiriferidae",254.17,259.9,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Punctospirifer","Punctospirifer","Brachiopoda","Rhynchonellata","Spiriferinida","Punctospiriferidae",252.17,268.8,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Pustulospiriferina","Pustulospiriferina","Brachiopoda","Rhynchonellata","Spiriferinida","Punctospiriferidae",254.17,259.9,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Reticulariina","Reticulariina","Brachiopoda","Rhynchonellata","Spiriferinida","Reticulariinidae",252.17,268.8,33,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Crenispirifer","Crenispirifer","Brachiopoda","Rhynchonellata","Spiriferinida","Spiriferellinidae",252.17,265.1,65,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,21,3,4
"Spiriferellina","Spiriferellina","Brachiopoda","Rhynchonellata","Spiriferinida","Spiriferellinidae",252.17,268.8,199,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,155,11,9
"Cyrtella","Cyrtella","Brachiopoda","Rhynchonellata","Spiriferinida","Syringothyrididae",254.17,268.8,27,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,26,4,1
"Petinospiriferina","Petinospiriferina","Brachiopoda","Rhynchonellata","Spiriferinida","Syringothyrididae",254.17,259.9,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Subansiria","Subansiria","Brachiopoda","Rhynchonellata","Spiriferinida","Syringothyrididae",254.17,259.9,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,2,1
"Hoskingia","Hoskingia","Brachiopoda","Rhynchonellata","Terebratulida","Beecheriidae",252.17,259.9,31,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,12,4,2
"Eremithyris","Eremithyris","Brachiopoda","Rhynchonellata","Terebratulida","Cranaenidae",254.17,259.9,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,1,1
"Amygdalocosta","Amygdalocosta","Brachiopoda","Rhynchonellata","Terebratulida","Dielasmatidae",252.17,259.9,6,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,3,1,1
"Dielasma","Dielasma","Brachiopoda","Rhynchonellata","Terebratulida","Dielasmatidae",252.17,268.8,188,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,112,12,9
"Dielasmina","Dielasmina","Brachiopoda","Rhynchonellata","Terebratulida","Dielasmatidae",252.17,265.1,50,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,47,7,1
"Fletcherithyris","Fletcherithyris","Brachiopoda","Rhynchonellata","Terebratulida","Dielasmatidae",254.17,268.8,23,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,16,7,1
"Whitspakia","Whitspakia","Brachiopoda","Rhynchonellata","Terebratulida","Dielasmatidae",252.17,265.1,86,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,68,3,1
"Disphenia","Disphenia","Brachiopoda","Rhynchonellata","Terebratulida","Dispheniidae",254.17,259.9,8,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,8,1,1
"Gilledia","Gilledia","Brachiopoda","Rhynchonellata","Terebratulida","Gillediidae",254.17,265.1,6,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,1,1
"Hemiptychina","Hemiptychina","Brachiopoda","Rhynchonellata","Terebratulida","Gillediidae",252.17,268.8,231,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,179,12,4
"Maorielasma","Maorielasma","Brachiopoda","Rhynchonellata","Terebratulida","Gillediidae",252.17,265.1,42,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,38,2,2
"Omanilasma","Omanilasma","Brachiopoda","Rhynchonellata","Terebratulida","Gillediidae",252.17,265.1,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Paragilledia","Paragilledia","Brachiopoda","Rhynchonellata","Terebratulida","Gillediidae",254.17,268.8,11,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,7,1,1
"Gundarolasmina","Gundarolasmina","Brachiopoda","Rhynchonellata","Terebratulida","Heterelasminidae",252.17,265.1,24,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,19,1,2
"Heterelasmina","Heterelasmina","Brachiopoda","Rhynchonellata","Terebratulida","Heterelasminidae",252.17,268.8,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Pseudolabaia","Pseudolabaia","Brachiopoda","Rhynchonellata","Terebratulida","Heterelasminidae",252.17,259.9,8,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Qinglongia","Qinglongia","Brachiopoda","Rhynchonellata","Terebratulida","Heterelasminidae",252.17,265.1,16,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Labaia","Labaia","Brachiopoda","Rhynchonellata","Terebratulida","Labaiidae",252.17,265.1,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Cryptacanthia","Cryptacanthia","Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",254.17,259.9,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Gefonia","Gefonia","Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",252.17,265.1,13,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,4,2,2
"Notothyrina","Notothyrina","Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",252.17,259.9,6,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Notothyris","Notothyris","Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",251.3,268.8,419,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,329,26,5
"Rostranteris","Rostranteris","Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",252.17,265.1,13,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Fredericksolasma","Fredericksolasma","Brachiopoda","Rhynchonellata","Terebratulida","Pseudodielasmatidae",252.17,265.1,23,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,9,2,3
"Marinurnula","Marinurnula","Brachiopoda","Rhynchonellata","Terebratulida","Pseudodielasmatidae",252.17,265.1,26,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,23,2,2
"Derbyia","Derbyia","Brachiopoda","Strophomenata","Orthotetida","Derbyiidae",252.17,268.8,361,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,211,18,7
"Diplanus","Diplanus","Brachiopoda","Strophomenata","Orthotetida","Derbyiidae",254.17,259.9,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Alatorthotetina","Alatorthotetina","Brachiopoda","Strophomenata","Orthotetida","Meekellidae",252.17,259.9,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,4,3,1
"Geyerella","Geyerella","Brachiopoda","Strophomenata","Orthotetida","Meekellidae",252.17,268.8,18,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Meekella","Meekella","Brachiopoda","Strophomenata","Orthotetida","Meekellidae",252.17,265.1,162,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,81,11,4
"Ombonia","Ombonia","Brachiopoda","Strophomenata","Orthotetida","Meekellidae",252.17,265.1,48,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Orthothetina","Orthothetina","Brachiopoda","Strophomenata","Orthotetida","Meekellidae",251.3,268.8,383,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,138,12,4
"Paraorthotetina","Paraorthotetina","Brachiopoda","Strophomenata","Orthotetida","Meekellidae",252.17,259.9,11,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,8,2,2
"Perigeyerella","Perigeyerella","Brachiopoda","Strophomenata","Orthotetida","Meekellidae",252.17,265.1,72,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,12,2,4
"Sicelia","Sicelia","Brachiopoda","Strophomenata","Orthotetida","Meekellidae",254.17,265.1,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,1,1
"Orthotetes","Orthotetes","Brachiopoda","Strophomenata","Orthotetida","Orthotetidae",252.17,268.8,9,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,3,1,1
"Arctitreta","Arctitreta","Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",252.17,259.9,29,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,24,2,3
"Goniarina","Goniarina","Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",252.17,265.1,8,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,6,1,1
"Kiangsiella","Kiangsiella","Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",252.17,268.8,128,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,99,4,3
"Pseudostreptorhynchus","Pseudostreptorhynchus","Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",252.17,259.9,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Schuchertella","Schuchertella","Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",252.17,268.8,49,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,26,4,5
"Streptorhynchus","Streptorhynchus","Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",252.17,268.8,136,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,78,15,9
"Tropidelasma","Tropidelasma","Brachiopoda","Strophomenata","Orthotetida","Schuchertellidae",252.17,265.1,43,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,3,1,1
"Tornquistia","Tornquistia","Brachiopoda","Strophomenata","Productida","Anopliidae",252.17,259.9,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Aulosteges","Aulosteges","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,268.8,17,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,8,5,2
"Colemanosteges","Colemanosteges","Brachiopoda","Strophomenata","Productida","Aulostegidae",254.17,259.9,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Ctenalosia","Ctenalosia","Brachiopoda","Strophomenata","Productida","Aulostegidae",254.17,265.1,65,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,64,2,2
"Edriosteges","Edriosteges","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,265.1,80,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,48,6,4
"Howseia","Howseia","Brachiopoda","Strophomenata","Productida","Aulostegidae",254.17,259.9,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,7,1,1
"Megasteges","Megasteges","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,259.9,41,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,10,3,2
"Saeptathaerus","Saeptathaerus","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,259.9,14,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,6,3,2
"Sphenosteges","Sphenosteges","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,268.8,18,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,16,1,1
"Strophalosiina","Strophalosiina","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,265.1,15,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,4,2,4
"Taeniothaerus","Taeniothaerus","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,265.1,25,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,21,4,3
"Urushtenia","Urushtenia","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,268.8,10,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Urushtenoidea","Urushtenoidea","Brachiopoda","Strophomenata","Productida","Aulostegidae",252.17,268.8,27,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Wyatkina","Wyatkina","Brachiopoda","Strophomenata","Productida","Aulostegidae",254.17,259.9,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Ceocypea","Ceocypea","Brachiopoda","Strophomenata","Productida","Cooperinidae",254.17,259.9,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,2,2
"Epicelia","Epicelia","Brachiopoda","Strophomenata","Productida","Cooperinidae",254.17,259.9,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Falafer","Falafer","Brachiopoda","Strophomenata","Productida","Cooperinidae",252.17,259.9,11,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,7,3,2
"Bathymyonia","Bathymyonia","Brachiopoda","Strophomenata","Productida","Echinoconchidae",252.17,268.8,67,"epifaunal","stationary, unattached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,56,1,2
"Chenxianoproductus","Chenxianoproductus","Brachiopoda","Strophomenata","Productida","Echinoconchidae",252.17,259.9,17,"epifaunal","stationary, unattached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,6,3,3
"Contraspina","Contraspina","Brachiopoda","Strophomenata","Productida","Echinoconchidae",251.3,268.8,50,"epifaunal","stationary, unattached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,24,1,1
"Vediproductus","Vediproductus","Brachiopoda","Strophomenata","Productida","Echinoconchidae",252.17,268.8,13,"epifaunal","stationary, unattached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Waagenoconcha","Waagenoconcha","Brachiopoda","Strophomenata","Productida","Echinoconchidae",252.17,268.8,182,"epifaunal","stationary, unattached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,134,10,8
"Cyndalia","Cyndalia","Brachiopoda","Strophomenata","Productida","Gemmellaroiidae",254.17,259.9,5,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,1,1
"Anidanthus","Anidanthus","Brachiopoda","Strophomenata","Productida","Linoproductidae",252.17,268.8,71,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,14,4,4
"Aurilinoproductus","Aurilinoproductus","Brachiopoda","Strophomenata","Productida","Linoproductidae",252.17,259.9,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Cancrinella","Cancrinella","Brachiopoda","Strophomenata","Productida","Linoproductidae",252.17,268.8,15,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,6,4,3
"Cimmeriella","Cimmeriella","Brachiopoda","Strophomenata","Productida","Linoproductidae",254.17,259.9,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Coolkilella","Coolkilella","Brachiopoda","Strophomenata","Productida","Linoproductidae",252.17,259.9,11,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,3,1,1
"Fusiproductus","Fusiproductus","Brachiopoda","Strophomenata","Productida","Linoproductidae",252.17,259.9,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,3,1,1
"Kuvelousia","Kuvelousia","Brachiopoda","Strophomenata","Productida","Linoproductidae",252.17,259.9,33,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,26,2,2
"Linoproductus","Linoproductus","Brachiopoda","Strophomenata","Productida","Linoproductidae",251.3,268.8,216,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,124,5,2
"Megousia","Megousia","Brachiopoda","Strophomenata","Productida","Linoproductidae",252.17,268.8,15,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,3,3,2
"Paucispinauria","Paucispinauria","Brachiopoda","Strophomenata","Productida","Linoproductidae",254.17,259.9,54,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,54,2,2
