"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Diastopora","Diastopora","Bryozoa","Stenolaemata","Cyclostomata","Diastoporidae",59.2,100.5,7,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Biforicula","Biforicula","Bryozoa","Stenolaemata","Cyclostomata","Eleidae",89.3,100.5,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,3,2,1
"Elea","Elea","Bryozoa","Stenolaemata","Cyclostomata","Eleidae",72.1,100.5,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Meliceritites","Meliceritites","Bryozoa","Stenolaemata","Cyclostomata","Eleidae",72.1,100.5,10,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,2,1
"Reptoforicula","Reptoforicula","Bryozoa","Stenolaemata","Cyclostomata","Eleidae",89.3,99.6,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,2,1
"Reptomultelea","Reptomultelea","Bryozoa","Stenolaemata","Cyclostomata","Eleidae",89.3,100.5,17,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,5,3,1
"Radiopora","Radiopora","Bryozoa","Stenolaemata","Cyclostomata","Lichenoporidae",89.3,100.5,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Osculipora","Osculipora","Bryozoa","Stenolaemata","Cyclostomata","NO_FAMILY_SPECIFIED",61.6,93.5,3,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Stomatopora","Stomatopora","Bryozoa","Stenolaemata","Cyclostomata","Stomatoporidae",37.2,99.6,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Voigtopora","Voigtopora","Bryozoa","Stenolaemata","Cyclostomata","Stomatoporidae",37.2,93.5,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Parapolytremacis","Parapolytremacis","Cnidaria","Anthozoa","Coenothecalia","Helioporidae",33.9,93.5,8,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Pseudopolytremacis","Pseudopolytremacis","Cnidaria","Anthozoa","Coenothecalia","Helioporidae",85.8,113,10,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,1
"Moltkia","Moltkia","Cnidaria","Anthozoa","Gorgonacea","NO_FAMILY_SPECIFIED",61.6,99.6,19,"erect","stationary, attached","suspension","hemocyanin","broadcaster","gorgonin","little or no carbonate load",0,2,1,1
"Parisis","Parisis","Cnidaria","Anthozoa","Gorgonacea","Parisididae",47.8,99.6,9,"erect","stationary, attached","suspension","hemocyanin","broadcaster","gorgonin","little or no carbonate load",0,1,1,1
"Heliopora","Heliopora","Cnidaria","Anthozoa","Helioporacea","NO_FAMILY_SPECIFIED",33.9,99.6,19,"epifaunal","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,5,1,2
"Polytremacis","Polytremacis","Cnidaria","Anthozoa","Helioporacea","NO_FAMILY_SPECIFIED",56,112.03,17,"epifaunal","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Acrosmilia","Acrosmilia","Cnidaria","Anthozoa","Scleractinia","Acrosmiliidae",47.8,100.5,18,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,2,2
"Actinacis","Actinacis","Cnidaria","Anthozoa","Scleractinia","Actinacididae",33.9,113,80,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Actinaraea","Actinaraea","Cnidaria","Anthozoa","Scleractinia","Actinacididae",85.8,109,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Elephantaria","Elephantaria","Cnidaria","Anthozoa","Scleractinia","Actinacididae",47.8,99.6,21,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Thamnarea","Thamnarea","Cnidaria","Anthozoa","Scleractinia","Actinacididae",72.1,93.5,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Actinastrea","Actinastrea","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",33.9,122.46,70,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,11,7,2
"Stelidioseris","Stelidioseris","Cnidaria","Anthozoa","Scleractinia","Actinastreidae",41.3,113,20,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,3,2
"Heterogyra","Heterogyra","Cnidaria","Anthozoa","Scleractinia","Agariciidae",48.6,93.9,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Lamellofungia","Lamellofungia","Cnidaria","Anthozoa","Scleractinia","Agariciidae",93.5,99.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Morphastrea","Morphastrea","Cnidaria","Anthozoa","Scleractinia","Agariciidae",66,122.46,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Ogilviastraea","Ogilviastraea","Cnidaria","Anthozoa","Scleractinia","Agariciidae",66,93.5,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Trochoseris","Trochoseris","Cnidaria","Anthozoa","Scleractinia","Agariciidae",37.2,100.5,26,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Trochoseropsis","Trochoseropsis","Cnidaria","Anthozoa","Scleractinia","Agariciidae",93.5,99.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Agathelia","Agathelia","Cnidaria","Anthozoa","Scleractinia","Agatheliidae",56,113,14,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Eothelia","Eothelia","Cnidaria","Anthozoa","Scleractinia","Agatheliidae",93.5,99.6,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,2,1
"Multicolumnastraea","Multicolumnastraea","Cnidaria","Anthozoa","Scleractinia","Faviidae",61.6,100.5,22,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Haplaraea","Haplaraea","Cnidaria","Anthozoa","Scleractinia","Astraraeidae",93.5,99.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Astrocoenia","Astrocoenia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae",33.9,113,41,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Caryophyllia","Caryophyllia","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",37.2,105.3,86,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Stephanocoenia","Stephanocoenia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae",37.2,113,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Aulastraeopora","Aulastraeopora","Cnidaria","Anthozoa","Scleractinia","Aulastraeoporidae",93.5,113,11,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,4,2,1
"Preverastraea","Preverastraea","Cnidaria","Anthozoa","Scleractinia","Aulastraeoporidae",93.5,122.46,14,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,6,3,2
"Kobyphyllia","Kobyphyllia","Cnidaria","Anthozoa","Scleractinia","Faviidae",72.1,113,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Baryphyllia","Baryphyllia","Cnidaria","Anthozoa","Scleractinia","Calamophylliidae",66,125,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,2,1
"Coelosmilia","Coelosmilia","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",61.6,113,13,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Dendrosmilia","Dendrosmilia","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",72.1,122.46,3,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Microsmilia","Microsmilia","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",89.3,99.6,7,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,1,1
"Parasmilia","Parasmilia","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",38,112.03,45,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,1,2
"Smilotrochus","Smilotrochus","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",56,105.3,36,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Trochocyathus","Trochocyathus","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",37.2,113,115,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Cladophyllia","Cladophyllia","Cnidaria","Anthozoa","Scleractinia","Stylinidae",66,125,12,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Columastrea","Columastrea","Cnidaria","Anthozoa","Scleractinia","Columastreidae",66,93.9,13,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Eocolumastrea","Eocolumastrea","Cnidaria","Anthozoa","Scleractinia","Columastreidae",66,109,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,2,1
"Polyphylloseris","Polyphylloseris","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",66,109,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Cunnolites","Cunnolites","Cnidaria","Anthozoa","Scleractinia","Cunnolitidae",41.3,100.5,137,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Columellophora","Columellophora","Cnidaria","Anthozoa","Scleractinia","Cyathophoridae",89.3,93.5,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Cryptocoenia","Cryptocoenia","Cnidaria","Anthozoa","Scleractinia","Cyathophoridae",89.3,112.03,18,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,11,7,2
"Aspidastraea","Aspidastraea","Cnidaria","Anthozoa","Scleractinia","Cyclolitidae",66,93.9,13,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Aspidiscus","Aspidiscus","Cnidaria","Anthozoa","Scleractinia","Cyclolitidae",93.5,105.3,11,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,6,1,3
"Paracycloseris","Paracycloseris","Cnidaria","Anthozoa","Scleractinia","Cyclolitidae",66,105.3,13,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Areopsammia","Areopsammia","Cnidaria","Anthozoa","Scleractinia","Dendrophylliidae",66,100.5,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Blastozopsammia","Blastozopsammia","Cnidaria","Anthozoa","Scleractinia","Dendrophylliidae",93.5,105.3,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Calamophylliopsis","Calamophylliopsis","Cnidaria","Anthozoa","Scleractinia","Dermosmiliidae",66,125.45,12,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Diploastrea","Diploastrea","Cnidaria","Anthozoa","Scleractinia","Diploastraeidae",72.1,109,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Latiphyllia","Latiphyllia","Cnidaria","Anthozoa","Scleractinia","Diplocteniopsidae",70.6,105.3,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,1,1
"Eohydnophora","Eohydnophora","Cnidaria","Anthozoa","Scleractinia","Eugyridae",93.5,122.46,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Eugyra","Eugyra","Cnidaria","Anthozoa","Scleractinia","Eugyridae",93.5,122.46,16,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,3,2,3
"Pseudomyriophyllia","Pseudomyriophyllia","Cnidaria","Anthozoa","Scleractinia","Eugyridae",93.5,112.03,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Antiguastrea","Antiguastrea","Cnidaria","Anthozoa","Scleractinia","Faviidae",41.3,99.6,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Cladocora","Cladocora","Cnidaria","Anthozoa","Scleractinia","Faviidae",41.3,93.5,23,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Dictuophyllia","Dictuophyllia","Cnidaria","Anthozoa","Scleractinia","Faviidae",61.6,105.3,39,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Favia","Favia","Cnidaria","Anthozoa","Scleractinia","Faviidae",33.9,109,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Felixigyra","Felixigyra","Cnidaria","Anthozoa","Scleractinia","Faviidae",72.1,100.5,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,2
"Monticulastraea","Monticulastraea","Cnidaria","Anthozoa","Scleractinia","Faviidae",47.8,100.5,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Phacellocoenia","Phacellocoenia","Cnidaria","Anthozoa","Scleractinia","Faviidae",55.8,125.45,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,1,1
"Plesiastrea","Plesiastrea","Cnidaria","Anthozoa","Scleractinia","Faviidae",83.6,100.5,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Pleurocora","Pleurocora","Cnidaria","Anthozoa","Scleractinia","Faviidae",61.6,113,22,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,2,2
"Sakalavastraea","Sakalavastraea","Cnidaria","Anthozoa","Scleractinia","Faviidae",93.5,99.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Flabellum","Flabellum","Cnidaria","Anthozoa","Scleractinia","Flabellidae",37.2,100.5,99,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Cycloseris","Cycloseris","Cnidaria","Anthozoa","Scleractinia","Fungiidae",37.2,93.9,6,"erect","stationary, unattached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Onchotrochus","Onchotrochus","Cnidaria","Anthozoa","Scleractinia","Guyniidae",89.3,100.5,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Palaeopsammia","Palaeopsammia","Cnidaria","Anthozoa","Scleractinia","Guyniidae",47.8,105.3,53,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Brachymeandra","Brachymeandra","Cnidaria","Anthozoa","Scleractinia","Haplaraeidae",66,99.6,13,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,6,2,1
"Dimorphastraeopsis","Dimorphastraeopsis","Cnidaria","Anthozoa","Scleractinia","Haplaraeidae",89.3,113,8,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,1,1
"Leptophyllaraea","Leptophyllaraea","Cnidaria","Anthozoa","Scleractinia","Haplaraeidae",93.5,99.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Meandrophyllia","Meandrophyllia","Cnidaria","Anthozoa","Scleractinia","Haplaraeidae",66,125,11,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Pseudofavia","Pseudofavia","Cnidaria","Anthozoa","Scleractinia","Haplaraeidae",66,93.9,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Stiboriopsis","Stiboriopsis","Cnidaria","Anthozoa","Scleractinia","Haplaraeidae",66,105.3,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Heliastrea","Heliastrea","Cnidaria","Anthozoa","Scleractinia","Heliastraeidae",93.5,99.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Canleria","Canleria","Cnidaria","Anthozoa","Scleractinia","Heterocoeniidae",72.1,99.6,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Confusaforma","Confusaforma","Cnidaria","Anthozoa","Scleractinia","Heterocoeniidae",89.3,99.6,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,1,2
"Heterocoenia","Heterocoenia","Cnidaria","Anthozoa","Scleractinia","Heterocoeniidae",56,113,20,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
"Latusastrea","Latusastrea","Cnidaria","Anthozoa","Scleractinia","Heterocoeniidae",86.3,113,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Styloheterocoenia","Styloheterocoenia","Cnidaria","Anthozoa","Scleractinia","Heterocoeniidae",93.5,99.6,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,2,1
"Kozaniastrea","Kozaniastrea","Cnidaria","Anthozoa","Scleractinia","Lamellofungiidae",93.5,99.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Astraeofungia","Astraeofungia","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",66,125,11,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Brachyphyllia","Brachyphyllia","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",66,99.6,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,7,2,1
"Dimorphastrea","Dimorphastrea","Cnidaria","Anthozoa","Scleractinia","Leptophylliidae",47.8,100.5,31,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
"Ellipsocoenia","Ellipsocoenia","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",66,100.5,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Fungiastraea","Fungiastraea","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",66,122.46,14,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,2,2
"Latiastrea","Latiastrea","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",72.1,113,12,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Microphyllia","Microphyllia","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",72.1,113,15,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,5,2,1
"Mixastraea","Mixastraea","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",93.5,113,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Thamnoseris","Thamnoseris","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",70.6,113,14,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
"Vallimeandra","Vallimeandra","Cnidaria","Anthozoa","Scleractinia","Latomeandridae",86.3,99.6,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,2,2
"Aulosmilia","Aulosmilia","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",61.6,93.9,26,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Diploctenium","Diploctenium","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",61.6,93.9,50,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Glenarea","Glenarea","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",56,99.6,10,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,2,1
"Pachygyra","Pachygyra","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",41.3,99.6,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Parnassomeandra","Parnassomeandra","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",93.5,99.6,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,3,1,1
"Phragmosmilia","Phragmosmilia","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",66,93.9,6,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Phyllosmilia","Phyllosmilia","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",66,93.9,13,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Rennensismilia","Rennensismilia","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",56,93.9,24,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Tortoflabellum","Tortoflabellum","Cnidaria","Anthozoa","Scleractinia","Meandrinidae",66,113,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Hydnophora","Hydnophora","Cnidaria","Anthozoa","Scleractinia","Merulinidae",33.9,99.6,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
"Micrabacia","Micrabacia","Cnidaria","Anthozoa","Scleractinia","Micrabaciidae",66,100.5,47,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,1,3
"Stephanophyllia","Stephanophyllia","Cnidaria","Anthozoa","Scleractinia","Micrabaciidae",47.8,99.6,29,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,7,1,1
"Dendraraea","Dendraraea","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",93.5,112.03,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,1
"Dimorpharaea","Dimorpharaea","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",72.1,109,11,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,2,2
"Kobya","Kobya","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",33.9,122.46,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Larisolena","Larisolena","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",93.5,99.6,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Lophomeandra","Lophomeandra","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",83.6,99.6,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Microsolena","Microsolena","Cnidaria","Anthozoa","Scleractinia","Microsolenidae",72.1,112.03,18,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
"Montastraea","Montastraea","Cnidaria","Anthozoa","Scleractinia","Montastraeidae",93.5,113,4,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Montastrea","Montastrea","Cnidaria","Anthozoa","Scleractinia","Montastraeidae",41.3,100.5,17,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Clausastrea","Clausastrea","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",70.6,113,10,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Complexastrea","Complexastrea","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",85.8,122.46,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Isastrea","Isastrea","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",66,112.03,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Meandrastrea","Meandrastrea","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",70.6,99.6,7,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,1,1
"Montlivaltia","Montlivaltia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",56,122.46,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Peplosmilia","Peplosmilia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",61.6,125,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
