"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Lenticidaris","Lenticidaris","Echinodermata","Echinoidea","Cidaroida","Miocidaridae",221.5,251.3,22,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,17,1,1
"Permocidaris","Permocidaris","Echinodermata","Echinoidea","Cidaroida","Miocidaridae",242,259.9,7,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,1,1,1
"Achistrum","Achistrum","Echinodermata","Holothuroidea","Apodida","Achistridae",182.7,265.1,30,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Theelia","Theelia","Echinodermata","Holothuroidea","Apodida","Chiridotidae",180,259.9,121,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Thalattocanthus","Thalattocanthus","Echinodermata","Holothuroidea","Apodida","Myriotrochidae",242,265.1,2,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Calclamnella","Calclamnella","Echinodermata","Holothuroidea","Dendrochirotida","Calclamnidae",201.3,259.9,8,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Eocaudina","Eocaudina","Echinodermata","Holothuroidea","Dendrochirotida","Calclamnidae",174.1,265.1,39,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Priscopedatus","Priscopedatus","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Priscopedatidae",174.1,265.1,52,"shallow infaunal","slow, motile","miner","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Punctatites","Punctatites","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Punctatitidae",174.1,259.9,20,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Linguaserra","Linguaserra","Echinodermata","Ophiocistioidea","NO_ORDER_SPECIFIED","Linguaserridae",228,259.9,2,"epifaunal","facultative, attached","surface deposit","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Protocaudina","Protocaudina","Echinodermata","Ophiocistioidea","NO_ORDER_SPECIFIED","Rotasacciidae",208.5,265.1,3,"epifaunal","facultative, attached","surface deposit","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Shoshonura","Shoshonura","Echinodermata","Ophiuroidea","Ophiurida","NO_FAMILY_SPECIFIED",247.2,251.3,1,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","heavy carbonate load",1,1,1,1
"Ophioderma","Ophioderma","Echinodermata","Ophiuroidea","Ophiurida","Ophiodermatidae",182.7,254.17,6,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Aplocoma","Aplocoma","Echinodermata","Ophiuroidea","Ophiurida","Ophiolepididae",196.5,252.17,6,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Aspidura","Aspidura","Echinodermata","Ophiuroidea","Ophiurida","Ophiuridae",247.2,251.3,1,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","heavy carbonate load",1,1,1,1
"Huangzhishania","Huangzhishania","Echinodermata","Ophiuroidea","Ophiurida","Ophiuridae",247.2,254.17,5,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","heavy carbonate load",1,1,1,1
"Praeaplocoma","Praeaplocoma","Echinodermata","Ophiuroidea","Ophiurida","Ophiuridae",247.2,251.3,2,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","heavy carbonate load",1,2,1,1
"Parallelodon","Parallelodon","Mollusca","Bivalvia","Arcida","Parallelodontidae",163.5,265.1,307,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,2,2,1
"Grammatodon","Grammatodon","Mollusca","Bivalvia","Arcida","Parallelodontidae",174.1,265.1,177,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Myoconcha","Myoconcha","Mollusca","Bivalvia","Cardiida","Kalenteridae",174.1,265.1,102,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,7,2,2
"Netschajewia","Netschajewia","Mollusca","Bivalvia","Cardiida","Kalenteridae",235,259.9,14,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Permophorus","Permophorus","Mollusca","Bivalvia","Cardiida","Kalenteridae",201.3,265.1,154,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,23,5,4
"Pleurophorus","Pleurophorus","Mollusca","Bivalvia","Cardiida","Kalenteridae",247.2,259.9,2,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,1,1,1
"Pseudomyoconcha","Pseudomyoconcha","Mollusca","Bivalvia","Cardiida","Kalenteridae",208.5,251.2,29,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Astartellopsis","Astartellopsis","Mollusca","Bivalvia","Carditida","Astartidae",242,268.8,6,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Myophoricardium","Myophoricardium","Mollusca","Bivalvia","Carditida","Myophoricardiidae",201.3,251.2,34,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Myophoriopis","Myophoriopis","Mollusca","Bivalvia","Carditida","Myophoricardiidae",201.3,251.2,60,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Pseudocorbula","Pseudocorbula","Mollusca","Bivalvia","Carditida","Myophoricardiidae",201.3,252.17,58,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Sementiconcha","Sementiconcha","Mollusca","Bivalvia","Carditida","Myophoricardiidae",247.2,251.3,6,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,6,1,1
"Schafhaeutlia","Schafhaeutlia","Mollusca","Bivalvia","Lucinida","Lucinidae",182.7,251.2,125,"deep infaunal","facultative, unattached","symbionts","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Sinbadiella","Sinbadiella","Mollusca","Bivalvia","Lucinida","Lucinidae",247.2,251.3,4,"deep infaunal","facultative, unattached","symbionts","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,4,1,1
"Sphaeriola","Sphaeriola","Mollusca","Bivalvia","Lucinida","Lucinidae",189.6,251.2,6,"shallow infaunal","facultative, unattached","symbionts","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Atomodesma","Atomodesma","Mollusca","Bivalvia","Myalinida","Atomodesmatidae",247.2,272.3,43,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,3,3,1
"Maitaia","Maitaia","Mollusca","Bivalvia","Myalinida","Atomodesmatidae",247.2,265.1,43,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,3,1,2
"Myalina","Myalina","Mollusca","Bivalvia","Myalinida","Myalinidae",232,265.1,37,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,2,1,2
"Myalinella","Myalinella","Mollusca","Bivalvia","Myalinida","Myalinidae",247.2,265.1,33,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,1,1,1
"Promyalina","Promyalina","Mollusca","Bivalvia","Myalinida","Myalinidae",247.2,259.9,253,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,63,9,9
"Pteria","Pteria","Mollusca","Bivalvia","Ostreida","Pteriidae",182.7,254.17,241,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,21,2,6
"Promysidiella","Promysidiella","Mollusca","Bivalvia","Myalinida","Mysidiellidae",215.56,252.17,41,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,6,1,4
"Protopis","Protopis","Mollusca","Bivalvia","Myalinida","Mysidiellidae",215.56,251.3,5,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Lithophaga","Lithophaga","Mollusca","Bivalvia","Mytilida","Mytilidae",228,259.9,2,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Modiola","Modiola","Mollusca","Bivalvia","Mytilida","Mytilidae",190.8,251.2,58,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Modiolus","Modiolus","Mollusca","Bivalvia","Mytilida","Mytilidae",163.5,265.1,353,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,1,1,1
"Mytilus","Mytilus","Mollusca","Bivalvia","Mytilida","Mytilidae",182.7,251.3,51,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,1,1,1
"Promytilus","Promytilus","Mollusca","Bivalvia","Mytilida","Mytilidae",247.2,265.1,11,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",1,2,1,1
"Cardiomorpha","Cardiomorpha","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Grammysiidae",228,265.1,6,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Solenomorpha","Solenomorpha","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Grammysiidae",228,265.1,12,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Bakevellia","Bakevellia","Mollusca","Bivalvia","Ostreida","Bakevelliidae",174.1,265.1,652,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,239,22,15
"Gervillia","Gervillia","Mollusca","Bivalvia","Ostreida","Bakevelliidae",170.3,265.1,239,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,7,4,4
"Nuculana","Nuculana","Mollusca","Bivalvia","Nuculanida","Nuculanidae",168.3,251.3,200,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,5,2,2
"Palaeoneilo","Palaeoneilo","Mollusca","Bivalvia","Nuculanida","Malletiidae",174.1,268.8,292,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,12,3,5
"Taimyrodon","Taimyrodon","Mollusca","Bivalvia","Nuculanida","Malletiidae",235,251.3,27,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,3,1,1
"Austrotindaria","Austrotindaria","Mollusca","Bivalvia","Nuculanida","Neilonellidae",201.3,254.17,362,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,112,2,9
"Dacryomya","Dacryomya","Mollusca","Bivalvia","Nuculanida","Nuculanidae",228,252.17,19,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,4,1,2
"Glyptoleda","Glyptoleda","Mollusca","Bivalvia","Nuculanida","Nuculanidae",237,265.1,30,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,0,0,0
"Rollieria subovalis","Rollieria subovalis","Mollusca","Bivalvia","Nuculanida","Nuculanidae",174.1,252.17,33,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,0,0,0
"Sarepta","Sarepta","Mollusca","Bivalvia","Nuculanida","Sareptidae",242,251.3,5,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,1,1,1
"Nucula","Nucula","Mollusca","Bivalvia","Nuculida","Nuculidae",170.3,252.17,85,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,0,0,0
"Palaeonucula","Palaeonucula","Mollusca","Bivalvia","Nuculida","Nuculidae",170.3,254.17,166,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,11,2,2
"Gervillella","Gervillella","Mollusca","Bivalvia","Ostreida","Bakevelliidae",175.6,251.3,73,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,9,1,2
"Hoernesia","Hoernesia","Mollusca","Bivalvia","Ostreida","Bakevelliidae",208.5,252.17,68,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,1,1,1
"Towapteria","Towapteria","Mollusca","Bivalvia","Ostreida","Bakevelliidae",247.2,259.9,78,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",1,1,1,1
"Ostrea","Ostrea","Mollusca","Bivalvia","Ostreida","Ostreidae",170.3,251.2,37,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Daonella","Daonella","Mollusca","Bivalvia","Ostreida","Halobiidae",205.6,251.3,481,"epifaunal","facultative, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,3,2,1
"Enteropleura","Enteropleura","Mollusca","Bivalvia","Ostreida","Halobiidae",237,252.17,16,"epifaunal","facultative, unattached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,1,1,1
"Monotis","Monotis","Mollusca","Bivalvia","Pectinida","Monotidae",201.3,251.3,311,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",0,2,2,1
"Umbrostrea","Umbrostrea","Mollusca","Bivalvia","Ostreida","Ostreidae",201.3,251.2,113,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Pinna","Pinna","Mollusca","Bivalvia","Ostreida","Pinnidae",163.5,252.17,246,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,2,1,2
"Bositra","Bositra","Mollusca","Bivalvia","Ostreida","Posidoniidae",163.5,252.17,124,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",0,14,3,2
"Claraia","Claraia","Mollusca","Bivalvia","Pectinida","Pterinopectinidae",242,259.9,969,"epifaunal","facultative, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,44,14,16
"Ellesmerella","Ellesmerella","Mollusca","Bivalvia","Ostreida","Posidoniidae",242,252.17,15,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",0,14,1,6
"Imposidonia","Imposidonia","Mollusca","Bivalvia","Ostreida","Posidoniidae",247.2,252.17,1,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",1,1,1,1
"Peribositria","Peribositria","Mollusca","Bivalvia","Ostreida","Posidoniidae",237,252.17,58,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",0,52,9,7
"Posidonia","Posidonia","Mollusca","Bivalvia","Ostreida","Posidoniidae",205.6,252.17,47,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",0,7,4,3
"Posidonomya","Posidonomya","Mollusca","Bivalvia","Ostreida","Posidoniidae",201.3,252.17,11,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",0,2,1,2
"Arcavicula","Arcavicula","Mollusca","Bivalvia","Ostreida","Pteriidae",247.2,251.3,1,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",1,1,1,1
"Avicula","Avicula","Mollusca","Bivalvia","Ostreida","Pteriidae",189.6,254.17,124,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,1,1,1
"Confusionella","Confusionella","Mollusca","Bivalvia","Ostreida","Pteriidae",247.2,252.17,25,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",1,25,2,4
"Oxytoma","Oxytoma","Mollusca","Bivalvia","Pectinida","Oxytomidae",168.3,259.9,320,"epifaunal","facultative, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",0,1,1,1
"Guichiella","Guichiella","Mollusca","Bivalvia","Ostreida","Pterineidae",247.2,252.17,5,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",1,4,3,2
"Placunopsis","Placunopsis","Mollusca","Bivalvia","Pectinida","Anomiidae",170.3,251.3,125,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,1,1,1
"Leptochondria","Leptochondria","Mollusca","Bivalvia","Pectinida","Hunanopectinidae",201.3,259.9,315,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,151,12,13
"Ornithopecten","Ornithopecten","Mollusca","Bivalvia","Pectinida","Aviculopectinidae",208.5,252.17,25,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,3,2,2
"Pecten","Pecten","Mollusca","Bivalvia","Pectinida","Pectinidae",170.3,254.17,237,"epifaunal","facultative, unattached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,1,1,1
"Streblochondria","Streblochondria","Mollusca","Bivalvia","Pectinida","Streblochondriidae",247.2,265.1,30,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",1,1,1,1
"Zandaia","Zandaia","Mollusca","Bivalvia","Pectinida","Aviculopectinidae",247.2,251.2,1,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",1,1,1,1
"Eobuchia","Eobuchia","Mollusca","Bivalvia","Pectinida","Buchiidae",247.2,252.17,7,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",1,5,1,2
"Chuluaria","Chuluaria","Mollusca","Bivalvia","Pectinida","Claraiidae",247.2,252.17,17,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",1,17,1,5
"Crittendenia","Crittendenia","Mollusca","Bivalvia","Pectinida","Claraiidae",242,252.17,74,"epifaunal","stationary, unattached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,61,6,8
"Entolioides","Entolioides","Mollusca","Bivalvia","Pectinida","Entoliidae",228,252.17,15,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,13,2,5
"Scythentolium","Scythentolium","Mollusca","Bivalvia","Pectinida","Entoliidae",232,252.17,36,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,21,4,2
"Etheripecten","Etheripecten","Mollusca","Bivalvia","Pectinida","Pectinidae",247.2,268.8,106,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",1,1,1,1
"Eumorphotis","Eumorphotis","Mollusca","Bivalvia","Pectinida","Heteropectinidae",201.3,254.17,424,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,207,19,12
"Neomorphotis","Neomorphotis","Mollusca","Bivalvia","Pectinida","Heteropectinidae",201.3,252.17,21,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,10,1,2
"Asoella","Asoella","Mollusca","Bivalvia","Pectinida","Hunanopectinidae",182.7,251.3,26,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,1,1,1
"Chlamys","Chlamys","Mollusca","Bivalvia","Pectinida","Pectinidae",170.3,254.17,518,"epifaunal","facultative, unattached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Dimorphoconcha","Dimorphoconcha","Mollusca","Bivalvia","Pectinida","Limidae",247.2,251.3,2,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",1,2,1,1
"Lima","Lima","Mollusca","Bivalvia","Pectinida","Limidae",170.3,254.17,243,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Limea","Limea","Mollusca","Bivalvia","Pectinida","Limidae",163.5,251.3,221,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,2,1,1
"Mysidioptera","Mysidioptera","Mollusca","Bivalvia","Pectinida","Limidae",201.3,251.2,159,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Palaeolima","Palaeolima","Mollusca","Bivalvia","Pectinida","Limidae",201.3,265.1,44,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Plagiostoma","Plagiostoma","Mollusca","Bivalvia","Pectinida","Limidae",163.5,254.17,338,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,3,1,1
"Praeotapiria","Praeotapiria","Mollusca","Bivalvia","Pectinida","Monotidae",247.2,251.3,1,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",1,1,1,1
"Pseudomonotis","Pseudomonotis","Mollusca","Bivalvia","Pectinida","Pseudomonotidae",170.3,265.1,67,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,7,4,5
"Entolium","Entolium","Mollusca","Bivalvia","Pectinida","NO_FAMILY_SPECIFIED",163.5,265.1,646,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,36,2,11
"Streblopterinella","Streblopterinella","Mollusca","Bivalvia","Pectinida","NO_FAMILY_SPECIFIED",247.2,251.3,8,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",1,8,4,1
"Avichlamys","Avichlamys","Mollusca","Bivalvia","Pectinida","Pectinidae",242,251.3,17,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,15,4,2
"Hinnites","Hinnites","Mollusca","Bivalvia","Pectinida","Pectinidae",201.3,254.17,2,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Periclaraia","Periclaraia","Mollusca","Bivalvia","Pectinida","Pectinidae",242,251.3,8,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,4,1,1
"Pleuronectites","Pleuronectites","Mollusca","Bivalvia","Pectinida","Pectinidae",228,251.3,29,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,4,2,2
"Pegmavalvula","Pegmavalvula","Mollusca","Bivalvia","Pectinida","Pseudomonotidae",247.2,251.3,3,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",1,3,1,1
"Epiclaraia","Epiclaraia","Mollusca","Bivalvia","Pectinida","Pterinopectinidae",247.2,252.17,2,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",1,2,1,1
"Spondylus","Spondylus","Mollusca","Bivalvia","Pectinida","Spondylidae",208.5,251.2,4,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,2,1,1
"Homomya","Homomya","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae",174.1,252.17,100,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Pleuromya","Pleuromya","Mollusca","Bivalvia","Pholadida","Pleuromyidae",170.3,251.3,319,"deep infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,3,3,2
"Allorisma","Allorisma","Mollusca","Bivalvia","Pholadomyida","Edmondiidae",228,265.1,3,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Terquemia","Terquemia","Mollusca","Bivalvia","Pterioida","Prospondylidea",163.5,252.17,46,"epifaunal","stationary, attached","suspension","hemocyanin","intermediate","bimineralic","moderate carbonate load",0,0,0,0
"Nucinella","Nucinella","Mollusca","Bivalvia","Solemyida","Manzanellidae",199.3,252.17,4,"shallow infaunal","slow, motile","symbionts","hemocyanin","intermediate","aragonite","moderate carbonate load",0,0,0,0
"Solemya","Solemya","Mollusca","Bivalvia","Solemyida","Solemyidae",242,259.9,5,"shallow infaunal","facultative, attached","symbionts","hemocyanin","intermediate","aragonite","moderate carbonate load",0,0,0,0
"Burmesia","Burmesia","Mollusca","Bivalvia","Thraciida","Burmesiidae",199.3,251.2,10,"deep infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Costatoria","Costatoria","Mollusca","Bivalvia","Trigoniida","Myophoriidae",201.3,259,218,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,53,3,5
"Elegantinia","Elegantinia","Mollusca","Bivalvia","Trigoniida","Myophoriidae",208.5,252.17,73,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,5,2,2
"Heminajas","Heminajas","Mollusca","Bivalvia","Trigoniida","Myophoriidae",208.5,252.17,35,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Leviconcha","Leviconcha","Mollusca","Bivalvia","Trigoniida","Myophoriidae",247.2,251.2,1,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,1,1,1
"Myophoria","Myophoria","Mollusca","Bivalvia","Trigoniida","Myophoriidae",182.7,252.17,217,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,4,2,2
"Neoschizodus","Neoschizodus","Mollusca","Bivalvia","Trigoniida","Myophoriidae",201.3,259.9,429,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,123,8,13
"Trigonodus","Trigonodus","Mollusca","Bivalvia","Trigoniida","Myophoriidae",201.3,252.17,165,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,15,2,2
"Schizodus","Schizodus","Mollusca","Bivalvia","Trigoniida","Schizodidae",201.3,268.8,204,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Anoplophora","Anoplophora","Mollusca","Bivalvia","Trigoniida","Trigonodidae",228,252.17,11,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Cardinioides","Cardinioides","Mollusca","Bivalvia","Trigoniida","Trigonodidae",182.7,251.3,19,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,2,2,1
