phylum,class,order,family,genus,range_min,range_max,extinct,t_occurrences,e_occurrences,species,geoplates,tiering,motility,feeding,protein,reproduction,mineralogy,physiology
Brachiopoda,Rhynchonellata,Spiriferinida,Spiriferinidae,Triadispira,201.3,228,1,1,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Spiriferinida,Spiriferinidae,Viligella,201.3,228,1,6,5,2,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Spiriferinida,Spondylospiridae,Spondylospira,201.3,237,1,60,5,2,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Spiriferinida,Spondylospiridae,Zugmayerella,201.3,237,1,115,73,6,7,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Angustothyrididae,Cubanothyris,201.3,237,1,8,4,2,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Angustothyrididae,Rhaetina,201.3,251.3,1,221,173,7,6,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Angustothyrididae,Sanqiaothyris,201.3,237,1,12,2,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Aulacothyropsidae,Aulacothyropsis,201.3,232,1,30,21,8,4,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Aulacothyropsidae,Pseudorugitela,201.3,228,1,2,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Dielasmatidae,Adygella,201.3,247.2,1,37,4,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Dielasmatidae,Coenothyris,205.6,251.2,1,120,2,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Juvavellidae,Wittenburgella,201.3,228,1,4,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Loboidothyrididae,Loboidothyris,170.3,228,0,8,0,0,0,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Lobothyrididae,Lobothyris,163.5,242,0,892,3,2,3,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,NO_FAMILY_SPECIFIED,Pamirothyris,201.3,237,1,5,4,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,NO_FAMILY_SPECIFIED,Pseudopygoides,201.3,228,1,1,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Terebratulidae,Terebratula,182.7,252.17,0,26,2,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Triadithyrididae,Laevithyris,201.3,237,1,9,2,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Triadithyrididae,Triadithyris,201.3,237,1,27,19,1,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Zeilleriidae,Aulacothyris,171.6,247.2,0,163,2,2,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Zeilleriidae,Kolymithyris,201.3,232,1,14,5,2,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Zeilleriidae,Sacothyris,201.3,247.2,1,17,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Zeilleriidae,Worobievella,201.3,228,1,1,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Zeilleriidae,Zeilleria,171.6,237,0,651,82,7,6,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Zugmayeriidae,Adygelloides,201.3,228,1,2,2,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Terebratulida,Zugmayeriidae,Zugmayeria,201.3,208.5,1,1,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Thecideida,Bactryniidae,Bactrynium,201.3,208.5,1,6,6,1,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Thecideida,Hungarithecidae,Pamirotheca,201.3,228,1,2,2,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Rhynchonellata,Thecideida,Thecospiridae,Thecospira,201.3,242,1,53,8,3,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Strophomenida,Strophomenidae,Gosaukammerella,201.3,237,1,10,6,1,1,epifaunal,"stationary, unattached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cyclostomata,Diastoporidae,Diastopora,201.3,208.5,1,1,1,1,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cyclostomata,Fasciculiporidae,Defrancia,201.3,208.5,1,1,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cyclostomata,Multisparsidae,Reptomultisparsa,201.3,208.5,1,1,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cyclostomata,NO_FAMILY_SPECIFIED,Eoheteropora,201.6,212,1,4,4,2,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Trepostomata,Heterotrypidae,Reptonoditrypa,201.3,247.2,1,9,2,1,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Trepostomida,Araxoporidae,Styloclema,205.6,212,1,3,3,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Trepostomida,Dyscritellidae,Dyscritella,201.3,265.1,1,108,2,1,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Trepostomida,Stenoporidae,Arcticopora,201.3,259.9,1,49,16,2,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Trepostomida,Stenoporidae,Diaphragmopora,205.6,212,1,1,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Trepostomida,Stenoporidae,Dyscritellopsis,205.6,251.3,1,7,4,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Trepostomida,Stenoporidae,Metastenodiscus,201.3,221.5,1,16,15,2,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Chordata,Conodonta,Conodontophorida,NO_FAMILY_SPECIFIED,Axiothea,201.3,237,1,84,83,1,8,pelagic,"fast, motile",predator,hemoglobin,intermediate,soft-bodied,little or no carbonate load
Chordata,Conodonta,Conodontophorida,NO_FAMILY_SPECIFIED,Cypridodella,201.3,208.5,1,1,1,1,1,pelagic,"fast, motile",predator,hemoglobin,intermediate,soft-bodied,little or no carbonate load
Chordata,Conodonta,Conodontophorida,NO_FAMILY_SPECIFIED,Gladigondolella,201.3,251.3,1,56,2,2,1,pelagic,"fast, motile",predator,hemoglobin,intermediate,soft-bodied,little or no carbonate load
Chordata,Conodonta,Conodontophorida,NO_FAMILY_SPECIFIED,Metaprioniodus,201.3,208.5,1,1,1,1,1,pelagic,"fast, motile",predator,hemoglobin,intermediate,soft-bodied,little or no carbonate load
Chordata,Conodonta,Conodontophorida,NO_FAMILY_SPECIFIED,Misikella,201.3,237,1,107,102,5,5,pelagic,"fast, motile",predator,hemoglobin,intermediate,soft-bodied,little or no carbonate load
Chordata,Conodonta,Conodontophorida,NO_FAMILY_SPECIFIED,Neohindeodella,201.3,252.17,1,13,2,2,2,pelagic,"fast, motile",predator,hemoglobin,intermediate,soft-bodied,little or no carbonate load
Chordata,Conodonta,Conodontophorida,NO_FAMILY_SPECIFIED,Norigondolella,201.3,237,1,74,25,1,2,pelagic,"fast, motile",predator,hemoglobin,intermediate,soft-bodied,little or no carbonate load
Chordata,Conodonta,Conodontophorida,NO_FAMILY_SPECIFIED,Zieglericonus,201.3,212,1,9,9,1,3,pelagic,"fast, motile",predator,hemoglobin,intermediate,soft-bodied,little or no carbonate load
Chordata,Conodonta,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Ancyrogondolella,201.3,237,1,5,1,1,1,pelagic,"fast, motile",predator,hemoglobin,intermediate,soft-bodied,little or no carbonate load
Chordata,Conodonta,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Metapolygnathus,201.3,242,1,62,3,1,1,pelagic,"fast, motile",predator,hemoglobin,intermediate,soft-bodied,little or no carbonate load
Chordata,Conodonta,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Parvigondolella,201.3,228,1,16,9,2,1,pelagic,"fast, motile",predator,hemoglobin,intermediate,soft-bodied,little or no carbonate load
Chordata,Conodonta,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Tardogondolella,201.3,247.2,1,34,5,1,1,pelagic,"fast, motile",predator,hemoglobin,intermediate,soft-bodied,little or no carbonate load
Chordata,Conodonta,Ozarkodinida,Gondolellidae,Epigondolella,201.3,247.2,1,251,73,3,4,pelagic,"fast, motile",predator,hemoglobin,intermediate,soft-bodied,little or no carbonate load
Chordata,Conodonta,Ozarkodinida,Gondolellidae,Mosherella,201.3,208.5,1,1,1,1,1,pelagic,"fast, motile",predator,hemoglobin,intermediate,soft-bodied,little or no carbonate load
Cnidaria,Anthozoa,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Pyxidophyllum,201.3,208.5,1,1,1,1,1,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Actinastreidae,Chondrocoenia,182.7,237,0,68,49,5,7,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Alpinophylliidae,Alpinophyllia,201.3,237,1,8,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Alpinophylliidae,Alpinoseris,201.3,228,1,2,2,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Alpinophylliidae,Stuoresimorpha,201.3,228,1,8,6,1,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Astraeomorphidae,Astraeomorpha,201.3,237,1,128,95,7,10,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Astraeomorphidae,Parastraeomorpha,201.3,232,1,11,5,2,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Astraeomorphidae,Seriastraea,201.3,237,1,13,7,2,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Astrocoeniidae,Astrocoenia,205.6,212,1,1,1,1,1,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Trochocyathus,201.3,208.5,1,1,1,1,1,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Conophyllidae,Omphalophyllia,201.3,247.2,1,25,2,2,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Cuifastraeidae,Cuifastraea,183,228,0,12,9,2,4,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Cuifastraeidae,Gillastraea,201.3,228,1,3,3,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Cyclophylliidae,Cycliphyllia,201.3,228,1,14,10,2,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Cyclophylliidae,Kompsasteria,201.3,228,1,4,3,2,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Gablonzeriidae,Gablonzeria,201.3,237,1,45,19,3,4,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Gigantostyliidae,Gigantostylis,201.3,208.5,1,2,2,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Guembelastraeidae,Stuoresia,205.6,237,1,9,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Margarophylliidae,Distichomeandra,183,237,0,32,12,4,3,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Margarophylliidae,Margarophyllia,201.3,247.2,1,59,2,2,1,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Margarophylliidae,Margarosmilia,201.3,247.2,1,100,11,3,5,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Microsolenidae,Araiophyllum,182.7,237,0,2,0,0,0,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Microsolenidae,Eocomoseris,189.6,242,0,35,10,1,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Montlivaltiidae,Elysastraea,183,247.2,0,16,5,2,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Montlivaltiidae,Isastraea,201.3,208.5,1,2,2,2,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Montlivaltiidae,Montlivaltia,182.7,247.2,0,35,1,1,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Montlivaltiidae,Rhabdophyllia,183,208.5,0,3,2,2,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Montlivaltiidae,Thecosmilia,196.5,247.2,0,9,2,2,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,NO_FAMILY_SPECIFIED,Bavarosmilia,201.3,212,1,2,2,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,NO_FAMILY_SPECIFIED,Lepiconus,201.3,208.5,1,5,5,2,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Oppelismiliidae,Heterastraea,183,208.5,0,14,1,1,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Pamiroseriidae,Ampakabastraea,170.3,228,0,25,6,1,2,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Pamiroseriidae,Beneckastraea,201.3,237,1,5,3,3,1,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Pamiroseriidae,Campesteria,201.3,228,1,3,2,1,1,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Pamiroseriidae,Crassistella,201.3,232,1,30,11,2,4,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Pamiroseriidae,Pamiroseris,201.3,247.2,1,87,55,4,9,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Pamiroseriidae,Rhaetiastraea,201.3,208.5,1,3,3,1,2,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Pinacophyllidae,Cyathocoenia,196.5,228,0,6,5,2,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Procyclolitidae,Procyclolites,201.3,228,1,17,12,1,3,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Reimaniphylliidae,Coryphyllia,182.7,242,0,15,2,2,1,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Reimaniphylliidae,Coryphyllina,201.3,208.5,1,1,1,1,1,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Reimaniphylliidae,Craspedophyllia,201.3,242,1,19,1,1,1,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Reimaniphylliidae,Cuifia,201.3,235,1,25,10,3,2,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Reimaniphylliidae,Distichoflabellum,201.3,208.5,1,1,1,1,1,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Reimaniphylliidae,Distichophyllia,201.3,247.2,1,70,37,6,8,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Reimaniphylliidae,Kuhnastraea,201.3,228,1,24,12,2,3,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Reimaniphylliidae,Oedalmia,201.3,228,1,9,6,1,2,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Reimaniphylliidae,Palaeastraea,201.3,232,1,21,20,3,3,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Reimaniphylliidae,Paracuifia,201.3,228,1,6,1,1,1,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Reimaniphylliidae,Primorodendron,205.6,212,1,1,1,1,1,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Reimaniphylliidae,Retiophyllia,199.3,237,0,245,163,25,14,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Reimaniphylliidae,Toechastraea,201.3,237,1,8,1,1,1,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Stylinidae,Stylina,170.3,208.5,0,4,3,3,1,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Stylophyllidae,Anthostylis,201.3,228,1,11,9,1,3,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Stylophyllidae,Coccophyllum,182.7,228,0,8,7,1,2,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Stylophyllidae,Maeandrostylis,201.3,228,1,8,7,4,2,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Stylophyllidae,Meandrostylis,201.3,228,1,14,7,1,2,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Stylophyllidae,Meandrostylophyllum,201.3,208.5,1,2,2,1,1,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Stylophyllidae,Monstroseris,201.3,208.5,1,1,1,1,1,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Stylophyllidae,Pamirophyllum,201.3,212,1,5,5,3,4,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Stylophyllidae,Phacelostylophyllum,189.6,235,0,26,13,2,3,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Stylophyllidae,Pinacophyllum,182.7,247.2,0,27,4,1,1,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Stylophyllidae,Stylophyllopsis,182.7,247.2,0,72,41,9,7,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Stylophyllidae,Stylophyllum,182.7,228,0,35,31,7,3,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Thamnasteriidae,Mesomorpha,183,242,0,3,0,0,0,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Thamnasteriidae,Recticostastraea,201.3,221.5,1,2,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Thamnasteriidae,Thamnasteria,174.1,232,0,15,7,3,4,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Thamnasteriidae,Thamnastraea,201.3,237,1,4,4,4,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Tropiastraeidae,Guembelastraea,190.8,237,0,18,2,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Tropiastraeidae,Thamnasteriamorpha,201.3,237,1,18,2,2,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Volzeiidae,Alakiria,199.3,228,0,3,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Volzeiidae,Volzeia,183,247.2,0,50,3,2,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Zardinophyllidae,Pachydendron,201.3,237,1,5,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Zardinophyllidae,Sichuanophyllia,201.3,237,1,1,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Zardinophyllidae,Zardinophyllum,201.3,242,1,3,2,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Stauriida,Cyathophyllidae,Cyathophyllum,201.3,208.5,1,3,3,1,1,erect,"stationary, attached",suspension,hemocyanin,broadcaster,low Mg calcite,heavy carbonate load
Cnidaria,Hydrozoa,Hydrocorallinae,NO_FAMILY_SPECIFIED,Jillua,205.6,215.56,1,1,1,1,1,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Hydrozoa,Milleporina,Heterastrididae,Heterastridium,201.3,237,1,22,8,2,3,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Hydrozoa,Spongiomorphida,Spongiomorphidae,Spongiomorpha,182.7,247.2,0,39,9,4,2,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Scyphozoa,Conulariida,Conulariidae,Paraconularia,201.6,259.9,1,20,5,1,3,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,phosphatic,little or no carbonate load
