phylum,class,order,family,genus,range_min,range_max,extinct,t_occurrences,e_occurrences,species,geoplates,tiering,motility,feeding,protein,reproduction,mineralogy,physiology
Bryozoa,Stenolaemata,Cyclostomata,Cavidae,Ceriocava,66,83.6,1,1,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cyclostomata,Cerioporidae,Tetrocycloecia,66,72.1,1,1,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cyclostomata,Crisinidae,Polyascosoecia,66,72.1,1,1,1,1,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cyclostomata,Diastoporidae,Diastopora,59.2,100.5,0,7,2,1,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cyclostomata,Lichenoporidae,Lichenopora,61.6,70.6,0,2,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,bimineralic,heavy carbonate load
Bryozoa,Stenolaemata,Cyclostomata,NO_FAMILY_SPECIFIED,Canalipora,66,70.6,1,2,2,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cyclostomata,NO_FAMILY_SPECIFIED,Crisisina,59.2,72.1,0,11,4,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cyclostomata,NO_FAMILY_SPECIFIED,Osculipora,61.6,93.5,0,3,0,0,0,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cyclostomata,NO_FAMILY_SPECIFIED,Pseudotervia,59.2,72.1,0,4,3,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cyclostomata,NO_FAMILY_SPECIFIED,Pustulopora,59.2,72.1,0,20,8,2,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cyclostomata,NO_FAMILY_SPECIFIED,Serpentipora,66,70.6,1,2,2,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cyclostomata,Oncousoeciidae,Filisparsa,59.2,72.1,0,10,4,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cyclostomata,Stomatoporidae,Stomatopora,37.2,99.6,0,4,0,0,0,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cyclostomata,Stomatoporidae,Voigtopora,37.2,93.5,0,4,0,0,0,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Cnidaria,Anthozoa,Coenothecalia,Helioporidae,Parapolytremacis,33.9,93.5,0,8,1,1,1,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Gorgonacea,NO_FAMILY_SPECIFIED,Corallium,66,85.8,1,2,1,1,1,erect,"stationary, attached",suspension,hemocyanin,broadcaster,gorgonin,little or no carbonate load
Cnidaria,Anthozoa,Gorgonacea,NO_FAMILY_SPECIFIED,Krimella,66,72.1,1,1,1,1,1,erect,"stationary, attached",suspension,hemocyanin,broadcaster,gorgonin,little or no carbonate load
Cnidaria,Anthozoa,Gorgonacea,NO_FAMILY_SPECIFIED,Moltkia,61.6,99.6,0,19,7,1,2,erect,"stationary, attached",suspension,hemocyanin,broadcaster,gorgonin,little or no carbonate load
Cnidaria,Anthozoa,Gorgonacea,NO_FAMILY_SPECIFIED,Nicella,66,72.1,1,1,1,1,1,erect,"stationary, attached",suspension,hemocyanin,broadcaster,gorgonin,little or no carbonate load
Cnidaria,Anthozoa,Gorgonacea,Parisididae,Parisis,47.8,99.6,0,9,0,0,0,erect,"stationary, attached",suspension,hemocyanin,broadcaster,gorgonin,little or no carbonate load
Cnidaria,Anthozoa,Helioporacea,NO_FAMILY_SPECIFIED,Heliopora,33.9,99.6,0,19,5,1,3,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Helioporacea,NO_FAMILY_SPECIFIED,Polytremacis,56,100.5,0,16,7,3,4,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Graphularia,47.8,72.1,0,13,1,1,1,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Acroporidae,Astreopora,33.9,83.6,0,16,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Acroporidae,Diplocoenia,66,89.8,1,2,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,47.8,72.1,0,2,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Acrosmiliidae,Acrosmilia,47.8,100.5,0,17,3,3,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Actinacididae,Actinacis,33.9,100.5,0,81,25,6,7,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Actinacididae,Actinhelia,66,72.1,1,11,11,1,4,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Actinacididae,Elephantaria,47.8,99.6,0,21,8,2,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Actinastreidae,Actinastrea,33.9,105.3,0,64,26,11,9,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Actinastreidae,Columactinastraea,66,86.3,1,26,13,7,4,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Actinastreidae,Holocoenia,66,83.6,1,1,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Actinastreidae,Stelidioseris,41.3,100.5,0,13,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Agariciidae,Cyathoseris,37.2,83.6,0,10,6,2,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Agariciidae,Heterogyra,48.6,93.9,0,5,0,0,0,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Agariciidae,Morphastrea,66,105.3,1,6,3,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Agariciidae,Ogilviastraea,66,93.5,1,4,3,1,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Agariciidae,Trochoseris,37.2,100.5,0,26,17,2,4,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Agariciidae,Vaughanoseris,66,83.6,1,8,8,1,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Agatheliidae,Agathelia,56,99.6,0,14,5,1,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Agathiphylliidae,Pattalophyllia,37.2,72.1,0,7,3,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Astrocoeniidae,Astrocoenia,33.9,100.5,0,37,1,1,1,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Astrocoeniidae,Madracis,37.2,83.6,0,28,2,1,2,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Brachyphylliidae,Dermosmiliopsis,66,86.3,1,7,7,2,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Calamophylliidae,Baryphyllia,66,105.3,1,4,2,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Calamophylliidae,Calamophyllia,66,72.1,1,1,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Calamophylliidae,Gyrodendron,66,83.6,1,6,5,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,37.2,100.5,0,82,20,3,6,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Ceratotrochus,61.6,86.3,0,6,2,1,2,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Conotrochus,66,70.6,1,1,1,1,1,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Cyathoceras,66,72.1,1,6,6,2,2,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Dasmosmilia,66,83.5,1,6,6,1,3,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Deltocyathus,33.9,83.5,0,8,1,1,1,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Desmophyllum,61.6,72.1,0,10,8,1,3,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Leptocyathus,66,72.1,1,2,2,1,1,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Parasmilia,38,100.5,0,37,15,4,5,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Smilotrochus,56,100.5,0,35,17,4,7,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Stephanosmilia,66,86.3,1,2,1,1,1,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Trochocyathus,37.2,100.5,0,98,28,11,10,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Columastreidae,Columastrea,66,93.9,1,12,6,2,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Columastreidae,Eocolumastrea,66,99.6,1,5,2,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Columastreidae,Stephanaxophyllia,56,83.5,0,6,5,1,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Cunnolitidae,Cunnolites,41.3,100.5,0,137,76,16,9,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Cyclolitidae,Aspidastraea,66,93.9,1,12,10,3,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Cyclolitidae,Paracycloseris,66,105.3,1,13,12,1,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Areopsammia,66,100.5,1,6,4,1,1,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Balanophyllia,37.2,83.6,0,73,9,3,4,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Dendrophyllia,37.2,83.5,0,46,3,2,2,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Wadeopsammia,66,72.1,1,2,2,1,1,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Dermosmiliidae,Calamophylliopsis,66,86.3,1,3,2,1,2,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Diplocteniopsidae,Latiphyllia,70.6,105.3,1,4,1,1,1,erect,"stationary, attached",suspension/symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Faviidae,Antiguastrea,41.3,99.6,0,8,6,1,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Faviidae,Cladocora,41.3,93.5,0,23,8,2,4,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Faviidae,Colpophyllia,41.3,83.5,0,5,2,2,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Faviidae,Dictuophyllia,61.6,86.3,0,38,31,3,6,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Faviidae,Favia,33.9,72.1,0,14,4,3,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Faviidae,Haldonia,66,83.6,1,1,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Faviidae,Liptodendron,33.9,83.6,0,4,3,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Faviidae,Monticulastraea,47.8,100.5,0,7,5,2,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Faviidae,Multicolumnastraea,61.6,100.5,0,20,12,1,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Faviidae,Phacellocoenia,55.8,105.3,0,4,0,0,0,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Faviidae,Pleurocora,61.6,99.6,0,17,5,2,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Felixaraeidae,Filkornia,66,72.1,1,1,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellum,37.2,100.5,0,99,2,2,2,erect,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Fungiacyathidae,Fungiacyathus,66,72.1,1,3,3,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Fungiidae,Cycloseris,37.2,93.9,0,5,1,1,1,erect,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Guyniidae,Palaeopsammia,47.8,100.5,0,52,17,3,5,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Guyniidae,Stenocyathus,66,70.6,1,1,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Haplaraeidae,Astraraea,66,86.3,1,8,4,2,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Haplaraeidae,Brachymeandra,66,99.6,1,12,2,1,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Haplaraeidae,Meandrophyllia,66,100.5,1,6,5,4,4,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Haplaraeidae,Pseudofavia,66,93.9,1,2,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Haplaraeidae,Stiboriopsis,66,105.3,1,3,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Heterocoeniidae,Heterocoenia,56,99.6,0,18,4,2,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Latomeandridae,Astraeofungia,66,100.5,1,5,3,2,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Latomeandridae,Brachyphyllia,66,99.6,1,9,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Latomeandridae,Ellipsocoenia,66,70.6,1,1,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Latomeandridae,Fungiastraea,66,100.5,1,14,2,2,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Latomeandridae,Thamnoseris,70.6,100.5,1,13,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Leptophylliidae,Dimorphastrea,47.8,100.5,0,27,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Meandrinidae,Aulosmilia,61.6,93.9,0,25,9,4,4,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Meandrinidae,Diploctenium,61.6,93.9,0,48,20,8,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Meandrinidae,Flabellosmilia,66,86.3,1,6,4,2,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Meandrinidae,Glenarea,56,99.6,0,11,2,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Meandrinidae,Pachygyra,41.3,99.6,0,9,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Meandrinidae,Phragmosmilia,66,93.9,1,5,3,1,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Meandrinidae,Phyllosmilia,66,99.6,1,13,2,2,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Meandrinidae,Rennensismilia,56,100.5,0,24,7,3,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Meandrinidae,Tortoflabellum,66,72.1,1,1,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Merulinidae,Favites,66,72.1,1,1,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Merulinidae,Goniastrea,37.2,83.5,0,6,2,2,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Merulinidae,Hydnophora,33.9,99.6,0,9,0,0,0,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Micrabaciidae,Micrabacia,66,100.5,1,47,29,5,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Micrabaciidae,Stephanophyllia,47.8,99.6,0,28,3,2,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Microsolenidae,Kobya,33.9,85.8,0,2,0,0,0,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Microsolenidae,Polyphylloseris,66,99.6,1,2,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Montastraeidae,Montastrea,41.3,100.5,0,14,2,2,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Montlivaltiidae,Clausastrea,70.6,100.5,1,8,4,3,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Montlivaltiidae,Elasmophyllia,66,100.5,1,2,2,1,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Montlivaltiidae,Isastrea,66,70.6,1,2,2,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Montlivaltiidae,Meandrastrea,70.6,99.6,1,6,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Montlivaltiidae,Montlivaltia,56,100.5,0,6,2,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Montlivaltiidae,Peplosmilia,61.6,89.3,0,7,4,1,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Montlivaltiidae,Placosmilia,37.2,93.5,0,22,5,2,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Montlivaltiidae,Trochosmilia,41.3,93.9,0,14,7,3,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Mussidae,Mycetophyllia,66,72.1,1,3,3,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Oculinidae,Petrophyllia,41.3,100.5,0,12,0,0,0,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Pachyphyllidae,Dichocoenia,56,83.6,0,5,4,1,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Pachyphyllidae,Pachyphyllia,70.6,83.6,1,2,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Phyllocoeniidae,Reussicoenia,56,83.6,0,6,4,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Placocoeniidae,Astrogyra,66,93.9,1,10,6,1,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Placocoeniidae,Columnocoenia,61.6,105.3,0,8,2,2,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Placocoeniidae,Neocoenia,66,99.6,1,13,6,1,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Placocoeniidae,Paraplacocoenia,56,100.5,0,22,13,1,4,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Placocoeniidae,Placocoenia,66,89.3,1,9,7,2,2,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Placocoeniidae,Taxogyra,66,83.6,1,1,1,1,1,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Stylophora,33.9,83.6,0,25,9,2,4,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Poritidae,Goniopora,33.9,100.5,0,43,15,4,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Rhipidogyridae,Barysmilia,41.3,93.9,0,20,16,3,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
Cnidaria,Anthozoa,Scleractinia,Rhipidogyridae,Orbignygyra,56,93.9,0,11,4,2,3,erect,"stationary, attached",symbionts,hemocyanin,broadcaster,aragonite,heavy carbonate load
